Export;EXP-2023-01 (20230706 14:53);;;StationsCode;NL10131;NL10444;NL10538;NL10633;NL10738
Periode;20180101 00:00 - 20190101 00:00;;;BeheerderMeetStation;RIVM;RIVM;RIVM;RIVM;RIVM
Bron;https://data.rivm.nl/data/luchtmeetnet;;;StationsNaam;Vredepeel-Vredeweg;De Zilk-Vogelaarsdreef;Wieringerwerf-Medemblikkerweg;Zegveld-Oude Meije;Wekerom-Riemterdijk
Beschrijving data;https://data.rivm.nl/data/luchtmeetnet/readme.pdf;;;Latitude,Longitude;(51.54052,5.85307);(52.296556,4.510817);(52.803657,5.050509);(52.13795,4.83819);(52.111621,5.708419)
Accreditatienummer;https://www.rva.nl/alle-geaccrediteerden/;;;StationsGebied;regionaal;regionaal;regionaal;regionaal;regionaal
;;;;StationsType;achtergrond;achtergrond;achtergrond;achtergrond;achtergrond
;;;;Meetprincipe;Differentiële optische absorptiespectroscopie (DOAS);Differentiële optische absorptiespectroscopie (DOAS);Differentiële optische absorptiespectroscopie (DOAS);Differentiële optische absorptiespectroscopie (DOAS);Differentiële optische absorptiespectroscopie (DOAS)
;;;;Meetopstelling;miniDOAS;miniDOAS;miniDOAS;miniDOAS;miniDOAS
;;;;Accreditatienummer;nvt;nvt;nvt;nvt;nvt
Component;Bep.periode;Eenheid; Begindatumtijd;Einddatumtijd;NL10131;NL10444;NL10538;NL10633;NL10738
NH3;uur;µg/m³;20181128 17:00;20181128 18:00;6.752;3.13;3.463;5.46;
NH3;uur;µg/m³;20181128 18:00;20181128 19:00;6.43;2.38;2.918;5.614;
NH3;uur;µg/m³;20181128 19:00;20181128 20:00;7.992;2.027;1.838;5.765;4.778
NH3;uur;µg/m³;20181128 20:00;20181128 21:00;8.358;1.702;1.511;5.174;5.123
NH3;uur;µg/m³;20181128 21:00;20181128 22:00;8.764;2.067;1.115;5.872;
NH3;uur;µg/m³;20181128 22:00;20181128 23:00;9.544;2.772;1.457;6.003;5.796
NH3;uur;µg/m³;20181128 23:00;20181129 00:00;9.994;2.137;1.581;6.696;6.465
NH3;uur;µg/m³;20181129 00:00;20181129 01:00;10.288;1.706;1.761;5.26;
NH3;uur;µg/m³;20181129 01:00;20181129 02:00;7.272;1.597;1.172;4.934;
NH3;uur;µg/m³;20181129 02:00;20181129 03:00;8.026;1.869;1.242;4.682;
NH3;uur;µg/m³;20181129 03:00;20181129 04:00;6.395;2.006;0.795;4.705;
NH3;uur;µg/m³;20181129 04:00;20181129 05:00;6.401;1.697;1.22;3.78;
NH3;uur;µg/m³;20181129 05:00;20181129 06:00;7.022;1.473;1.502;4.208;
NH3;uur;µg/m³;20181129 06:00;20181129 07:00;10.354;1.314;2.26;5.63;6.108
NH3;uur;µg/m³;20181129 07:00;20181129 08:00;11.805;1.85;0.784;5.753;7.294
NH3;uur;µg/m³;20181129 08:00;20181129 09:00;12.02;2.468;1.697;6.136;6.785
NH3;uur;µg/m³;20181129 09:00;20181129 10:00;10.056;2.363;2.576;5.71;4.864
NH3;uur;µg/m³;20181129 10:00;20181129 11:00;7.81;2.613;2.32;4.781;3.886
NH3;uur;µg/m³;20181129 11:00;20181129 12:00;7.344;2.111;2.025;4.148;3.784
NH3;uur;µg/m³;20181129 12:00;20181129 13:00;9.13;2.814;1.645;5.151;3.987
NH3;uur;µg/m³;20181129 13:00;20181129 14:00;9.008;3.504;1.934;5.574;4.63
NH3;uur;µg/m³;20181129 14:00;20181129 15:00;8.215;3.298;2.785;5.241;4.141
NH3;uur;µg/m³;20181129 15:00;20181129 16:00;8.971;3.767;3.141;5.642;3.935
NH3;uur;µg/m³;20181129 16:00;20181129 17:00;10.121;3.329;3.266;6.561;4.895
NH3;uur;µg/m³;20181129 17:00;20181129 18:00;10.085;3.351;4.063;7.983;6.828
NH3;uur;µg/m³;20181129 18:00;20181129 19:00;8.115;3.403;4.781;8.305;7.109
NH3;uur;µg/m³;20181129 19:00;20181129 20:00;8.436;3.159;5.029;8.932;7.544
NH3;uur;µg/m³;20181129 20:00;20181129 21:00;9.013;2.983;5.566;9.264;5.922
NH3;uur;µg/m³;20181129 21:00;20181129 22:00;9.138;3.131;5.49;9.73;5.612
NH3;uur;µg/m³;20181129 22:00;20181129 23:00;8.867;3.394;5.225;8.73;9.653
NH3;uur;µg/m³;20181129 23:00;20181130 00:00;9.335;3.222;5.31;7.711;10.988
NH3;uur;µg/m³;20181130 00:00;20181130 01:00;9.132;2.918;5.083;8.76;7.688
NH3;uur;µg/m³;20181130 01:00;20181130 02:00;13.052;3.188;4.68;9.074;5.047
NH3;uur;µg/m³;20181130 02:00;20181130 03:00;13.539;3.187;5.257;7.949;4.95
NH3;uur;µg/m³;20181130 03:00;20181130 04:00;9.329;3.457;5.106;7.632;4.703
NH3;uur;µg/m³;20181130 04:00;20181130 05:00;8.628;3.561;4.181;7.524;4.936
NH3;uur;µg/m³;20181130 05:00;20181130 06:00;9.578;3.451;4.246;10.317;5.438
NH3;uur;µg/m³;20181130 06:00;20181130 07:00;11.021;2.767;3.897;8.479;6.005
NH3;uur;µg/m³;20181130 07:00;20181130 08:00;12.452;;3.835;8.126;5.663
NH3;uur;µg/m³;20181130 08:00;20181130 09:00;11.971;2.282;3.551;7.716;6.282
NH3;uur;µg/m³;20181130 09:00;20181130 10:00;12.028;2.703;3.376;8.152;5.683
NH3;uur;µg/m³;20181130 10:00;20181130 11:00;6.86;2.689;2.952;5.884;5.569
NH3;uur;µg/m³;20181130 11:00;20181130 12:00;6.745;2.49;2.965;5.166;5.337
NH3;uur;µg/m³;20181130 12:00;20181130 13:00;6.117;1.874;2.29;5.375;4.521
NH3;uur;µg/m³;20181130 13:00;20181130 14:00;5.172;2.102;1.965;5.64;4.492
NH3;uur;µg/m³;20181130 14:00;20181130 15:00;5.526;1.93;2.066;6.992;3.837
NH3;uur;µg/m³;20181130 15:00;20181130 16:00;7.317;1.386;2.377;7.406;4.818
NH3;uur;µg/m³;20181130 16:00;20181130 17:00;8.521;1.054;2.766;7.18;4.464
NH3;uur;µg/m³;20181130 17:00;20181130 18:00;7.264;1.063;2.685;16.027;4.587
NH3;uur;µg/m³;20181130 18:00;20181130 19:00;9.351;1.481;2.674;19.835;5.438
NH3;uur;µg/m³;20181130 19:00;20181130 20:00;10.39;1.773;2.829;12.971;6.772
NH3;uur;µg/m³;20181130 20:00;20181130 21:00;8.714;1.5;3.662;20.1;5.842
NH3;uur;µg/m³;20181130 21:00;20181130 22:00;9.387;1.356;3.344;11.423;5.509
NH3;uur;µg/m³;20181130 22:00;20181130 23:00;8.457;1.393;3.46;12.862;5.153
NH3;uur;µg/m³;20181130 23:00;20181201 00:00;10.34;1.542;3.663;18.582;5.123
NH3;uur;µg/m³;20181201 00:00;20181201 01:00;9.359;1.467;4.538;5.711;5.042
NH3;uur;µg/m³;20181201 01:00;20181201 02:00;8.158;1.365;3.817;9.296;4.519
NH3;uur;µg/m³;20181201 02:00;20181201 03:00;8.026;1.795;2.578;14.299;4.719
NH3;uur;µg/m³;20181201 03:00;20181201 04:00;8.096;1.512;3.27;15.694;5.118
NH3;uur;µg/m³;20181201 04:00;20181201 05:00;8.032;1.412;3.669;15.197;5.346
NH3;uur;µg/m³;20181201 05:00;20181201 06:00;7.779;1.769;2.475;19.637;5.223
NH3;uur;µg/m³;20181201 06:00;20181201 07:00;7.108;2.118;3.766;11.595;4.46
NH3;uur;µg/m³;20181201 07:00;20181201 08:00;6.704;1.972;4.579;10.419;5.291
NH3;uur;µg/m³;20181201 08:00;20181201 09:00;7.78;2.361;4.049;12.6;4.872
NH3;uur;µg/m³;20181201 09:00;20181201 10:00;14.635;3.149;3.753;10.272;4.951
NH3;uur;µg/m³;20181201 10:00;20181201 11:00;14.996;2.76;4.224;9.218;5.304
NH3;uur;µg/m³;20181201 11:00;20181201 12:00;11.882;2.669;3.813;6.609;5.758
NH3;uur;µg/m³;20181201 12:00;20181201 13:00;9.458;3.02;4.526;7.086;5.515
NH3;uur;µg/m³;20181201 13:00;20181201 14:00;7.427;2.731;4.992;6.511;4.655
NH3;uur;µg/m³;20181201 14:00;20181201 15:00;6.634;2.543;4.373;6.835;4.535
NH3;uur;µg/m³;20181201 15:00;20181201 16:00;6.36;2.733;4.161;5.207;4.846
NH3;uur;µg/m³;20181201 16:00;20181201 17:00;3.907;1.959;2.647;5.019;5.821
NH3;uur;µg/m³;20181201 17:00;20181201 18:00;4.552;0.792;1.999;4.649;
NH3;uur;µg/m³;20181201 18:00;20181201 19:00;3.661;0.653;1.716;;
NH3;uur;µg/m³;20181201 19:00;20181201 20:00;5.287;0.639;0.844;3.612;
NH3;uur;µg/m³;20181201 20:00;20181201 21:00;6.407;0.867;0.724;3.187;
NH3;uur;µg/m³;20181201 21:00;20181201 22:00;4.591;0.878;0.622;3.87;
NH3;uur;µg/m³;20181201 22:00;20181201 23:00;4.844;0.668;0.527;5.184;
NH3;uur;µg/m³;20181201 23:00;20181202 00:00;5.021;0.645;0.794;3.196;
NH3;uur;µg/m³;20181202 00:00;20181202 01:00;5.256;0.621;1.645;3.014;3.563
NH3;uur;µg/m³;20181202 01:00;20181202 02:00;5.567;;0.704;3.222;
NH3;uur;µg/m³;20181202 02:00;20181202 03:00;5.913;1.153;1.468;4.461;
NH3;uur;µg/m³;20181202 03:00;20181202 04:00;4.462;1.038;1.322;4.926;
NH3;uur;µg/m³;20181202 04:00;20181202 05:00;3.977;0.811;1.661;4.353;
NH3;uur;µg/m³;20181202 05:00;20181202 06:00;4.96;0.853;1.789;4.65;
NH3;uur;µg/m³;20181202 06:00;20181202 07:00;5.039;0.788;1.561;4.343;2.612
NH3;uur;µg/m³;20181202 07:00;20181202 08:00;3.53;0.648;1.273;3.771;
NH3;uur;µg/m³;20181202 08:00;20181202 09:00;3.385;0.615;;2.844;
NH3;uur;µg/m³;20181202 09:00;20181202 10:00;3.554;0.834;;3.064;
NH3;uur;µg/m³;20181202 10:00;20181202 11:00;;0.772;;3.777;
NH3;uur;µg/m³;20181202 11:00;20181202 12:00;2.847;0.91;;3.111;
NH3;uur;µg/m³;20181202 12:00;20181202 13:00;3.097;0.894;;2.985;
NH3;uur;µg/m³;20181202 13:00;20181202 14:00;4.314;1.129;2.289;3.957;2.055
NH3;uur;µg/m³;20181202 14:00;20181202 15:00;5.468;0.966;1.166;4.285;1.704
NH3;uur;µg/m³;20181202 15:00;20181202 16:00;4.677;0.962;1.911;4.253;2.187
NH3;uur;µg/m³;20181202 16:00;20181202 17:00;4.464;0.883;2.402;3.965;2.641
NH3;uur;µg/m³;20181202 17:00;20181202 18:00;3.85;1.028;1.312;3.522;2.807
NH3;uur;µg/m³;20181202 18:00;20181202 19:00;4.155;1.002;1.974;3.933;3.149
NH3;uur;µg/m³;20181202 19:00;20181202 20:00;4.891;0.986;1.173;3.777;3.256
NH3;uur;µg/m³;20181202 20:00;20181202 21:00;4.815;0.757;1.549;3.424;3.774
NH3;uur;µg/m³;20181202 21:00;20181202 22:00;7.849;0.785;1.015;3.144;3.216
NH3;uur;µg/m³;20181202 22:00;20181202 23:00;7.744;0.856;0.489;3.034;3.096
NH3;uur;µg/m³;20181202 23:00;20181203 00:00;8.004;0.73;0.617;2.994;2.404
NH3;uur;µg/m³;20181203 00:00;20181203 01:00;6.535;0.909;0.807;3.171;2.386
NH3;uur;µg/m³;20181203 01:00;20181203 02:00;3.702;0.98;0.159;3.186;2.008
NH3;uur;µg/m³;20181203 02:00;20181203 03:00;4.205;0.999;0.686;3.408;2.669
NH3;uur;µg/m³;20181203 03:00;20181203 04:00;5.412;0.836;0.332;3.569;2.71
NH3;uur;µg/m³;20181203 04:00;20181203 05:00;3.748;0.753;0.282;3.582;1.722
NH3;uur;µg/m³;20181203 05:00;20181203 06:00;3.214;0.654;0.275;3.382;2.216
NH3;uur;µg/m³;20181203 06:00;20181203 07:00;3.568;0.929;0.845;3.893;2.991
NH3;uur;µg/m³;20181203 07:00;20181203 08:00;4.044;1.027;0.822;3.935;2.586
NH3;uur;µg/m³;20181203 08:00;20181203 09:00;5.548;1.072;0.801;4.054;3.042
NH3;uur;µg/m³;20181203 09:00;20181203 10:00;5.165;1.048;0.892;3.45;2.992
NH3;uur;µg/m³;20181203 10:00;20181203 11:00;4.381;0.84;0.647;3.915;2.897
NH3;uur;µg/m³;20181203 11:00;20181203 12:00;4.318;0.867;0.527;3.872;3.077
NH3;uur;µg/m³;20181203 12:00;20181203 13:00;6.632;0.841;0.584;3.957;2.916
NH3;uur;µg/m³;20181203 13:00;20181203 14:00;4.554;0.849;0.397;3.001;3.272
NH3;uur;µg/m³;20181203 14:00;20181203 15:00;4.919;0.961;0.564;3.27;3.598
NH3;uur;µg/m³;20181203 15:00;20181203 16:00;6.378;0.867;0.616;3.441;2.966
NH3;uur;µg/m³;20181203 16:00;20181203 17:00;9.64;1.01;1.03;3.169;2.722
NH3;uur;µg/m³;20181203 17:00;20181203 18:00;7.037;0.931;2.277;3.628;3.781
NH3;uur;µg/m³;20181203 18:00;20181203 19:00;6.266;0.674;2.908;3.599;2.867
NH3;uur;µg/m³;20181203 19:00;20181203 20:00;4.755;0.679;0.558;3.972;2.984
NH3;uur;µg/m³;20181203 20:00;20181203 21:00;3.825;;0.857;;3.232
NH3;uur;µg/m³;20181203 21:00;20181203 22:00;6.106;;0.078;;14.186
NH3;uur;µg/m³;20181203 22:00;20181203 23:00;8.07;0.523;1.875;2.314;12.811
NH3;uur;µg/m³;20181203 23:00;20181204 00:00;4.445;0.509;1.104;4.26;22.653
NH3;uur;µg/m³;20181204 00:00;20181204 01:00;6.369;0.361;2.717;4.172;18.629
NH3;uur;µg/m³;20181204 01:00;20181204 02:00;19.601;0.382;2.366;3.128;8.485
NH3;uur;µg/m³;20181204 02:00;20181204 03:00;23.029;0.395;1.116;3.742;12.015
NH3;uur;µg/m³;20181204 03:00;20181204 04:00;22.162;0.286;1.687;3.886;10.329
NH3;uur;µg/m³;20181204 04:00;20181204 05:00;20.829;0.293;1.808;3.384;7.387
NH3;uur;µg/m³;20181204 05:00;20181204 06:00;22.376;0.312;1.337;4.5;6.371
NH3;uur;µg/m³;20181204 06:00;20181204 07:00;15.667;0.449;0.78;2.345;14.826
NH3;uur;µg/m³;20181204 07:00;20181204 08:00;17.083;0.337;1.08;5.665;22.894
NH3;uur;µg/m³;20181204 08:00;20181204 09:00;17.229;0.285;0.966;6.869;25.55
NH3;uur;µg/m³;20181204 09:00;20181204 10:00;25.001;0.247;2.382;11.241;8.871
NH3;uur;µg/m³;20181204 10:00;20181204 11:00;24.495;0.249;0.828;10.362;34.207
NH3;uur;µg/m³;20181204 11:00;20181204 12:00;21.71;0.275;0.91;5.913;9.655
NH3;uur;µg/m³;20181204 12:00;20181204 13:00;10.298;;1.023;3.813;14.94
NH3;uur;µg/m³;20181204 13:00;20181204 14:00;7.683;1.194;0.911;4.445;8.123
NH3;uur;µg/m³;20181204 14:00;20181204 15:00;9.43;0.426;0.669;5.314;9.412
NH3;uur;µg/m³;20181204 15:00;20181204 16:00;15.657;0.482;1.723;7.144;9.992
NH3;uur;µg/m³;20181204 16:00;20181204 17:00;19.057;0.609;2.566;16.724;8.218
NH3;uur;µg/m³;20181204 17:00;20181204 18:00;8.642;0.62;5.499;23.586;19.62
NH3;uur;µg/m³;20181204 18:00;20181204 19:00;5.23;1.095;6.557;28.56;25.962
NH3;uur;µg/m³;20181204 19:00;20181204 20:00;5.877;1.074;6.901;23.783;18.724
NH3;uur;µg/m³;20181204 20:00;20181204 21:00;6.703;0.773;6.777;23.527;20.317
NH3;uur;µg/m³;20181204 21:00;20181204 22:00;8.579;0.908;8.119;18.924;15.585
NH3;uur;µg/m³;20181204 22:00;20181204 23:00;20.729;0.821;8.03;22.713;21.321
NH3;uur;µg/m³;20181204 23:00;20181205 00:00;;1.333;8.198;17.772;26.499
NH3;uur;µg/m³;20181205 00:00;20181205 01:00;33.382;3.488;5.992;10.09;36.238
NH3;uur;µg/m³;20181205 01:00;20181205 02:00;30.6;4.471;4.687;11.722;27.824
NH3;uur;µg/m³;20181205 02:00;20181205 03:00;28.969;5.933;4.605;9.235;35.083
NH3;uur;µg/m³;20181205 03:00;20181205 04:00;21.69;7.144;4.473;10.533;32.349
NH3;uur;µg/m³;20181205 04:00;20181205 05:00;20.617;5.513;4.613;9.886;22.165
NH3;uur;µg/m³;20181205 05:00;20181205 06:00;17.921;5.346;5.139;12.08;18.837
NH3;uur;µg/m³;20181205 06:00;20181205 07:00;19.721;3.891;4.57;11.325;8.533
NH3;uur;µg/m³;20181205 07:00;20181205 08:00;14.117;5.11;4.811;10.313;11.042
NH3;uur;µg/m³;20181205 08:00;20181205 09:00;12.216;6.812;7.808;8.479;8.42
NH3;uur;µg/m³;20181205 09:00;20181205 10:00;12.88;6.449;7.343;7.521;9.424
NH3;uur;µg/m³;20181205 10:00;20181205 11:00;12.842;4.88;6.739;7.439;6.626
NH3;uur;µg/m³;20181205 11:00;20181205 12:00;11.745;4.96;6.082;7.773;5.693
NH3;uur;µg/m³;20181205 12:00;20181205 13:00;10.698;5.645;5.508;7.865;6.163
NH3;uur;µg/m³;20181205 13:00;20181205 14:00;11.469;5.653;4.536;8.56;5.598
NH3;uur;µg/m³;20181205 14:00;20181205 15:00;9.41;4.691;2.984;7.978;5.007
NH3;uur;µg/m³;20181205 15:00;20181205 16:00;10.172;4.672;1.966;7.45;4.847
NH3;uur;µg/m³;20181205 16:00;20181205 17:00;8.98;4.521;1.901;6.667;4.465
NH3;uur;µg/m³;20181205 17:00;20181205 18:00;8.934;3.621;3.28;5.525;
NH3;uur;µg/m³;20181205 18:00;20181205 19:00;8.584;3.367;3.272;5.715;
NH3;uur;µg/m³;20181205 19:00;20181205 20:00;8.834;3.51;2.628;6.409;
NH3;uur;µg/m³;20181205 20:00;20181205 21:00;10.223;4.155;2.907;6.564;4.328
NH3;uur;µg/m³;20181205 21:00;20181205 22:00;10.397;3.638;2.754;5.94;5.177
NH3;uur;µg/m³;20181205 22:00;20181205 23:00;8.132;3.134;3.001;5.775;5.997
NH3;uur;µg/m³;20181205 23:00;20181206 00:00;8.111;2.813;3.398;5.382;5.706
NH3;uur;µg/m³;20181206 00:00;20181206 01:00;9.857;2.249;3.185;6.894;3.895
NH3;uur;µg/m³;20181206 01:00;20181206 02:00;8.622;1.287;3.06;5.521;5.179
NH3;uur;µg/m³;20181206 02:00;20181206 03:00;10.019;1.386;2.199;4.98;4.729
NH3;uur;µg/m³;20181206 03:00;20181206 04:00;7.606;1.267;1.221;7.763;2.382
NH3;uur;µg/m³;20181206 04:00;20181206 05:00;7.392;1.131;0.892;6.29;3.329
NH3;uur;µg/m³;20181206 05:00;20181206 06:00;7.57;0.945;-0.008;4.791;1.922
NH3;uur;µg/m³;20181206 06:00;20181206 07:00;5.516;0.906;0.744;;2.968
NH3;uur;µg/m³;20181206 07:00;20181206 08:00;5.879;0.953;0.806;4.064;3.928
NH3;uur;µg/m³;20181206 08:00;20181206 09:00;5.024;0.826;1.011;3.594;3.907
NH3;uur;µg/m³;20181206 09:00;20181206 10:00;5.73;1.164;0.673;6.363;4.321
NH3;uur;µg/m³;20181206 10:00;20181206 11:00;5.06;1.173;0.905;4.348;3.714
NH3;uur;µg/m³;20181206 11:00;20181206 12:00;6.55;1.149;1.291;2.591;3.06
NH3;uur;µg/m³;20181206 12:00;20181206 13:00;5.481;1.187;0.722;3.189;3.188
NH3;uur;µg/m³;20181206 13:00;20181206 14:00;5.699;1.268;0.548;3.488;3.909
NH3;uur;µg/m³;20181206 14:00;20181206 15:00;9.061;1.318;0.665;3.414;4.396
NH3;uur;µg/m³;20181206 15:00;20181206 16:00;7.473;1.117;1.268;3.657;4.401
NH3;uur;µg/m³;20181206 16:00;20181206 17:00;6.99;1.137;0.682;3.251;4.796
NH3;uur;µg/m³;20181206 17:00;20181206 18:00;7.016;1.086;0.759;3.005;3.949
NH3;uur;µg/m³;20181206 18:00;20181206 19:00;6.814;1.106;0.212;2.874;5.133
NH3;uur;µg/m³;20181206 19:00;20181206 20:00;6.412;1.169;;3.503;4.348
NH3;uur;µg/m³;20181206 20:00;20181206 21:00;4.851;1.32;;2.577;4.375
NH3;uur;µg/m³;20181206 21:00;20181206 22:00;4.242;1.088;0.922;2.326;2.74
NH3;uur;µg/m³;20181206 22:00;20181206 23:00;3.549;0.967;0.981;1.611;
NH3;uur;µg/m³;20181206 23:00;20181207 00:00;5.418;1.199;;1.833;
NH3;uur;µg/m³;20181207 00:00;20181207 01:00;5.074;0.881;;1.816;
NH3;uur;µg/m³;20181207 01:00;20181207 02:00;3.944;1.329;;1.891;
NH3;uur;µg/m³;20181207 02:00;20181207 03:00;3.591;1.589;;1.912;
NH3;uur;µg/m³;20181207 03:00;20181207 04:00;3.631;1.088;;2.499;
NH3;uur;µg/m³;20181207 04:00;20181207 05:00;3.649;1.258;;4.547;
NH3;uur;µg/m³;20181207 05:00;20181207 06:00;2.914;1.086;;3.589;
NH3;uur;µg/m³;20181207 06:00;20181207 07:00;;1.552;;2.558;
NH3;uur;µg/m³;20181207 07:00;20181207 08:00;;1.981;;2.25;
NH3;uur;µg/m³;20181207 08:00;20181207 09:00;;1.735;;2.617;
NH3;uur;µg/m³;20181207 09:00;20181207 10:00;;1.627;;3.589;
NH3;uur;µg/m³;20181207 10:00;20181207 11:00;;1.636;0.705;3.925;1.903
NH3;uur;µg/m³;20181207 11:00;20181207 12:00;3.409;2.053;;4.266;2.271
NH3;uur;µg/m³;20181207 12:00;20181207 13:00;3.708;2.243;1.251;3.972;2.488
NH3;uur;µg/m³;20181207 13:00;20181207 14:00;3.717;2.479;;4.197;2.143
NH3;uur;µg/m³;20181207 14:00;20181207 15:00;3.333;2.044;;4.289;1.62
NH3;uur;µg/m³;20181207 15:00;20181207 16:00;2.753;1.765;1.288;3.507;1.837
NH3;uur;µg/m³;20181207 16:00;20181207 17:00;1.999;0.935;1.297;;0.928
NH3;uur;µg/m³;20181207 17:00;20181207 18:00;2.923;0.934;0.966;1.986;6.731
NH3;uur;µg/m³;20181207 18:00;20181207 19:00;4.429;1.033;0.802;2.925;5.166
NH3;uur;µg/m³;20181207 19:00;20181207 20:00;6.869;1.043;0.644;2.41;3.087
NH3;uur;µg/m³;20181207 20:00;20181207 21:00;4.593;0.895;1.205;3.158;3.12
NH3;uur;µg/m³;20181207 21:00;20181207 22:00;3.678;0.683;1.214;2.783;3.135
NH3;uur;µg/m³;20181207 22:00;20181207 23:00;3.182;0.582;0.56;3.191;2.054
NH3;uur;µg/m³;20181207 23:00;20181208 00:00;2.799;0.567;1.144;2.582;3.226
NH3;uur;µg/m³;20181208 00:00;20181208 01:00;3.153;0.534;0.802;2.344;2.909
NH3;uur;µg/m³;20181208 01:00;20181208 02:00;3.379;0.54;0.879;2.687;2.469
NH3;uur;µg/m³;20181208 02:00;20181208 03:00;4.833;0.639;0.445;2.084;2.553
NH3;uur;µg/m³;20181208 03:00;20181208 04:00;4.142;0.719;0.937;2.322;2.281
NH3;uur;µg/m³;20181208 04:00;20181208 05:00;3.442;0.675;1.442;2.516;2.915
NH3;uur;µg/m³;20181208 05:00;20181208 06:00;3.096;0.694;1.305;2.783;2.889
NH3;uur;µg/m³;20181208 06:00;20181208 07:00;3.297;0.629;1.176;2.773;3.104
NH3;uur;µg/m³;20181208 07:00;20181208 08:00;3.005;0.687;0.7;2.264;2.502
NH3;uur;µg/m³;20181208 08:00;20181208 09:00;2.864;0.806;;1.915;1.456
NH3;uur;µg/m³;20181208 09:00;20181208 10:00;2.601;0.822;1.042;2.216;1.294
NH3;uur;µg/m³;20181208 10:00;20181208 11:00;1.718;0.946;0.691;2.986;1.568
NH3;uur;µg/m³;20181208 11:00;20181208 12:00;2.524;1.013;1.062;2.849;1.617
NH3;uur;µg/m³;20181208 12:00;20181208 13:00;4.629;0.946;1.523;2.451;1.667
NH3;uur;µg/m³;20181208 13:00;20181208 14:00;4.417;1.036;0.974;2.44;1.792
NH3;uur;µg/m³;20181208 14:00;20181208 15:00;4.731;0.998;0.616;2.71;1.716
NH3;uur;µg/m³;20181208 15:00;20181208 16:00;3.596;1.014;1.421;2.645;1.818
NH3;uur;µg/m³;20181208 16:00;20181208 17:00;3.473;1.008;0.017;2.837;2.014
NH3;uur;µg/m³;20181208 17:00;20181208 18:00;3.156;1.1;0.738;2.68;2.339
NH3;uur;µg/m³;20181208 18:00;20181208 19:00;3.208;0.906;;2.262;1.909
NH3;uur;µg/m³;20181208 19:00;20181208 20:00;1.647;0.977;;2.739;0.279
NH3;uur;µg/m³;20181208 20:00;20181208 21:00;1.982;0.976;1.371;2.926;0.761
NH3;uur;µg/m³;20181208 21:00;20181208 22:00;1.442;0.851;;2.809;1.652
NH3;uur;µg/m³;20181208 22:00;20181208 23:00;2.08;1.175;1.037;;1.844
NH3;uur;µg/m³;20181208 23:00;20181209 00:00;3.313;1.301;1.509;;1.565
NH3;uur;µg/m³;20181209 00:00;20181209 01:00;4.537;1.208;;;1.113
NH3;uur;µg/m³;20181209 01:00;20181209 02:00;4.324;1.202;0.88;2.319;1.82
NH3;uur;µg/m³;20181209 02:00;20181209 03:00;5.318;1.324;0.533;3.365;1.89
NH3;uur;µg/m³;20181209 03:00;20181209 04:00;4.162;1.422;;2.99;1.387
NH3;uur;µg/m³;20181209 04:00;20181209 05:00;3.746;1.284;;2.782;1.709
NH3;uur;µg/m³;20181209 05:00;20181209 06:00;5.107;1.492;;2.823;1.525
NH3;uur;µg/m³;20181209 06:00;20181209 07:00;5.035;1.654;;2.513;1.547
NH3;uur;µg/m³;20181209 07:00;20181209 08:00;4.943;1.612;0.196;;3.014
NH3;uur;µg/m³;20181209 08:00;20181209 09:00;5.604;1.751;0.027;1.929;5.757
NH3;uur;µg/m³;20181209 09:00;20181209 10:00;6.335;1.494;0.739;;8.671
NH3;uur;µg/m³;20181209 10:00;20181209 11:00;6.487;1.568;0.133;;4.136
NH3;uur;µg/m³;20181209 11:00;20181209 12:00;6.653;1.638;0.426;;4.691
NH3;uur;µg/m³;20181209 12:00;20181209 13:00;3.735;1.461;0.35;1.729;7.695
NH3;uur;µg/m³;20181209 13:00;20181209 14:00;5.438;1.283;1.801;1.448;9.666
NH3;uur;µg/m³;20181209 14:00;20181209 15:00;6.726;1.505;0.31;1.568;13.245
NH3;uur;µg/m³;20181209 15:00;20181209 16:00;5.124;1.347;1.189;1.467;13.203
NH3;uur;µg/m³;20181209 16:00;20181209 17:00;5.237;1.237;0.553;1.237;10.819
NH3;uur;µg/m³;20181209 17:00;20181209 18:00;6.34;1.278;0.166;1.454;12.219
NH3;uur;µg/m³;20181209 18:00;20181209 19:00;5.878;1.27;0.942;1.59;9.624
NH3;uur;µg/m³;20181209 19:00;20181209 20:00;8.545;1.113;0.889;1.685;13.86
NH3;uur;µg/m³;20181209 20:00;20181209 21:00;9.334;1.141;0.311;1.585;10.488
NH3;uur;µg/m³;20181209 21:00;20181209 22:00;7.943;1.027;0.34;1.374;10.02
NH3;uur;µg/m³;20181209 22:00;20181209 23:00;9.02;0.932;2.019;1.295;12.48
NH3;uur;µg/m³;20181209 23:00;20181210 00:00;14.59;1.114;;1.363;14.294
NH3;uur;µg/m³;20181210 00:00;20181210 01:00;11.061;1.009;0.941;;13.377
NH3;uur;µg/m³;20181210 01:00;20181210 02:00;11.89;0.799;1.53;1.483;16.712
NH3;uur;µg/m³;20181210 02:00;20181210 03:00;10.555;0.358;0.665;1.318;12.464
NH3;uur;µg/m³;20181210 03:00;20181210 04:00;12.182;0.7;1.942;1.318;6.702
NH3;uur;µg/m³;20181210 04:00;20181210 05:00;8.575;0.889;1.34;1.336;14.147
NH3;uur;µg/m³;20181210 05:00;20181210 06:00;15.051;0.83;1.225;1.393;5.041
