Accreditatienummer;https://www.rva.nl/alle-geaccrediteerden/;;;StationsGebied;stad;stad;stad;voorstad;regionaal;regionaal;regionaal;regionaal;regionaal;regionaal;regionaal;stad;stad;stad;regionaal
;;;;StationsType;industrie;achtergrond;achtergrond;industrie;achtergrond;achtergrond;achtergrond;achtergrond;achtergrond;achtergrond;achtergrond;achtergrond;industrie;industrie;industrie
;;;;Meetprincipe;Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F)
;;;;Meetopstelling;Teledyne API 100E UV Fluorescent SO2 Analyser;Teledyne API 100E UV Fluorescent SO2 Analyser;Teledyne API 100E UV Fluorescent SO2 Analyser;Teledyne API 100E UV Fluorescent SO2 Analyser;Thermo model 43i SO2 analyser;Thermo model 43i SO2 analyser;Thermo model 43i SO2 analyser;Thermo model 43i SO2 analyser;Thermo model 43w SO2 analyser;Thermo model 43i SO2 analyser;Thermo model 43i SO2 analyser;Thermo model 43i SO2 analyser;Thermo model 43i SO2 analyser;Thermo model 43i SO2 analyser;Thermo model 43i SO2 analyser
;;;;Accreditatienummer;L520;L520;L520;L520;L224;L224;L224;L224;L224;L224;L224;L426;L426;L426;L426
Component;Bep.periode;Eenheid; Begindatumtijd;Einddatumtijd;NL01484;NL01485;NL01495;NL01496;NL10133;NL10318;NL10444;NL10644;NL10644;NL10722;NL10934;NL49016;NL49551;NL49553;NL49704
SO2;uur;µg/m³;20180123 21:00;20180123 22:00;8.7;0.3;2.3;1.9;;;0.93;;0.1;0.17;0.22;0.4;2.8;8.8;0.7
SO2;uur;µg/m³;20180123 22:00;20180123 23:00;9.4;0.6;2.6;2.1;;;0.68;;0.06;0.17;0.21;0.4;2.7;4.9;0.3
SO2;uur;µg/m³;20180123 23:00;20180124 00:00;3.3;0.2;2.7;1.8;;;0.5;;-0.03;0.18;0.25;0.3;2.8;5.1;0.1
SO2;uur;µg/m³;20180124 00:00;20180124 01:00;3;0.9;2.8;1.6;;;0.55;;-0.07;0.17;0.37;0.3;2.1;4;-0.1
SO2;uur;µg/m³;20180124 01:00;20180124 02:00;2.8;0.5;3.9;1.7;;;0.34;;-0.43;0.17;0.23;0.3;2.3;3;-0.3
SO2;uur;µg/m³;20180124 02:00;20180124 03:00;3.2;0.1;3.2;1.8;;;0.26;;-0.12;0.16;0.16;0.9;1.3;3.3;-0.1
SO2;uur;µg/m³;20180124 03:00;20180124 04:00;7.3;1;2.8;2.5;;;0.34;;0.11;0.19;0.12;0.6;2.2;6.9;0.3
SO2;uur;µg/m³;20180124 04:00;20180124 05:00;6;0;2.6;2.4;;;0.73;;-0.38;0.04;0.23;0.5;1.2;10.4;0.6
SO2;uur;µg/m³;20180124 05:00;20180124 06:00;3.5;0.3;2.6;1.6;;;1.08;;-0.03;0.04;0.31;0.7;2;13.3;1.1
SO2;uur;µg/m³;20180124 06:00;20180124 07:00;2.7;0.6;2.4;1.9;;;0.85;;-0.25;0.01;0.26;0.7;1.5;28.1;1.1
SO2;uur;µg/m³;20180124 07:00;20180124 08:00;2.7;0.6;2.7;3.9;;;0.79;;0.02;0.03;0.35;0.8;1.6;55.6;0.5
SO2;uur;µg/m³;20180124 08:00;20180124 09:00;3.1;1.3;2.6;11.3;;;0.58;;-0.12;0.04;0.26;0.8;2.6;27;0.8
SO2;uur;µg/m³;20180124 09:00;20180124 10:00;3.1;0.5;2.9;16.3;;;0.49;;0.47;0.03;0.2;0.7;2;17.3;0.9
SO2;uur;µg/m³;20180124 10:00;20180124 11:00;3.2;0.8;3.1;11.4;;;0.44;;0.39;0.06;0.21;0.6;2.2;17.8;0.4
SO2;uur;µg/m³;20180124 11:00;20180124 12:00;3.5;0.8;3.1;13.9;;;0.5;;0.47;0.06;0.22;0.6;1.9;19;0.3
SO2;uur;µg/m³;20180124 12:00;20180124 13:00;3.3;1.4;3.8;10.4;;;0.52;;0.49;0.04;0.22;0.5;2;22.4;0
SO2;uur;µg/m³;20180124 13:00;20180124 14:00;3.6;1;3.4;6;;;0.45;;0.73;0.04;0.23;0.6;1.7;20.2;0.8
SO2;uur;µg/m³;20180124 14:00;20180124 15:00;4.1;0.5;3.4;3.4;;;0.49;;0.77;0;0.21;0.5;1.7;22.7;0.3
SO2;uur;µg/m³;20180124 15:00;20180124 16:00;5.2;0.4;3.6;2.4;;;0.53;;0.51;-0.05;0.24;0.5;2.2;23;0.1
SO2;uur;µg/m³;20180124 16:00;20180124 17:00;3.8;0.7;4.4;6.4;;;0.45;;0.91;-0.01;0.21;0.5;1.8;18.9;-0.2
SO2;uur;µg/m³;20180124 17:00;20180124 18:00;3.8;1;3.6;2.8;;;0.41;;1.42;0.01;0.17;0.4;2.6;24.7;-1
SO2;uur;µg/m³;20180124 18:00;20180124 19:00;3.1;1.1;4.6;4.7;;;0.47;;1.34;0.01;0.05;0.3;1.5;;-1.3
SO2;uur;µg/m³;20180124 19:00;20180124 20:00;7.4;1;3.6;1.7;;;0.24;;0.5;-0.02;0.04;0.3;2.5;3.7;-1.8
SO2;uur;µg/m³;20180124 20:00;20180124 21:00;4.8;8.8;3.4;1.4;;;0.23;;0.4;-0.01;0.06;0.3;1.5;2.8;-1.8
SO2;uur;µg/m³;20180124 21:00;20180124 22:00;5.3;9.8;3.8;2;;;0.22;;-0.74;0.02;0.07;0.2;0.6;3.7;-1.6
SO2;uur;µg/m³;20180124 22:00;20180124 23:00;5.5;2.3;2.7;2.8;;;0.2;;-0.11;0.01;0.12;0.2;1.9;16;-2.4
SO2;uur;µg/m³;20180124 23:00;20180125 00:00;5.7;1.6;2.9;2.4;;;0.29;;-1.03;-0.08;0.06;0.2;1.5;11.2;-2.2
SO2;uur;µg/m³;20180125 00:00;20180125 01:00;3.4;1.4;3.5;2.3;;;0.28;;-0.1;-0.05;0.19;0.2;1.9;4.6;-2.2
SO2;uur;µg/m³;20180125 01:00;20180125 02:00;4.6;2.4;3.5;4.6;;;0.37;;-0.24;-0.07;0.34;0.2;2;4;-2.1
SO2;uur;µg/m³;20180125 02:00;20180125 03:00;15.3;2.1;3.4;6.9;;;0.8;;-0.09;-0.05;0.47;0.3;1.6;3.9;-1.4
SO2;uur;µg/m³;20180125 03:00;20180125 04:00;18;2;3.3;10.7;;;0.76;;-0.38;-0.08;0.45;0.3;2.6;4.3;-1.2
SO2;uur;µg/m³;20180125 04:00;20180125 05:00;24.6;2.5;2.8;7.4;;;0.79;;-0.22;0.29;0.21;0.6;1.6;8;-0.8
SO2;uur;µg/m³;20180125 05:00;20180125 06:00;18.9;2.3;2.7;4.7;;;0.82;;-0.43;0.22;0.14;0.7;1.9;6.7;-0.9
SO2;uur;µg/m³;20180125 06:00;20180125 07:00;15.1;2.2;2.8;3.4;;;0.82;;0.51;0.18;0.31;0.7;2.4;4;-1
SO2;uur;µg/m³;20180125 07:00;20180125 08:00;11.4;2.9;2.9;3.4;;;0.96;;0.24;0.26;0.32;0.7;2.3;6.7;-0.6
SO2;uur;µg/m³;20180125 08:00;20180125 09:00;4.7;2.1;2.9;2.4;;;1.49;;0.52;0.18;0.29;0.8;1.4;10.1;-1
SO2;uur;µg/m³;20180125 09:00;20180125 10:00;4.6;2.3;3.3;2.2;;;2.29;;0.84;0.22;0.32;0.9;1.6;17.4;-0.1
SO2;uur;µg/m³;20180125 10:00;20180125 11:00;8.3;2.3;3.4;2.1;;;2.15;;0.93;0.23;0.37;1.2;2.8;19.8;-0.3
SO2;uur;µg/m³;20180125 11:00;20180125 12:00;7.7;1.8;3.5;2.5;;;2.42;;0.68;0.3;0.33;1.8;2.6;19.2;-0.3
SO2;uur;µg/m³;20180125 12:00;20180125 13:00;3.6;1.8;4.3;3.4;;;2.47;;0.51;0.31;0.38;2.2;3.8;16.2;-0.2
SO2;uur;µg/m³;20180125 13:00;20180125 14:00;6.5;2.3;4;2.6;;;2.19;;0.7;0.3;0.41;2.4;2.6;14.2;2
SO2;uur;µg/m³;20180125 14:00;20180125 15:00;8.5;2.3;4.5;2.7;;;2.5;;0.31;0.26;0.52;1.8;3.2;17.5;1.6
SO2;uur;µg/m³;20180125 15:00;20180125 16:00;4.7;1.7;4.4;2.1;;;2.69;;0.46;0.22;0.48;1.4;2.9;21.2;1.6
SO2;uur;µg/m³;20180125 16:00;20180125 17:00;4.5;1.3;4.2;1.9;;;2.64;;-0.16;0.2;0.38;1.3;3.7;21.4;1.5
SO2;uur;µg/m³;20180125 17:00;20180125 18:00;5.2;2;3.7;1.4;;;1.47;;-0.15;0.17;0.18;1.3;3.7;26;1.6
SO2;uur;µg/m³;20180125 18:00;20180125 19:00;3.7;1.3;3.7;2.3;;;1.81;;-0.14;0.15;0.08;1.1;3.4;37.9;1.5
SO2;uur;µg/m³;20180125 19:00;20180125 20:00;4.7;1.4;3.6;2.5;;;1.98;;-0.35;0.19;0.08;0.9;2.8;30;1.5
SO2;uur;µg/m³;20180125 20:00;20180125 21:00;4;1.6;3.1;2.7;;;1.21;;-0.03;0.21;0.03;0.8;2.6;34.9;1.4
SO2;uur;µg/m³;20180125 21:00;20180125 22:00;5.4;2.1;4.2;2.7;;;1.35;;-0.05;0.23;0.02;1.2;2.6;27.5;2
SO2;uur;µg/m³;20180125 22:00;20180125 23:00;6.8;2.3;3.4;2.8;;;1.68;;0.13;0.19;0.02;1;;23.1;2.1
SO2;uur;µg/m³;20180125 23:00;20180126 00:00;6.8;2.2;3.9;3;;;1.82;;0.02;0.16;0.05;0.8;3.4;23.3;1.6
SO2;uur;µg/m³;20180126 00:00;20180126 01:00;7.8;2.1;3.6;2.4;;;1.84;;0.36;0.13;0.06;0.7;2.3;14;3
SO2;uur;µg/m³;20180126 01:00;20180126 02:00;3.5;2.7;3;1.9;;;2.2;;-0.2;0.14;0.06;0.6;1.7;19.2;3.2
SO2;uur;µg/m³;20180126 02:00;20180126 03:00;3.6;1.9;3.3;1.5;;;1.78;;0.1;0.16;0.03;0.5;2.7;32.5;3.5
SO2;uur;µg/m³;20180126 03:00;20180126 04:00;3.5;1.8;3.2;1.9;;;1.13;;0.1;0.11;0.07;1;2.7;27.9;4.1
SO2;uur;µg/m³;20180126 04:00;20180126 05:00;3.4;1.6;3;2.1;;;0.84;;0.78;0.27;0.25;0.6;2.9;46.7;4.1
SO2;uur;µg/m³;20180126 05:00;20180126 06:00;3.3;1.3;3.2;2.2;;;0.86;;0.48;0.28;0.15;0.5;2.2;26.3;4.2
SO2;uur;µg/m³;20180126 06:00;20180126 07:00;3.3;1.5;3;2.3;;;0.98;;0.56;0.29;0.12;0.7;3.5;44.8;3.3
SO2;uur;µg/m³;20180126 07:00;20180126 08:00;4.1;2.6;3.2;3;;;1.24;;0.45;0.26;0.17;0.8;3.2;43.7;3.2
SO2;uur;µg/m³;20180126 08:00;20180126 09:00;3.9;2.3;3.5;3.7;;;0.9;;0.13;0.31;0.17;0.9;2.1;13.5;2.9
SO2;uur;µg/m³;20180126 09:00;20180126 10:00;3.7;2.9;3;3.1;;;0.67;;0.59;0.37;0.16;1;2.9;10.4;2.5
SO2;uur;µg/m³;20180126 10:00;20180126 11:00;3.2;2.6;3.4;4.1;;;0.87;;0.95;0.39;0.23;0.9;3.6;21.1;2.9
SO2;uur;µg/m³;20180126 11:00;20180126 12:00;4.6;1.9;5;5.3;;;1.05;;1.03;0.38;0.21;1;3.5;27.3;2.6
SO2;uur;µg/m³;20180126 12:00;20180126 13:00;6.7;1.5;4.4;;;;1.63;;1.91;0.37;0.2;1;4.2;12.7;2.2
SO2;uur;µg/m³;20180126 13:00;20180126 14:00;2.9;1.6;3.3;;;;2;;1.53;0.37;0.21;1.2;3.5;9.7;2.3
SO2;uur;µg/m³;20180126 14:00;20180126 15:00;2.4;1.5;3.2;-7.9;;;1.03;;0.02;0.38;0.22;1.1;3.2;7;3.5
SO2;uur;µg/m³;20180126 15:00;20180126 16:00;2.4;1.7;2.6;;;;1.02;;0.32;0.38;0.19;1.3;2.8;4.6;2.4
SO2;uur;µg/m³;20180126 16:00;20180126 17:00;2.7;1.1;2.3;5;;;0.81;;-0.05;0.37;0.19;0.9;2.4;3.4;2.1
SO2;uur;µg/m³;20180126 17:00;20180126 18:00;1.7;1.3;1.7;5.1;;;0.69;;-0.38;0.34;0.32;0.7;2.6;4.2;1.9
SO2;uur;µg/m³;20180126 18:00;20180126 19:00;2.6;0.6;1.7;5.3;;;0.63;;-0.4;0.33;0.22;0.7;5.4;3.2;2
SO2;uur;µg/m³;20180126 19:00;20180126 20:00;2.6;0.8;2.1;4.9;;;0.43;;-0.3;0.31;0.2;1;9;3;1.3
SO2;uur;µg/m³;20180126 20:00;20180126 21:00;3.2;0.9;1.1;3.4;;;0.32;;0.22;0.36;0.21;0.7;6.5;;1
SO2;uur;µg/m³;20180126 21:00;20180126 22:00;3.9;1.3;0.5;4;;;0.27;;0.6;0.35;0.38;0.4;3.6;3.3;1
SO2;uur;µg/m³;20180126 22:00;20180126 23:00;2.4;2;2.2;5.6;;;0.27;;0.26;0.34;0.27;0.5;3.2;2.8;1.2
SO2;uur;µg/m³;20180126 23:00;20180127 00:00;3.3;5.9;1.3;3.6;;;0.27;;-0.2;0.39;0.28;0.5;2.4;3;1
SO2;uur;µg/m³;20180127 00:00;20180127 01:00;5.2;4.3;1;3.9;;;0.23;;-1.29;0.36;0.23;0.4;1.9;2.9;1
SO2;uur;µg/m³;20180127 01:00;20180127 02:00;2.7;2.3;0.9;4.7;;;0.14;;-1.33;0.36;0.18;0.2;2.5;2.7;0.9
SO2;uur;µg/m³;20180127 02:00;20180127 03:00;1.9;1.3;1.2;4;;;0.08;;-1.48;0.36;0.18;0.2;2.5;2.8;1.2
SO2;uur;µg/m³;20180127 03:00;20180127 04:00;1.9;1;1.1;4.5;;;0.11;;-0.94;0.39;0.2;0.2;2.8;4.1;1.5
SO2;uur;µg/m³;20180127 04:00;20180127 05:00;1.6;0.8;1.2;4;;;0.25;;-1.66;0.21;0.12;0.2;2.6;3.8;1.2
SO2;uur;µg/m³;20180127 05:00;20180127 06:00;1.9;0.9;1.5;4.7;;;0.3;;-1.09;0.17;0.24;0.2;2.3;5.3;3.3
SO2;uur;µg/m³;20180127 06:00;20180127 07:00;1.4;0.5;1.3;4.9;;;0.32;;-0.9;0.21;0.3;0.3;2.1;11.9;2.3
SO2;uur;µg/m³;20180127 07:00;20180127 08:00;3.6;0.3;1.4;4.8;;;0.43;;-0.77;0.21;0.19;0.4;3;23;4.7
SO2;uur;µg/m³;20180127 08:00;20180127 09:00;2;0.7;1.3;5.1;;;0.81;;-0.79;0.21;0.51;0.5;2.7;24.9;3.6
SO2;uur;µg/m³;20180127 09:00;20180127 10:00;4.3;0.3;2;4;;;0.85;;-0.81;0.28;0.26;0.6;2.7;31.6;2.6
SO2;uur;µg/m³;20180127 10:00;20180127 11:00;3.1;0.7;2.4;4.7;;;1.11;;-0.4;0.24;0.28;0.7;2.5;44.1;3.3
SO2;uur;µg/m³;20180127 11:00;20180127 12:00;7.8;1.5;3.6;5.5;;;1.14;;-0.35;0.37;0.33;0.7;2.8;33.7;3.4
SO2;uur;µg/m³;20180127 12:00;20180127 13:00;4.8;0.9;3.4;9.5;;;2.67;;0.12;0.54;0.3;1.3;3.4;30.6;3.3
SO2;uur;µg/m³;20180127 13:00;20180127 14:00;4.4;2.1;2.9;9.3;;;2.66;;0.23;0.47;0.32;2.3;4.9;31.6;3.3
SO2;uur;µg/m³;20180127 14:00;20180127 15:00;4.6;1.2;3.3;8.9;;;1.88;;0.1;0.31;0.36;1.3;4.1;38.6;3.1
SO2;uur;µg/m³;20180127 15:00;20180127 16:00;5.6;0.5;2.4;8.2;;;2.11;;-0.92;0.33;0.73;0.7;3.2;37.6;1.9
SO2;uur;µg/m³;20180127 16:00;20180127 17:00;4.8;0.9;1.9;14.7;;;1.53;;-0.83;0.37;0.64;0.5;3.5;37.7;1.1
SO2;uur;µg/m³;20180127 17:00;20180127 18:00;5.8;0.4;2.4;17.5;;;1.06;;0.75;0.36;0.48;0.3;3.1;31.6;0.7
SO2;uur;µg/m³;20180127 18:00;20180127 19:00;5;0.8;2.5;19.6;;;1;;0.8;0.32;0.37;0.3;2;35.2;1
SO2;uur;µg/m³;20180127 19:00;20180127 20:00;5.6;-0.1;1.9;6.8;;;0.8;;0.57;0.37;0.4;0.4;2.9;29.9;1.1
SO2;uur;µg/m³;20180127 20:00;20180127 21:00;10.3;0.5;2;4.9;;;0.87;;0.39;0.39;0.39;0.5;2.8;15.4;0.7
SO2;uur;µg/m³;20180127 21:00;20180127 22:00;23.6;1.1;1.7;5.4;;;0.93;;-0.24;0.37;0.25;0.4;2.1;6.7;0.8
SO2;uur;µg/m³;20180127 22:00;20180127 23:00;13.7;1.3;1.5;5.3;;;0.52;;-1.03;0.26;0.26;0.4;2.7;4.2;1.3
SO2;uur;µg/m³;20180127 23:00;20180128 00:00;3.2;0.9;1.5;5.3;;;0.56;;-0.26;0.24;0.32;0.4;2.7;4.6;1.1
SO2;uur;µg/m³;20180128 00:00;20180128 01:00;2.4;1.1;1.6;4.5;;;0.65;;0.68;0.21;0.24;0.4;;3.7;1.2
SO2;uur;µg/m³;20180128 01:00;20180128 02:00;2;0.5;1.7;4.6;;;0.55;;0.47;0.21;0.19;0.3;2.5;3.3;1.5
SO2;uur;µg/m³;20180128 02:00;20180128 03:00;1.5;0.7;1.8;4.8;;;0.47;;0.28;0.21;0.2;0.3;2.9;2.8;2.3
SO2;uur;µg/m³;20180128 03:00;20180128 04:00;1.4;0.8;1.9;4.4;;;0.49;;0.09;0.2;0.28;0.3;2.6;3.5;2.4
SO2;uur;µg/m³;20180128 04:00;20180128 05:00;1.2;0.6;0.6;4.7;;;0.52;;-0.07;0.15;0.31;0.7;2.4;3.1;2.3
SO2;uur;µg/m³;20180128 05:00;20180128 06:00;1.5;0.4;0.9;5.1;;;0.51;;0.43;0.19;0.3;0.4;2.3;2.4;2.6
SO2;uur;µg/m³;20180128 06:00;20180128 07:00;1.7;-0.2;0.5;5.5;;;;;0.07;;;0.4;2.9;3;2.3
SO2;uur;µg/m³;20180128 07:00;20180128 08:00;2.1;-0.3;0.6;6.4;;;0.58;;0.68;0.33;0.51;0.5;2.6;3;2.3
SO2;uur;µg/m³;20180128 08:00;20180128 09:00;6.1;-0.6;0.4;6.4;;;0.51;;0.81;0.2;0.4;0.3;2.2;2.9;3
SO2;uur;µg/m³;20180128 09:00;20180128 10:00;2.2;-0.2;0.5;5.8;;;0.47;;0.35;0.22;0.43;0.3;2.1;2.8;2.6
SO2;uur;µg/m³;20180128 10:00;20180128 11:00;1.5;-0.2;0.9;5;;;0.58;;0.57;0.24;0.37;0.3;2.4;4.1;2.4
SO2;uur;µg/m³;20180128 11:00;20180128 12:00;1.2;-0.8;1.4;4.7;;;0.54;;0.6;0.27;0.38;0.3;2.6;3.8;2.2
SO2;uur;µg/m³;20180128 12:00;20180128 13:00;1;-0.3;0.4;4.8;;;0.53;;0.35;0.35;0.37;0.3;;3.3;2.4
SO2;uur;µg/m³;20180128 13:00;20180128 14:00;0.9;-0.4;1.3;5.1;;;0.5;;0.03;0.25;0.31;0.3;3.1;3.6;2.2
SO2;uur;µg/m³;20180128 14:00;20180128 15:00;1.1;-0.4;1;4.7;;;0.49;;-0.58;0.22;0.21;0.2;2.4;3.1;2
SO2;uur;µg/m³;20180128 15:00;20180128 16:00;0.5;-1.2;1;4.4;;;0.48;;-0.45;0.21;0.21;0.2;1.9;2.6;1.7
SO2;uur;µg/m³;20180128 16:00;20180128 17:00;0.5;1.8;1.2;4.3;;;0.47;;-0.27;0.2;0.2;0.2;1.3;2.8;2.1
SO2;uur;µg/m³;20180128 17:00;20180128 18:00;0.5;1.8;1;5;;;0.42;;0.25;0.22;0.24;0.2;1.9;3.1;1.9
SO2;uur;µg/m³;20180128 18:00;20180128 19:00;0.9;2;0.7;5.8;;;0.39;;-0.24;0.22;0.23;0.2;1.2;3.9;1.9
SO2;uur;µg/m³;20180128 19:00;20180128 20:00;0.8;1.3;0.7;5;;;0.41;;-0.11;0.2;0.25;0.1;2.3;3.2;2.1
SO2;uur;µg/m³;20180128 20:00;20180128 21:00;0.9;1.1;0.7;4.7;;;0.4;;-0.16;0.16;0.26;0.1;1.4;6.1;2.2
SO2;uur;µg/m³;20180128 21:00;20180128 22:00;1.7;2.4;0.5;4.2;;;0.38;;0.33;0.18;0.27;0.1;2.8;5.7;2.1
SO2;uur;µg/m³;20180128 22:00;20180128 23:00;2.3;2;1;4.6;;;0.39;;0.01;0.18;0.27;0.1;1.6;;2.3
SO2;uur;µg/m³;20180128 23:00;20180129 00:00;0.8;1.9;0.6;4.3;;;0.43;;-0.08;0.16;0.25;0.1;2;11.2;2
SO2;uur;µg/m³;20180129 00:00;20180129 01:00;1;2.1;-0.2;4.5;;;0.42;;1.45;0.16;0.23;0.1;1.3;7.5;2.1
SO2;uur;µg/m³;20180129 01:00;20180129 02:00;1.7;1.6;0.5;4.1;;;0.37;;1.46;0.16;0.2;0.1;1.5;10;2
SO2;uur;µg/m³;20180129 02:00;20180129 03:00;0.9;1.4;0.7;4.4;;;0.37;;1.08;0.16;0.17;0.1;1;3.9;1.9
SO2;uur;µg/m³;20180129 03:00;20180129 04:00;0.9;1.9;0.9;5;;;0.38;;0.87;0.13;0.19;0.1;2.1;4.5;2.1
SO2;uur;µg/m³;20180129 04:00;20180129 05:00;0.9;1.7;1;6.3;;;0.19;;0.57;0.09;-0.01;0.1;1.6;3.3;2.2
SO2;uur;µg/m³;20180129 05:00;20180129 06:00;0.7;1.4;1.3;4.8;;;0.16;;0.56;0.1;-0.05;0.1;2;3.7;2.1
SO2;uur;µg/m³;20180129 06:00;20180129 07:00;2.2;2;1.2;4.6;;;0.16;;1.02;0.09;-0.06;0.1;1.9;2.8;2
SO2;uur;µg/m³;20180129 07:00;20180129 08:00;2.2;1.9;1.3;4.5;;;0.17;;0.82;0.06;-0.06;0.1;1.6;2.5;2.1
SO2;uur;µg/m³;20180129 08:00;20180129 09:00;2.2;1.9;1;5.1;;;0.16;;1.04;0.17;-0.07;0.1;1.9;3.2;2.1
SO2;uur;µg/m³;20180129 09:00;20180129 10:00;1.9;1.8;1.1;4.8;;;0.13;;0.96;0.18;-0.08;0.1;1.9;3.3;2.1
SO2;uur;µg/m³;20180129 10:00;20180129 11:00;2.2;2.3;1.2;4.8;;;0.13;;0.77;0.14;-0.07;0.1;2.1;5;2.2
SO2;uur;µg/m³;20180129 11:00;20180129 12:00;2.2;1.7;1;4.7;;;0.14;;0.98;0.12;-0.08;0.1;1.8;3.6;1.9
SO2;uur;µg/m³;20180129 12:00;20180129 13:00;2.2;2.1;1.5;4.7;;;0.19;;1.39;0.1;-0.1;0.1;2.4;3.8;1.9
SO2;uur;µg/m³;20180129 13:00;20180129 14:00;2.1;1.8;1.3;4.9;;;0.2;;1.32;0.12;-0.13;0.1;1.5;2.5;2.1
SO2;uur;µg/m³;20180129 14:00;20180129 15:00;2.4;2.5;1.2;4.5;;;0.18;;1.25;0.09;-0.13;0.1;1.2;2.1;2.2
SO2;uur;µg/m³;20180129 15:00;20180129 16:00;2.4;2.1;1.3;4.7;;;0.12;;1.41;0.07;-0.14;0;2.6;2.9;1.8
SO2;uur;µg/m³;20180129 16:00;20180129 17:00;4.5;2.5;1.5;5;;;0.12;;1.74;0.04;-0.13;0;2.4;2.5;1.5
SO2;uur;µg/m³;20180129 17:00;20180129 18:00;3.3;4.6;1.3;4.5;;;0.07;;1.4;0.05;-0.15;0.2;2.7;2.2;0.1
SO2;uur;µg/m³;20180129 18:00;20180129 19:00;2.5;3.6;0.4;4.3;;;0.06;;0.64;0.05;-0.13;0.4;1.9;2;2.4
SO2;uur;µg/m³;20180129 19:00;20180129 20:00;2.4;3.3;0.4;4.8;;;0.06;;0.84;0.03;-0.13;1.3;2.8;2.1;1.8
SO2;uur;µg/m³;20180129 20:00;20180129 21:00;3.9;4.6;0.5;4.7;;;0.07;;1.12;0.03;-0.12;0.7;2.8;2.4;0.9
SO2;uur;µg/m³;20180129 21:00;20180129 22:00;2.9;3.6;0;0.8;;;0.09;;0.83;0.05;-0.09;1.4;2.3;2.8;3.8
SO2;uur;µg/m³;20180129 22:00;20180129 23:00;2.9;3.9;0;0.6;;;0.11;;1.37;0.02;-0.12;2.3;3;2.2;2.2
SO2;uur;µg/m³;20180129 23:00;20180130 00:00;2.6;3.7;-0.5;0.6;;;0.11;;1.42;0.03;-0.11;2.7;2.7;2.8;3.4
SO2;uur;µg/m³;20180130 00:00;20180130 01:00;4.8;5.7;-0.1;0.8;;;0.15;;-1.67;0.02;-0.07;2.5;2.7;1.8;2.1
SO2;uur;µg/m³;20180130 01:00;20180130 02:00;5.2;6.6;0.3;0.8;;;0.22;;-0.95;0.02;-0.11;1;2.1;2.7;1.1
SO2;uur;µg/m³;20180130 02:00;20180130 03:00;9.1;11;0.6;1.2;;;0.38;;-1.08;0.01;-0.1;0.9;;2.6;3
SO2;uur;µg/m³;20180130 03:00;20180130 04:00;10.2;5.2;0.8;0.9;;;0.34;;-1.06;0.01;-0.1;0.6;2.2;2.3;1.4
SO2;uur;µg/m³;20180130 04:00;20180130 05:00;7.7;6;0;0.5;;;0.41;;-1.11;0.22;0.13;0.5;2.4;2;1.4
SO2;uur;µg/m³;20180130 05:00;20180130 06:00;10.2;4.3;1.3;1.1;;;0.33;;-1.19;0.2;0.14;1.1;1.7;2.2;1.4
SO2;uur;µg/m³;20180130 06:00;20180130 07:00;9.4;3.6;3.3;1.3;;;0.42;;-0.55;0.2;0.11;0.8;2.2;2.6;2
SO2;uur;µg/m³;20180130 07:00;20180130 08:00;8.8;2.9;1.2;1.3;;;0.49;;-0.66;0.19;0.12;1;3.1;2.6;1.7
SO2;uur;µg/m³;20180130 08:00;20180130 09:00;3.6;3.4;3.4;3.2;;;0.38;;-0.75;0.2;0.1;1.1;3.1;2.8;1.7
SO2;uur;µg/m³;20180130 09:00;20180130 10:00;3.4;3.1;3.7;2.9;;;0.48;;-0.55;0.28;0.11;0.9;3.7;3.1;1.9
SO2;uur;µg/m³;20180130 10:00;20180130 11:00;4.5;3.4;6.2;2.1;;;0.79;;-0.55;0.45;0.16;0.9;3.5;2.6;1.3
SO2;uur;µg/m³;20180130 11:00;20180130 12:00;2.6;3.1;4.6;1.8;;;0.59;;-0.61;0.55;0.16;1;3.5;3.1;1.3
SO2;uur;µg/m³;20180130 12:00;20180130 13:00;4.8;3.3;3.4;1.5;;;0.64;;-0.19;1.63;0.19;0.9;3;2.4;1.8
SO2;uur;µg/m³;20180130 13:00;20180130 14:00;5.4;2.9;3.3;2.1;;;0.78;;-0.1;1.63;0.24;0.9;3;3.1;1.2
SO2;uur;µg/m³;20180130 14:00;20180130 15:00;3.3;2.3;4.1;2.2;;;0.72;;-0.42;0.6;0.27;0.8;3.3;2.8;1.5
SO2;uur;µg/m³;20180130 15:00;20180130 16:00;2.8;2.5;4;2.8;;;0.72;;-0.59;0.74;0.28;0.8;2.7;2.8;1.5
SO2;uur;µg/m³;20180130 16:00;20180130 17:00;3.1;2.6;4;1.9;;;0.63;;-1.28;0.47;0.28;0.6;2.7;2.7;1.5
SO2;uur;µg/m³;20180130 17:00;20180130 18:00;3.5;2.6;3.4;1.7;;;0.49;;-1.74;0.35;0.39;0.5;3.1;3;1.4
