Accreditatienummer;https://www.rva.nl/alle-geaccrediteerden/;;;StationsGebied;regionaal;stad;stad;stad;stad;stad;stad;stad;stad
;;;;StationsType;achtergrond;verkeer;achtergrond;verkeer;verkeer;achtergrond;industrie;industrie;achtergrond
;;;;Meetprincipe;Niet-dispersieve infrarood (NDIR);Niet-dispersieve infrarood (NDIR);Niet-dispersieve infrarood (NDIR);Infrarood gasfiltercorrelatie (IR-GFC);Infrarood gasfiltercorrelatie (IR-GFC);Infrarood gasfiltercorrelatie (IR-GFC);Infrarood gasfiltercorrelatie (IR-GFC);Infrarood gasfiltercorrelatie (IR-GFC);Infrarood gasfiltercorrelatie (IR-GFC)
;;;;Meetopstelling;Thermo model 48w CO analyser              ;Thermo model 48w CO analyser              ;Thermo model 48w CO analyser              ;Teledyne API T300 gas filter correlation CO analyser;Teledyne API T300 gas filter correlation CO analyser;Teledyne API T300 gas filter correlation CO analyser;Teledyne API T300 gas filter correlation CO analyser;Teledyne API T300 gas filter correlation CO analyser;Teledyne API T300 gas filter correlation CO analyser
;;;;Accreditatienummer;nvt;nvt;nvt;L426;L426;L426;L426;L426;L426
Component;Bep.periode;Eenheid; Begindatumtijd;Einddatumtijd;NL10644;NL10741;NL10742;NL49007;NL49012;NL49014;NL49551;NL49553;NL49561
CO;uur;µg/m³;20180103 08:00;20180103 09:00;156.37;277.53;181.94;;221.8;90.7;197.2;158.4;195.4
CO;uur;µg/m³;20180103 09:00;20180103 10:00;129.19;245.8;186.63;;205.8;79;198.7;158.8;194.4
CO;uur;µg/m³;20180103 10:00;20180103 11:00;123.98;260.41;185.69;185.4;190.2;96.8;207.5;156.1;191.4
CO;uur;µg/m³;20180103 11:00;20180103 12:00;118.29;238.65;179.43;191.4;198.5;86.5;208.5;161.5;188.4
CO;uur;µg/m³;20180103 12:00;20180103 13:00;125.43;270.28;180.58;198.5;195.4;92;203.4;158.9;193.3
CO;uur;µg/m³;20180103 13:00;20180103 14:00;115.98;275.52;185.59;208;200.6;105.1;206.1;164.5;194.2
CO;uur;µg/m³;20180103 14:00;20180103 15:00;124.27;251.14;197.69;204.3;212.4;112.1;211.6;163.9;190.9
CO;uur;µg/m³;20180103 15:00;20180103 16:00;132.95;293.85;199.57;214.1;208.7;115.8;207.3;171;199
CO;uur;µg/m³;20180103 16:00;20180103 17:00;134.01;319.24;190.07;207.4;214.9;114.6;220.4;174.4;200
CO;uur;µg/m³;20180103 17:00;20180103 18:00;149.43;290.33;184.13;212.6;211.7;119.1;202.5;170.7;203.5
CO;uur;µg/m³;20180103 18:00;20180103 19:00;135.74;242.48;182.67;204.6;211;118.9;210.1;179.3;197.9
CO;uur;µg/m³;20180103 19:00;20180103 20:00;140.56;237.74;184.55;199.7;207;113.2;201.6;176.1;205.2
CO;uur;µg/m³;20180103 20:00;20180103 21:00;130.15;238.24;201.76;196.5;210.8;119.7;208.1;179.4;203.9
CO;uur;µg/m³;20180103 21:00;20180103 22:00;148.27;247.71;188.61;195.1;202.7;119;204;184.3;192.4
CO;uur;µg/m³;20180103 22:00;20180103 23:00;151.84;250.74;183.09;191.1;191.2;104.1;201.8;186.5;193.1
CO;uur;µg/m³;20180103 23:00;20180104 00:00;135.1;252.92;193.07;187.1;195.7;93.1;187.6;190.6;200
CO;uur;µg/m³;20180104 00:00;20180104 01:00;137.01;193.77;176.98;;192.3;91.8;190.3;182.7;200.9
CO;uur;µg/m³;20180104 01:00;20180104 02:00;140.76;199.86;182.25;;200.3;85.4;186.4;188.2;198.6
CO;uur;µg/m³;20180104 02:00;20180104 03:00;132.85;187.98;178.5;;193.2;87.8;185;181.7;195.9
CO;uur;µg/m³;20180104 03:00;20180104 04:00;137;197.65;186.53;;196.6;92.5;180.2;185.2;198.6
CO;uur;µg/m³;20180104 04:00;20180104 05:00;144.8;186.26;191.22;;192.2;84.4;186.1;184.9;201.4
CO;uur;µg/m³;20180104 05:00;20180104 06:00;144.42;211.45;188.72;;212.7;98.7;195.8;182.8;202.1
CO;uur;µg/m³;20180104 06:00;20180104 07:00;144.61;270.18;203.85;;226.8;106.1;195.2;191.1;218.7
CO;uur;µg/m³;20180104 07:00;20180104 08:00;149.05;346.34;255.07;;251.6;138;204.6;198.5;228.6
