Export;EXP-2023-01 (20230706 17:10);;;StationsCode;NL49551;NL49553
H2S;uur;µg/m³;20170621 13:00;20170621 14:00;0.2;0.1
H2S;uur;µg/m³;20170621 14:00;20170621 15:00;0.2;0.2
H2S;uur;µg/m³;20170621 15:00;20170621 16:00;0.4;0.1
H2S;uur;µg/m³;20170621 16:00;20170621 17:00;0.5;0.2
H2S;uur;µg/m³;20170621 17:00;20170621 18:00;0.5;0.1
H2S;uur;µg/m³;20170621 18:00;20170621 19:00;0.4;0.2
H2S;uur;µg/m³;20170621 19:00;20170621 20:00;0.5;0.1
H2S;uur;µg/m³;20170621 20:00;20170621 21:00;0.4;0.1
H2S;uur;µg/m³;20170621 21:00;20170621 22:00;0.8;0.2
H2S;uur;µg/m³;20170621 22:00;20170621 23:00;0.6;0.3
H2S;uur;µg/m³;20170621 23:00;20170622 00:00;0.6;0.4
H2S;uur;µg/m³;20170622 00:00;20170622 01:00;0.3;0.5
H2S;uur;µg/m³;20170622 01:00;20170622 02:00;0.6;0.4
H2S;uur;µg/m³;20170622 02:00;20170622 03:00;0.7;
H2S;uur;µg/m³;20170622 03:00;20170622 04:00;0.7;0.8
H2S;uur;µg/m³;20170622 04:00;20170622 05:00;0.8;1.9
H2S;uur;µg/m³;20170622 05:00;20170622 06:00;0.6;3
H2S;uur;µg/m³;20170622 06:00;20170622 07:00;1;5.5
H2S;uur;µg/m³;20170622 07:00;20170622 08:00;0.5;1
H2S;uur;µg/m³;20170622 08:00;20170622 09:00;0.7;0.9
H2S;uur;µg/m³;20170622 09:00;20170622 10:00;0.5;0.4
H2S;uur;µg/m³;20170622 10:00;20170622 11:00;0.3;0.3
H2S;uur;µg/m³;20170622 11:00;20170622 12:00;0.6;0.1
H2S;uur;µg/m³;20170622 12:00;20170622 13:00;0.3;0.3
H2S;uur;µg/m³;20170622 13:00;20170622 14:00;0.3;0.2
H2S;uur;µg/m³;20170622 14:00;20170622 15:00;0.4;0.8
H2S;uur;µg/m³;20170622 15:00;20170622 16:00;0.6;0.9
H2S;uur;µg/m³;20170622 16:00;20170622 17:00;0.2;0.4
H2S;uur;µg/m³;20170622 17:00;20170622 18:00;0.5;0.1
H2S;uur;µg/m³;20170622 18:00;20170622 19:00;0.5;0.1
H2S;uur;µg/m³;20170622 19:00;20170622 20:00;0.3;0.1
H2S;uur;µg/m³;20170622 20:00;20170622 21:00;0.3;0.2
H2S;uur;µg/m³;20170622 21:00;20170622 22:00;0.2;0.2
H2S;uur;µg/m³;20170622 22:00;20170622 23:00;0.5;0.1
H2S;uur;µg/m³;20170622 23:00;20170623 00:00;0.3;0.1
H2S;uur;µg/m³;20170623 00:00;20170623 01:00;0.3;0.2
H2S;uur;µg/m³;20170623 01:00;20170623 02:00;0.4;0.2
H2S;uur;µg/m³;20170623 02:00;20170623 03:00;0.6;0.1
H2S;uur;µg/m³;20170623 03:00;20170623 04:00;0.2;0.2
H2S;uur;µg/m³;20170623 04:00;20170623 05:00;0.3;0.1
H2S;uur;µg/m³;20170623 05:00;20170623 06:00;0.3;0.2
H2S;uur;µg/m³;20170623 06:00;20170623 07:00;;0.1
H2S;uur;µg/m³;20170623 07:00;20170623 08:00;0.2;0
H2S;uur;µg/m³;20170623 08:00;20170623 09:00;0.4;0.1
H2S;uur;µg/m³;20170623 09:00;20170623 10:00;0.5;0.3
H2S;uur;µg/m³;20170623 10:00;20170623 11:00;0.4;0.2
H2S;uur;µg/m³;20170623 11:00;20170623 12:00;0.3;0.2
H2S;uur;µg/m³;20170623 12:00;20170623 13:00;0.4;0.1
H2S;uur;µg/m³;20170623 13:00;20170623 14:00;0.4;0.2
H2S;uur;µg/m³;20170623 14:00;20170623 15:00;0.3;0.2
H2S;uur;µg/m³;20170623 15:00;20170623 16:00;0.4;0.1
H2S;uur;µg/m³;20170623 16:00;20170623 17:00;0.2;0.1
H2S;uur;µg/m³;20170623 17:00;20170623 18:00;0.2;0.1
H2S;uur;µg/m³;20170623 18:00;20170623 19:00;0.4;0.1
H2S;uur;µg/m³;20170623 19:00;20170623 20:00;0.2;0
H2S;uur;µg/m³;20170623 20:00;20170623 21:00;0.3;0.2
H2S;uur;µg/m³;20170623 21:00;20170623 22:00;0.1;0.2
H2S;uur;µg/m³;20170623 22:00;20170623 23:00;0.3;0.1
H2S;uur;µg/m³;20170623 23:00;20170624 00:00;0.1;0.2
H2S;uur;µg/m³;20170624 00:00;20170624 01:00;0.3;0.1
H2S;uur;µg/m³;20170624 01:00;20170624 02:00;0.4;0.3
H2S;uur;µg/m³;20170624 02:00;20170624 03:00;0.5;0.1
H2S;uur;µg/m³;20170624 03:00;20170624 04:00;0.3;0.1
H2S;uur;µg/m³;20170624 04:00;20170624 05:00;0.2;
H2S;uur;µg/m³;20170624 05:00;20170624 06:00;0.5;0.1
H2S;uur;µg/m³;20170624 06:00;20170624 07:00;0.1;0.4
H2S;uur;µg/m³;20170624 07:00;20170624 08:00;0.3;0.1
H2S;uur;µg/m³;20170624 08:00;20170624 09:00;0.4;0.1
H2S;uur;µg/m³;20170624 09:00;20170624 10:00;0.6;0.3
H2S;uur;µg/m³;20170624 10:00;20170624 11:00;0.3;0
H2S;uur;µg/m³;20170624 11:00;20170624 12:00;0.5;0.1
H2S;uur;µg/m³;20170624 12:00;20170624 13:00;0.1;0
H2S;uur;µg/m³;20170624 13:00;20170624 14:00;0.4;0.1
H2S;uur;µg/m³;20170624 14:00;20170624 15:00;0.3;0.1
H2S;uur;µg/m³;20170624 15:00;20170624 16:00;0.4;0.3
H2S;uur;µg/m³;20170624 16:00;20170624 17:00;0.7;0.3
H2S;uur;µg/m³;20170624 17:00;20170624 18:00;0.1;0.2
H2S;uur;µg/m³;20170624 18:00;20170624 19:00;0.6;0.2
H2S;uur;µg/m³;20170624 19:00;20170624 20:00;0.2;0.2
H2S;uur;µg/m³;20170624 20:00;20170624 21:00;0.3;0.1
H2S;uur;µg/m³;20170624 21:00;20170624 22:00;0.4;0.2
H2S;uur;µg/m³;20170624 22:00;20170624 23:00;0.4;0.3
H2S;uur;µg/m³;20170624 23:00;20170625 00:00;0;0.2
H2S;uur;µg/m³;20170625 00:00;20170625 01:00;0.2;0.1
H2S;uur;µg/m³;20170625 01:00;20170625 02:00;0.3;0.1
H2S;uur;µg/m³;20170625 02:00;20170625 03:00;0.3;0.3
H2S;uur;µg/m³;20170625 03:00;20170625 04:00;0.4;0.2
H2S;uur;µg/m³;20170625 04:00;20170625 05:00;0.1;0.1
H2S;uur;µg/m³;20170625 05:00;20170625 06:00;0.2;0.2
H2S;uur;µg/m³;20170625 06:00;20170625 07:00;0.3;0.2
H2S;uur;µg/m³;20170625 07:00;20170625 08:00;0.2;0.4
H2S;uur;µg/m³;20170625 08:00;20170625 09:00;;0.1
H2S;uur;µg/m³;20170625 09:00;20170625 10:00;0.3;0.1
H2S;uur;µg/m³;20170625 10:00;20170625 11:00;0.3;0.1
H2S;uur;µg/m³;20170625 11:00;20170625 12:00;0.5;0.2
H2S;uur;µg/m³;20170625 12:00;20170625 13:00;0.3;0.1
H2S;uur;µg/m³;20170625 13:00;20170625 14:00;0.4;0.1
H2S;uur;µg/m³;20170625 14:00;20170625 15:00;0.4;0.2
H2S;uur;µg/m³;20170625 15:00;20170625 16:00;0.2;0
H2S;uur;µg/m³;20170625 16:00;20170625 17:00;0.5;0.1
H2S;uur;µg/m³;20170625 17:00;20170625 18:00;0.4;0.2
H2S;uur;µg/m³;20170625 18:00;20170625 19:00;0.3;0.1
H2S;uur;µg/m³;20170625 19:00;20170625 20:00;0.6;0
H2S;uur;µg/m³;20170625 20:00;20170625 21:00;0.3;0.3
H2S;uur;µg/m³;20170625 21:00;20170625 22:00;0.3;0.1
H2S;uur;µg/m³;20170625 22:00;20170625 23:00;0.3;0.1
H2S;uur;µg/m³;20170625 23:00;20170626 00:00;0.5;0.1
H2S;uur;µg/m³;20170626 00:00;20170626 01:00;0.4;0.1
H2S;uur;µg/m³;20170626 01:00;20170626 02:00;0.2;0.2
H2S;uur;µg/m³;20170626 02:00;20170626 03:00;0.2;0.1
H2S;uur;µg/m³;20170626 03:00;20170626 04:00;0.2;0.2
H2S;uur;µg/m³;20170626 04:00;20170626 05:00;0.2;0
H2S;uur;µg/m³;20170626 05:00;20170626 06:00;1.1;0.1
H2S;uur;µg/m³;20170626 06:00;20170626 07:00;0.6;
H2S;uur;µg/m³;20170626 07:00;20170626 08:00;0.2;0.1
H2S;uur;µg/m³;20170626 08:00;20170626 09:00;0.3;0.1
H2S;uur;µg/m³;20170626 09:00;20170626 10:00;0.2;0.3
H2S;uur;µg/m³;20170626 10:00;20170626 11:00;0.2;0.1
H2S;uur;µg/m³;20170626 11:00;20170626 12:00;0.1;0.2
H2S;uur;µg/m³;20170626 12:00;20170626 13:00;0.5;0.1
H2S;uur;µg/m³;20170626 13:00;20170626 14:00;0.4;0.2
H2S;uur;µg/m³;20170626 14:00;20170626 15:00;0.7;0.1
H2S;uur;µg/m³;20170626 15:00;20170626 16:00;1.2;0.1
H2S;uur;µg/m³;20170626 16:00;20170626 17:00;2.4;0.1
H2S;uur;µg/m³;20170626 17:00;20170626 18:00;2.1;0.1
H2S;uur;µg/m³;20170626 18:00;20170626 19:00;1.5;0
H2S;uur;µg/m³;20170626 19:00;20170626 20:00;0.2;0.1
H2S;uur;µg/m³;20170626 20:00;20170626 21:00;0.8;0
H2S;uur;µg/m³;20170626 21:00;20170626 22:00;1.1;0
H2S;uur;µg/m³;20170626 22:00;20170626 23:00;0.8;0.2
H2S;uur;µg/m³;20170626 23:00;20170627 00:00;0.7;0.1
H2S;uur;µg/m³;20170627 00:00;20170627 01:00;0.4;0.1
H2S;uur;µg/m³;20170627 01:00;20170627 02:00;0.1;0.5
H2S;uur;µg/m³;20170627 02:00;20170627 03:00;0.5;0.2
H2S;uur;µg/m³;20170627 03:00;20170627 04:00;0.3;0.1
H2S;uur;µg/m³;20170627 04:00;20170627 05:00;0.8;0.2
H2S;uur;µg/m³;20170627 05:00;20170627 06:00;0.4;0.3
H2S;uur;µg/m³;20170627 06:00;20170627 07:00;0.4;0.3
H2S;uur;µg/m³;20170627 07:00;20170627 08:00;0.3;0.1
H2S;uur;µg/m³;20170627 08:00;20170627 09:00;0.3;0.2
H2S;uur;µg/m³;20170627 09:00;20170627 10:00;0.3;0.1
H2S;uur;µg/m³;20170627 10:00;20170627 11:00;;0.4
H2S;uur;µg/m³;20170627 11:00;20170627 12:00;0.7;0.3
H2S;uur;µg/m³;20170627 12:00;20170627 13:00;0.4;0.5
H2S;uur;µg/m³;20170627 13:00;20170627 14:00;0.2;0.3
H2S;uur;µg/m³;20170627 14:00;20170627 15:00;0.4;0.3
H2S;uur;µg/m³;20170627 15:00;20170627 16:00;0.5;0.4
H2S;uur;µg/m³;20170627 16:00;20170627 17:00;0.4;0.3
H2S;uur;µg/m³;20170627 17:00;20170627 18:00;0.5;0.2
H2S;uur;µg/m³;20170627 18:00;20170627 19:00;0.7;0.3
H2S;uur;µg/m³;20170627 19:00;20170627 20:00;0.9;0.1
H2S;uur;µg/m³;20170627 20:00;20170627 21:00;0.9;0.4
H2S;uur;µg/m³;20170627 21:00;20170627 22:00;0.6;0.2
H2S;uur;µg/m³;20170627 22:00;20170627 23:00;0.4;0.4
H2S;uur;µg/m³;20170627 23:00;20170628 00:00;0.5;0.4
H2S;uur;µg/m³;20170628 00:00;20170628 01:00;0.4;0.2
H2S;uur;µg/m³;20170628 01:00;20170628 02:00;0.3;0.3
H2S;uur;µg/m³;20170628 02:00;20170628 03:00;0.7;0.6
H2S;uur;µg/m³;20170628 03:00;20170628 04:00;0.6;0.5
H2S;uur;µg/m³;20170628 04:00;20170628 05:00;0.5;0.3
H2S;uur;µg/m³;20170628 05:00;20170628 06:00;0.7;0.2
H2S;uur;µg/m³;20170628 06:00;20170628 07:00;1.5;0.4
H2S;uur;µg/m³;20170628 07:00;20170628 08:00;0.8;0.5
H2S;uur;µg/m³;20170628 08:00;20170628 09:00;0.6;
H2S;uur;µg/m³;20170628 09:00;20170628 10:00;0.7;0.5
H2S;uur;µg/m³;20170628 10:00;20170628 11:00;1.2;1.4
H2S;uur;µg/m³;20170628 11:00;20170628 12:00;1;0.9
H2S;uur;µg/m³;20170628 12:00;20170628 13:00;0.9;0.6
H2S;uur;µg/m³;20170628 13:00;20170628 14:00;0.3;0.6
H2S;uur;µg/m³;20170628 14:00;20170628 15:00;0.2;0.1
H2S;uur;µg/m³;20170628 15:00;20170628 16:00;0.5;0.3
H2S;uur;µg/m³;20170628 16:00;20170628 17:00;0.3;0.6
H2S;uur;µg/m³;20170628 17:00;20170628 18:00;0.2;0.2
H2S;uur;µg/m³;20170628 18:00;20170628 19:00;0.6;0.2
H2S;uur;µg/m³;20170628 19:00;20170628 20:00;0.2;0.3
H2S;uur;µg/m³;20170628 20:00;20170628 21:00;0.5;0.6
H2S;uur;µg/m³;20170628 21:00;20170628 22:00;0.3;0.2
H2S;uur;µg/m³;20170628 22:00;20170628 23:00;0.4;0.3
H2S;uur;µg/m³;20170628 23:00;20170629 00:00;0.2;0.2
H2S;uur;µg/m³;20170629 00:00;20170629 01:00;0.2;0.2
H2S;uur;µg/m³;20170629 01:00;20170629 02:00;0.3;0.1
H2S;uur;µg/m³;20170629 02:00;20170629 03:00;0.3;0.3
H2S;uur;µg/m³;20170629 03:00;20170629 04:00;0.2;0.4
H2S;uur;µg/m³;20170629 04:00;20170629 05:00;0.3;0.2
H2S;uur;µg/m³;20170629 05:00;20170629 06:00;0.4;1.1
H2S;uur;µg/m³;20170629 06:00;20170629 07:00;0.4;0.6
H2S;uur;µg/m³;20170629 07:00;20170629 08:00;0.4;0.4
H2S;uur;µg/m³;20170629 08:00;20170629 09:00;0.4;0.2
H2S;uur;µg/m³;20170629 09:00;20170629 10:00;0.1;0.2
H2S;uur;µg/m³;20170629 10:00;20170629 11:00;0.3;0.1
H2S;uur;µg/m³;20170629 11:00;20170629 12:00;0.4;0.2
H2S;uur;µg/m³;20170629 12:00;20170629 13:00;;0.4
H2S;uur;µg/m³;20170629 13:00;20170629 14:00;0.4;0.2
H2S;uur;µg/m³;20170629 14:00;20170629 15:00;0.3;0.1
H2S;uur;µg/m³;20170629 15:00;20170629 16:00;0.5;0
H2S;uur;µg/m³;20170629 16:00;20170629 17:00;0.4;0.1
H2S;uur;µg/m³;20170629 17:00;20170629 18:00;0.5;0
H2S;uur;µg/m³;20170629 18:00;20170629 19:00;0.3;0.2
H2S;uur;µg/m³;20170629 19:00;20170629 20:00;0.3;0.2
H2S;uur;µg/m³;20170629 20:00;20170629 21:00;0.5;0.2
H2S;uur;µg/m³;20170629 21:00;20170629 22:00;0.4;0.3
H2S;uur;µg/m³;20170629 22:00;20170629 23:00;0.2;0.3
H2S;uur;µg/m³;20170629 23:00;20170630 00:00;0.5;0.1
H2S;uur;µg/m³;20170630 00:00;20170630 01:00;0.4;0.2
H2S;uur;µg/m³;20170630 01:00;20170630 02:00;0.3;1.2
H2S;uur;µg/m³;20170630 02:00;20170630 03:00;0.4;4.3
H2S;uur;µg/m³;20170630 03:00;20170630 04:00;0.7;4.5
H2S;uur;µg/m³;20170630 04:00;20170630 05:00;0.5;4.5
H2S;uur;µg/m³;20170630 05:00;20170630 06:00;0.5;1.6
H2S;uur;µg/m³;20170630 06:00;20170630 07:00;0.4;0.4
H2S;uur;µg/m³;20170630 07:00;20170630 08:00;0.4;0.4
H2S;uur;µg/m³;20170630 08:00;20170630 09:00;0.5;0.2
H2S;uur;µg/m³;20170630 09:00;20170630 10:00;0.2;0.2
H2S;uur;µg/m³;20170630 10:00;20170630 11:00;0.5;
H2S;uur;µg/m³;20170630 11:00;20170630 12:00;0.3;0.2
H2S;uur;µg/m³;20170630 12:00;20170630 13:00;0.3;0
H2S;uur;µg/m³;20170630 13:00;20170630 14:00;0.2;0.1
H2S;uur;µg/m³;20170630 14:00;20170630 15:00;0.2;0.1
H2S;uur;µg/m³;20170630 15:00;20170630 16:00;0.3;0.1
H2S;uur;µg/m³;20170630 16:00;20170630 17:00;0.1;0
H2S;uur;µg/m³;20170630 17:00;20170630 18:00;0.3;0.1
H2S;uur;µg/m³;20170630 18:00;20170630 19:00;0.5;0
H2S;uur;µg/m³;20170630 19:00;20170630 20:00;0.4;0.1
H2S;uur;µg/m³;20170630 20:00;20170630 21:00;0.2;0.1
H2S;uur;µg/m³;20170630 21:00;20170630 22:00;0.5;0.1
H2S;uur;µg/m³;20170630 22:00;20170630 23:00;0.3;0.1
H2S;uur;µg/m³;20170630 23:00;20170701 00:00;0.2;0.1
H2S;uur;µg/m³;20170701 00:00;20170701 01:00;0.3;0.2
H2S;uur;µg/m³;20170701 01:00;20170701 02:00;1.2;0.1
H2S;uur;µg/m³;20170701 02:00;20170701 03:00;2;0.3
H2S;uur;µg/m³;20170701 03:00;20170701 04:00;2.3;0.2
H2S;uur;µg/m³;20170701 04:00;20170701 05:00;2.2;0.1
H2S;uur;µg/m³;20170701 05:00;20170701 06:00;6;0.2
H2S;uur;µg/m³;20170701 06:00;20170701 07:00;7.1;0.1
H2S;uur;µg/m³;20170701 07:00;20170701 08:00;3.1;0.1
H2S;uur;µg/m³;20170701 08:00;20170701 09:00;5.3;0.2
H2S;uur;µg/m³;20170701 09:00;20170701 10:00;0.4;0.1
H2S;uur;µg/m³;20170701 10:00;20170701 11:00;0.6;0.1
H2S;uur;µg/m³;20170701 11:00;20170701 12:00;0.6;0.1
H2S;uur;µg/m³;20170701 12:00;20170701 13:00;0.6;0.3
H2S;uur;µg/m³;20170701 13:00;20170701 14:00;1.1;0.2
H2S;uur;µg/m³;20170701 14:00;20170701 15:00;;0.2
H2S;uur;µg/m³;20170701 15:00;20170701 16:00;2.4;0.1
H2S;uur;µg/m³;20170701 16:00;20170701 17:00;2.1;0.1
H2S;uur;µg/m³;20170701 17:00;20170701 18:00;2;0.1
H2S;uur;µg/m³;20170701 18:00;20170701 19:00;0.8;0.1
H2S;uur;µg/m³;20170701 19:00;20170701 20:00;0.4;0
H2S;uur;µg/m³;20170701 20:00;20170701 21:00;0.2;0.1
H2S;uur;µg/m³;20170701 21:00;20170701 22:00;0.3;0.1
H2S;uur;µg/m³;20170701 22:00;20170701 23:00;0.4;0.1
H2S;uur;µg/m³;20170701 23:00;20170702 00:00;0.2;0.1
H2S;uur;µg/m³;20170702 00:00;20170702 01:00;0.2;0.1
H2S;uur;µg/m³;20170702 01:00;20170702 02:00;0.4;0.1
H2S;uur;µg/m³;20170702 02:00;20170702 03:00;0.4;0.4
H2S;uur;µg/m³;20170702 03:00;20170702 04:00;0.4;0.1
H2S;uur;µg/m³;20170702 04:00;20170702 05:00;0.3;0.1
H2S;uur;µg/m³;20170702 05:00;20170702 06:00;0.3;0.1
H2S;uur;µg/m³;20170702 06:00;20170702 07:00;0.4;0.1
H2S;uur;µg/m³;20170702 07:00;20170702 08:00;0.2;0.2
H2S;uur;µg/m³;20170702 08:00;20170702 09:00;0.2;0.1
H2S;uur;µg/m³;20170702 09:00;20170702 10:00;0.8;0.2
H2S;uur;µg/m³;20170702 10:00;20170702 11:00;0.5;0.1
H2S;uur;µg/m³;20170702 11:00;20170702 12:00;0.3;0.1
H2S;uur;µg/m³;20170702 12:00;20170702 13:00;0.5;
H2S;uur;µg/m³;20170702 13:00;20170702 14:00;0.4;0.2
H2S;uur;µg/m³;20170702 14:00;20170702 15:00;0.3;0.1
H2S;uur;µg/m³;20170702 15:00;20170702 16:00;0.3;0.2
H2S;uur;µg/m³;20170702 16:00;20170702 17:00;0.3;0.1
H2S;uur;µg/m³;20170702 17:00;20170702 18:00;0.3;0.1
H2S;uur;µg/m³;20170702 18:00;20170702 19:00;0.2;0.1
H2S;uur;µg/m³;20170702 19:00;20170702 20:00;0.3;0.2
H2S;uur;µg/m³;20170702 20:00;20170702 21:00;0.1;0.1
H2S;uur;µg/m³;20170702 21:00;20170702 22:00;0.3;0.2
H2S;uur;µg/m³;20170702 22:00;20170702 23:00;0.3;0.2
H2S;uur;µg/m³;20170702 23:00;20170703 00:00;0.4;0
H2S;uur;µg/m³;20170703 00:00;20170703 01:00;0.3;0.1
H2S;uur;µg/m³;20170703 01:00;20170703 02:00;0.5;0
H2S;uur;µg/m³;20170703 02:00;20170703 03:00;0.2;0.5
H2S;uur;µg/m³;20170703 03:00;20170703 04:00;0.2;3.6
H2S;uur;µg/m³;20170703 04:00;20170703 05:00;0.1;2.2
H2S;uur;µg/m³;20170703 05:00;20170703 06:00;0.5;7.5
H2S;uur;µg/m³;20170703 06:00;20170703 07:00;0.4;8.6
H2S;uur;µg/m³;20170703 07:00;20170703 08:00;0.5;2.7
H2S;uur;µg/m³;20170703 08:00;20170703 09:00;0.7;1.3
H2S;uur;µg/m³;20170703 09:00;20170703 10:00;0.5;0.8
H2S;uur;µg/m³;20170703 10:00;20170703 11:00;0.4;0.5
H2S;uur;µg/m³;20170703 11:00;20170703 12:00;0.4;0.2
H2S;uur;µg/m³;20170703 12:00;20170703 13:00;0.3;0.2
H2S;uur;µg/m³;20170703 13:00;20170703 14:00;0.4;0.2
H2S;uur;µg/m³;20170703 14:00;20170703 15:00;0.3;0.1
H2S;uur;µg/m³;20170703 15:00;20170703 16:00;0.5;0.2
H2S;uur;µg/m³;20170703 16:00;20170703 17:00;;0.1
H2S;uur;µg/m³;20170703 17:00;20170703 18:00;0.2;0.1
H2S;uur;µg/m³;20170703 18:00;20170703 19:00;0.4;0.1
H2S;uur;µg/m³;20170703 19:00;20170703 20:00;0.3;0.2
H2S;uur;µg/m³;20170703 20:00;20170703 21:00;0.4;0.1
H2S;uur;µg/m³;20170703 21:00;20170703 22:00;0.2;0.1
H2S;uur;µg/m³;20170703 22:00;20170703 23:00;0.5;0.1
H2S;uur;µg/m³;20170703 23:00;20170704 00:00;0.2;0.1
H2S;uur;µg/m³;20170704 00:00;20170704 01:00;0.6;0.1
H2S;uur;µg/m³;20170704 01:00;20170704 02:00;0.6;0
H2S;uur;µg/m³;20170704 02:00;20170704 03:00;0.5;0
H2S;uur;µg/m³;20170704 03:00;20170704 04:00;0.9;0.2
H2S;uur;µg/m³;20170704 04:00;20170704 05:00;0.4;0.2
H2S;uur;µg/m³;20170704 05:00;20170704 06:00;0.6;0.1
H2S;uur;µg/m³;20170704 06:00;20170704 07:00;0.8;0.1
H2S;uur;µg/m³;20170704 07:00;20170704 08:00;0.3;0.3
H2S;uur;µg/m³;20170704 08:00;20170704 09:00;0.2;0.1
H2S;uur;µg/m³;20170704 09:00;20170704 10:00;0.5;0.2
H2S;uur;µg/m³;20170704 10:00;20170704 11:00;0.3;0.2
H2S;uur;µg/m³;20170704 11:00;20170704 12:00;0.3;0.1
H2S;uur;µg/m³;20170704 12:00;20170704 13:00;0.8;0.1
H2S;uur;µg/m³;20170704 13:00;20170704 14:00;0.5;0.2
H2S;uur;µg/m³;20170704 14:00;20170704 15:00;0.7;
H2S;uur;µg/m³;20170704 15:00;20170704 16:00;0.5;0.2
H2S;uur;µg/m³;20170704 16:00;20170704 17:00;1.3;0.2
H2S;uur;µg/m³;20170704 17:00;20170704 18:00;3.4;0.1
H2S;uur;µg/m³;20170704 18:00;20170704 19:00;2.3;0.1
H2S;uur;µg/m³;20170704 19:00;20170704 20:00;0.3;0.2
H2S;uur;µg/m³;20170704 20:00;20170704 21:00;0.9;0.2
H2S;uur;µg/m³;20170704 21:00;20170704 22:00;0.7;0.1
H2S;uur;µg/m³;20170704 22:00;20170704 23:00;0.4;0.1
H2S;uur;µg/m³;20170704 23:00;20170705 00:00;0.3;0.3
H2S;uur;µg/m³;20170705 00:00;20170705 01:00;0.3;0.5
H2S;uur;µg/m³;20170705 01:00;20170705 02:00;0.4;0.8
H2S;uur;µg/m³;20170705 02:00;20170705 03:00;0.5;1
H2S;uur;µg/m³;20170705 03:00;20170705 04:00;0.5;1.2
H2S;uur;µg/m³;20170705 04:00;20170705 05:00;2.2;0.7
H2S;uur;µg/m³;20170705 05:00;20170705 06:00;0.7;0.7
H2S;uur;µg/m³;20170705 06:00;20170705 07:00;0.5;0.2
H2S;uur;µg/m³;20170705 07:00;20170705 08:00;0.3;0.1
H2S;uur;µg/m³;20170705 08:00;20170705 09:00;0.5;0.2
H2S;uur;µg/m³;20170705 09:00;20170705 10:00;0.3;0.1
H2S;uur;µg/m³;20170705 10:00;20170705 11:00;0.3;0.1
H2S;uur;µg/m³;20170705 11:00;20170705 12:00;0.4;0.1
H2S;uur;µg/m³;20170705 12:00;20170705 13:00;0.3;0.1
H2S;uur;µg/m³;20170705 13:00;20170705 14:00;0.5;0.2
H2S;uur;µg/m³;20170705 14:00;20170705 15:00;0.4;0.1
H2S;uur;µg/m³;20170705 15:00;20170705 16:00;0.4;0.1
H2S;uur;µg/m³;20170705 16:00;20170705 17:00;0.5;0.1
H2S;uur;µg/m³;20170705 17:00;20170705 18:00;2;0.1
H2S;uur;µg/m³;20170705 18:00;20170705 19:00;;0.1
H2S;uur;µg/m³;20170705 19:00;20170705 20:00;0.2;0.1
H2S;uur;µg/m³;20170705 20:00;20170705 21:00;0.4;0.3
H2S;uur;µg/m³;20170705 21:00;20170705 22:00;0.2;0.1
H2S;uur;µg/m³;20170705 22:00;20170705 23:00;1.2;0.2
H2S;uur;µg/m³;20170705 23:00;20170706 00:00;3.7;0.2
H2S;uur;µg/m³;20170706 00:00;20170706 01:00;0.8;0.1
H2S;uur;µg/m³;20170706 01:00;20170706 02:00;0.7;0.2
H2S;uur;µg/m³;20170706 02:00;20170706 03:00;0.5;0.1
H2S;uur;µg/m³;20170706 03:00;20170706 04:00;0.2;0.1
H2S;uur;µg/m³;20170706 04:00;20170706 05:00;0.6;0.2
H2S;uur;µg/m³;20170706 05:00;20170706 06:00;0.6;0.3
H2S;uur;µg/m³;20170706 06:00;20170706 07:00;1;0.4
H2S;uur;µg/m³;20170706 07:00;20170706 08:00;0.5;0.5
H2S;uur;µg/m³;20170706 08:00;20170706 09:00;0.7;0.5
H2S;uur;µg/m³;20170706 09:00;20170706 10:00;0.5;0.1
H2S;uur;µg/m³;20170706 10:00;20170706 11:00;0.5;0.2
H2S;uur;µg/m³;20170706 11:00;20170706 12:00;0.2;0
H2S;uur;µg/m³;20170706 12:00;20170706 13:00;0.4;0.3
H2S;uur;µg/m³;20170706 13:00;20170706 14:00;0.4;0.1
H2S;uur;µg/m³;20170706 14:00;20170706 15:00;0.4;0.3
H2S;uur;µg/m³;20170706 15:00;20170706 16:00;3.6;0.1
H2S;uur;µg/m³;20170706 16:00;20170706 17:00;0.7;
H2S;uur;µg/m³;20170706 17:00;20170706 18:00;0.3;0.3
H2S;uur;µg/m³;20170706 18:00;20170706 19:00;0.4;0.2
H2S;uur;µg/m³;20170706 19:00;20170706 20:00;1.2;0.1
H2S;uur;µg/m³;20170706 20:00;20170706 21:00;0.6;0.3
H2S;uur;µg/m³;20170706 21:00;20170706 22:00;0.4;0.5
H2S;uur;µg/m³;20170706 22:00;20170706 23:00;0.5;0.5
H2S;uur;µg/m³;20170706 23:00;20170707 00:00;0.3;0.3
H2S;uur;µg/m³;20170707 00:00;20170707 01:00;0.2;0.6
H2S;uur;µg/m³;20170707 01:00;20170707 02:00;0.3;0.8
H2S;uur;µg/m³;20170707 02:00;20170707 03:00;0.3;1.7
H2S;uur;µg/m³;20170707 03:00;20170707 04:00;0.4;0.2
H2S;uur;µg/m³;20170707 04:00;20170707 05:00;0.3;0.4
H2S;uur;µg/m³;20170707 05:00;20170707 06:00;0.3;0.5
H2S;uur;µg/m³;20170707 06:00;20170707 07:00;0.3;0.1
H2S;uur;µg/m³;20170707 07:00;20170707 08:00;0.8;1.3
H2S;uur;µg/m³;20170707 08:00;20170707 09:00;0.5;0.7
