Accreditatienummer;https://www.rva.nl/alle-geaccrediteerden/;;;StationsGebied;stad;stad;voorstad;regionaal;regionaal;regionaal;regionaal;regionaal;regionaal;stad;stad;stad;regionaal
;;;;StationsType;industrie;achtergrond;industrie;achtergrond;achtergrond;achtergrond;achtergrond;achtergrond;achtergrond;achtergrond;industrie;industrie;industrie
;;;;Meetprincipe;Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F)
;;;;Meetopstelling;Teledyne API 100E UV Fluorescent SO2 Analyser;Teledyne API 100E UV Fluorescent SO2 Analyser;Teledyne API 100E UV Fluorescent SO2 Analyser;Thermo model 43i SO2 analyser;Thermo model 43i SO2 analyser;Thermo model 43i SO2 analyser;Thermo model 43i SO2 analyser;Thermo model 43i SO2 analyser;Thermo model 43i SO2 analyser;Thermo model 43i SO2 analyser;Thermo model 43i SO2 analyser;Thermo model 43i SO2 analyser;Thermo model 43i SO2 analyser
;;;;Accreditatienummer;L520;L520;L520;L224;L224;L224;L224;L224;L224;L426;L426;L426;L426
Component;Bep.periode;Eenheid; Begindatumtijd;Einddatumtijd;NL01484;NL01485;NL01496;NL10133;NL10318;NL10444;NL10644;NL10722;NL10934;NL49016;NL49551;NL49553;NL49704
SO2;uur;µg/m³;20220522 09:00;20220522 10:00;1.9;0.7;2.2;1.58;7.74;1.41;2.33;0.62;0.11;1.4;2.3;6;1.9
SO2;uur;µg/m³;20220522 10:00;20220522 11:00;1.5;1.7;5.5;1.06;3.99;0.95;2.95;0.42;1.05;1.2;1.8;3.3;1.4
SO2;uur;µg/m³;20220522 11:00;20220522 12:00;1.9;1.5;1.7;0.9;2.02;0.73;2.14;0.39;0.59;1;3;3.7;0.9
SO2;uur;µg/m³;20220522 12:00;20220522 13:00;1.2;1.6;2.7;0.91;1.21;1.31;1.56;0.34;0.4;1.1;2.9;2;0.6
SO2;uur;µg/m³;20220522 13:00;20220522 14:00;7.4;1.4;2.4;0.54;0.89;1.78;1.05;0.36;0.17;1.1;3.3;1.4;0.5
SO2;uur;µg/m³;20220522 14:00;20220522 15:00;2.7;1.3;1.6;0.67;2.01;1.13;0.99;0.36;0.14;1;14.1;2.2;0.6
SO2;uur;µg/m³;20220522 15:00;20220522 16:00;2.4;1;1.2;0.84;3.3;1.23;1.06;0.34;0.06;0.9;12.5;0.6;0.8
SO2;uur;µg/m³;20220522 16:00;20220522 17:00;1.2;0.8;1.2;0.76;3.67;1.63;0.86;0.37;0.04;0.9;22.1;0.9;0.7
SO2;uur;µg/m³;20220522 17:00;20220522 18:00;2.4;0.7;1.8;1.26;2.78;1.52;1.03;0.35;-0.02;1;59.8;1.4;1.5
SO2;uur;µg/m³;20220522 18:00;20220522 19:00;7.3;1;1.3;2.29;2.11;1.3;0.98;0.36;-0.05;1;32.9;1.8;1.3
SO2;uur;µg/m³;20220522 19:00;20220522 20:00;8.1;0.9;1.5;3.94;0.61;1.92;0.71;0.31;-0.01;0.9;5.4;0.9;0.8
SO2;uur;µg/m³;20220522 20:00;20220522 21:00;4.3;0.9;1;2.51;0.61;1.61;0.46;0.31;-0.12;0.9;1.9;0.9;0.6
SO2;uur;µg/m³;20220522 21:00;20220522 22:00;3;0.9;0.8;0.94;1.2;0.8;0.8;0.27;-0.11;0.9;2.1;1.1;0.8
SO2;uur;µg/m³;20220522 22:00;20220522 23:00;4.5;1;0.9;0.45;1.93;0.56;0.83;0.27;-0.1;0.8;2.2;0.3;1.2
SO2;uur;µg/m³;20220522 23:00;20220523 00:00;13;1.2;1;0.61;1.43;0.41;0.45;0.27;-0.08;0.7;2.4;0.3;2.2
SO2;uur;µg/m³;20220523 00:00;20220523 01:00;23.9;1.2;1.4;0.69;0.83;0.28;0.48;0.29;-0.09;0.8;2.4;1.5;0.7
SO2;uur;µg/m³;20220523 01:00;20220523 02:00;20.8;1.4;1.5;0.37;0.6;0.23;0.64;0.33;-0.09;0.7;2.5;1;0.4
SO2;uur;µg/m³;20220523 02:00;20220523 03:00;8.2;2.6;1.5;0.22;0.42;0.24;0.55;0.36;-0.08;0.7;3;0.9;0.5
SO2;uur;µg/m³;20220523 03:00;20220523 04:00;5.5;1.2;2.4;0.13;0.36;0.27;0.55;0.46;-0.02;0.6;2.8;1.2;0.7
SO2;uur;µg/m³;20220523 04:00;20220523 05:00;14.5;1.1;1.7;0.45;0.3;0.29;0.84;0.76;-0.07;0.8;2.8;0.3;1
SO2;uur;µg/m³;20220523 05:00;20220523 06:00;19.2;1.4;2.2;0.5;0.56;0.32;0.91;0.81;-0.11;0.8;2.9;1.7;2
SO2;uur;µg/m³;20220523 06:00;20220523 07:00;17.1;1.8;1.9;1.58;;0.68;;0.91;-0.05;1.2;1.8;1.9;2.4
SO2;uur;µg/m³;20220523 07:00;20220523 08:00;14;2.2;2.5;2.75;3.81;1.49;2.04;0.99;0.13;1;2.3;2.6;2.2
SO2;uur;µg/m³;20220523 08:00;20220523 09:00;9.2;2.7;4.4;2.34;3.67;1.61;2.06;1.09;0.44;0.8;2.8;4.2;3.2
SO2;uur;µg/m³;20220523 09:00;20220523 10:00;9;2.8;6.3;2.2;2.38;2.03;2.13;1.14;0.55;0.5;3.9;6.5;3.3
SO2;uur;µg/m³;20220523 10:00;20220523 11:00;8.3;4.4;3.8;1.07;5.09;4;1.78;1.21;0.76;0.6;5.5;5.9;4.5
SO2;uur;µg/m³;20220523 11:00;20220523 12:00;7.7;6.2;2.8;0.87;3.42;2.69;3.1;1.68;0.64;0.7;16.7;3.2;3.3
SO2;uur;µg/m³;20220523 12:00;20220523 13:00;4.3;4.3;2.3;0.88;1.8;6.2;1.8;2.56;0.37;0.3;16.6;2.3;2.4
SO2;uur;µg/m³;20220523 13:00;20220523 14:00;3.2;2.5;1.9;0.72;0.61;6.29;1.23;1.9;0.24;0.5;13.8;2.2;2.1
SO2;uur;µg/m³;20220523 14:00;20220523 15:00;2.3;1.2;1;0.67;1.03;1.14;0.81;2.05;0.2;0.5;24.5;0.7;1.1
SO2;uur;µg/m³;20220523 15:00;20220523 16:00;1.7;0.8;0.9;0.54;0.3;0.48;0.47;2.13;0.39;0.2;32.8;0.3;0.6
SO2;uur;µg/m³;20220523 16:00;20220523 17:00;3.1;0.7;0.7;0.44;0.18;0.32;0.39;1.74;0.19;0.2;32.3;-0.1;0.3
SO2;uur;µg/m³;20220523 17:00;20220523 18:00;1.1;0.4;0.7;0.43;0.13;0.16;0.22;2.07;-0.04;0.1;10.9;-0.5;0.1
SO2;uur;µg/m³;20220523 18:00;20220523 19:00;0.8;0.2;0.3;0.41;0.09;0.13;0.17;2.05;-0.08;-0.2;13.6;-1.4;0
SO2;uur;µg/m³;20220523 19:00;20220523 20:00;0.7;0.3;0.5;0.3;0.03;0.11;0.16;1.01;-0.16;-0.1;18;-0.2;0
SO2;uur;µg/m³;20220523 20:00;20220523 21:00;1.8;0.2;1.7;0.43;0.08;0.09;0.16;0.61;-0.2;-0.1;1.9;-0.5;0.3
SO2;uur;µg/m³;20220523 21:00;20220523 22:00;0.9;0.1;1.1;0.51;0.33;0.13;0.17;0.46;-0.26;-0.1;1.8;-0.6;0.2
SO2;uur;µg/m³;20220523 22:00;20220523 23:00;0.6;0.1;0.8;0.4;0.34;0.07;0.29;0.39;-0.22;-0.1;0.8;0.2;0.3
SO2;uur;µg/m³;20220523 23:00;20220524 00:00;0.8;0;0.7;0.31;0.11;0.11;0.18;0.38;-0.24;-0.1;0.9;-0.5;0.2
SO2;uur;µg/m³;20220524 00:00;20220524 01:00;0.6;-0.1;0.8;0.32;0.13;0.16;0.23;0.38;-0.26;-0.1;1.3;0.8;0.8
SO2;uur;µg/m³;20220524 01:00;20220524 02:00;1.6;0.2;0.8;0.41;0.11;0.17;0.54;0.36;-0.25;-0.3;1.1;0.2;0.7
SO2;uur;µg/m³;20220524 02:00;20220524 03:00;3;0.1;1.6;0.38;0;0.3;0.52;0.33;-0.18;-0.1;1.7;0.5;0.7
SO2;uur;µg/m³;20220524 03:00;20220524 04:00;6.3;0;0.8;0.37;0;0.86;0.25;0.37;-0.29;-0.1;2.2;0.8;1.1
SO2;uur;µg/m³;20220524 04:00;20220524 05:00;8.2;0.1;1.2;0.08;0.15;0.35;0.03;0.15;0.06;-0.2;;;0.8
SO2;uur;µg/m³;20220524 05:00;20220524 06:00;11.1;0.1;0.8;0;0.15;0.42;0.09;0.15;0.08;-0.2;;-0.7;0.8
SO2;uur;µg/m³;20220524 06:00;20220524 07:00;12.9;0.1;1;-0.03;0.22;0.41;0.37;0.17;0.03;-0.2;0.7;0;0.7
SO2;uur;µg/m³;20220524 07:00;20220524 08:00;13.1;0.2;4.3;0.14;0.24;0.19;0.15;0.19;0.13;-0.1;2;-0.4;0.6
SO2;uur;µg/m³;20220524 08:00;20220524 09:00;4.1;0;1.4;0.01;0.31;0.22;0.05;0.28;0.13;-0.1;0.1;0;0.3
SO2;uur;µg/m³;20220524 09:00;20220524 10:00;3.8;-0.2;0.8;0.01;0.37;0.15;-0.03;0.27;0.2;-0.3;1;-0.2;0.1
SO2;uur;µg/m³;20220524 10:00;20220524 11:00;3;-0.3;0.5;0.07;0.43;0.18;0.05;0.2;0.05;-0.1;0.5;-0.4;0.2
SO2;uur;µg/m³;20220524 11:00;20220524 12:00;3.7;-0.3;0.5;0.08;0.21;0.2;0.03;0.96;0.09;-0.2;0.3;0.3;0.2
SO2;uur;µg/m³;20220524 12:00;20220524 13:00;3.5;-0.2;;0.15;0.24;0.24;0.54;0.74;0.09;-0.1;0.2;0;0.2
SO2;uur;µg/m³;20220524 13:00;20220524 14:00;2.3;-0.3;2.6;0.03;0.18;0.33;0.79;0.33;0.08;-0.1;-0.4;-0.1;0.3
SO2;uur;µg/m³;20220524 14:00;20220524 15:00;2;-0.3;1.9;-0.03;0.25;0.39;0.04;0.26;0.09;0;0.8;0;0.4
SO2;uur;µg/m³;20220524 15:00;20220524 16:00;2.5;-0.6;1.9;0.05;0.53;0.43;0.73;0.23;0.1;0.1;0.5;0.6;0.3
SO2;uur;µg/m³;20220524 16:00;20220524 17:00;2.1;-0.3;1.1;0.17;0.44;0.41;0.36;0.23;0.06;0.2;0.2;0.2;0.2
SO2;uur;µg/m³;20220524 17:00;20220524 18:00;2.3;-0.2;1.2;-0.01;0.31;0.44;0.12;0.28;0.1;0.3;0.4;0.7;0.3
SO2;uur;µg/m³;20220524 18:00;20220524 19:00;2.4;-0.3;1.6;-0.07;0.31;0.32;0.34;0.26;0.07;0.2;-0.2;-0.6;0.2
SO2;uur;µg/m³;20220524 19:00;20220524 20:00;3;-0.3;1.4;-0.08;0.23;0.28;0.83;0.21;0.09;0.2;-0.4;0;0.4
SO2;uur;µg/m³;20220524 20:00;20220524 21:00;2.8;-0.4;1.2;-0.09;0.16;0.22;0.4;0.15;0.08;0.1;0.5;-0.7;0.7
SO2;uur;µg/m³;20220524 21:00;20220524 22:00;0.8;-0.7;1.8;-0.09;0.2;0.27;0.28;0.14;0.04;0.2;-0.1;-0.4;1.2
SO2;uur;µg/m³;20220524 22:00;20220524 23:00;1.5;-0.7;0.8;-0.09;0.29;0.31;0.01;0.11;0.05;0;0.9;0.4;1.7
SO2;uur;µg/m³;20220524 23:00;20220525 00:00;0.4;-0.7;1;-0.1;0.4;0.32;0.01;0.13;0.16;0;-0.1;0.1;2.1
SO2;uur;µg/m³;20220525 00:00;20220525 01:00;0.3;-0.8;1.4;-0.1;0.25;0.32;-0.03;0.12;0.13;0;-0.2;0.5;1.4
SO2;uur;µg/m³;20220525 01:00;20220525 02:00;0.3;-0.8;1.2;-0.09;0.2;0.31;-0.07;0.1;0.07;0;-0.2;0.6;2.3
SO2;uur;µg/m³;20220525 02:00;20220525 03:00;1.5;-0.7;1.2;-0.03;0.31;0.35;-0.02;0.09;0.07;0.2;0.1;0.8;1.8
SO2;uur;µg/m³;20220525 03:00;20220525 04:00;0.7;-0.8;0.8;0.08;0.38;0.4;0.17;0.11;0.08;0.2;0.4;0.3;0.5
SO2;uur;µg/m³;20220525 04:00;20220525 05:00;2.4;-0.8;0.9;0.24;0.17;0.47;0.31;0.38;0.06;0.2;0;0;0.7
SO2;uur;µg/m³;20220525 05:00;20220525 06:00;3.4;-1;1.3;0.47;0.19;0.49;0.3;0.44;0.08;0.1;0.2;1;0.8
SO2;uur;µg/m³;20220525 06:00;20220525 07:00;2.8;-0.7;1.6;0.84;0.28;1.06;0.64;0.77;0.12;0.6;-0.4;0.5;1.1
SO2;uur;µg/m³;20220525 07:00;20220525 08:00;5.5;-0.4;1.6;0.89;0.32;0.95;0.78;1.68;0.19;0.5;0.5;3.8;0.9
SO2;uur;µg/m³;20220525 08:00;20220525 09:00;10.8;-0.3;1.3;0.73;0.38;0.74;0.32;1.92;0.32;0.5;0.6;6.5;0.7
SO2;uur;µg/m³;20220525 09:00;20220525 10:00;5.2;0;2.2;0.2;0.4;0.75;0.3;1.85;0.24;0.6;0.8;2.7;1
SO2;uur;µg/m³;20220525 10:00;20220525 11:00;3.9;0.2;1.8;0.13;0.31;0.53;0.6;1.4;0.19;0.7;0.9;1.4;0.6
SO2;uur;µg/m³;20220525 11:00;20220525 12:00;1.9;0;1.5;0.17;0.27;0.56;0.38;0.84;0.19;0.4;0.6;1;0.5
SO2;uur;µg/m³;20220525 12:00;20220525 13:00;1.5;0;1.6;0.23;0.22;0.69;0.66;0.67;0.15;0.4;0.6;0.2;0.5
SO2;uur;µg/m³;20220525 13:00;20220525 14:00;2.1;0.1;1.1;0.2;0.16;0.46;0.71;0.96;0.28;0.1;-0.2;0.5;0.6
SO2;uur;µg/m³;20220525 14:00;20220525 15:00;2.5;0.1;1.1;0.17;0.16;0.39;0.66;2.28;0.17;0.1;-0.2;0.1;0.4
SO2;uur;µg/m³;20220525 15:00;20220525 16:00;1.7;-0.1;1.2;0.17;0.11;0.38;0.66;1.47;0.3;0.1;-0.8;0.4;0.4
SO2;uur;µg/m³;20220525 16:00;20220525 17:00;1.1;-0.3;1.1;0.29;0.11;0.44;0.38;0.84;0.25;0.1;-0.5;0.4;0.4
SO2;uur;µg/m³;20220525 17:00;20220525 18:00;2.7;-0.5;1;0.22;0.09;0.34;0.23;1.11;0.14;0;-0.3;0;0.4
SO2;uur;µg/m³;20220525 18:00;20220525 19:00;1.3;-0.8;0.9;0.45;0.06;0.31;0.23;1.19;0.06;-0.1;-0.3;0.2;0.3
SO2;uur;µg/m³;20220525 19:00;20220525 20:00;0.8;-0.8;0.9;0.22;0.03;0.27;0.22;0.91;0.05;-0.2;-0.3;-0.5;0.5
SO2;uur;µg/m³;20220525 20:00;20220525 21:00;0;-0.7;0.8;0.11;0.01;0.28;0.21;0.79;0.07;-0.1;-0.7;-0.2;0.3
SO2;uur;µg/m³;20220525 21:00;20220525 22:00;0.4;-0.8;1;0.38;-0.01;0.28;0.2;0.65;0.09;-0.1;-0.4;1.2;0.2
SO2;uur;µg/m³;20220525 22:00;20220525 23:00;0;-0.9;0.2;0.32;0;0.34;0.16;0.68;0.06;-0.1;-0.3;0.5;0.3
SO2;uur;µg/m³;20220525 23:00;20220526 00:00;0.2;-0.8;0.7;0.09;0;0.34;0.19;0.67;0.06;-0.1;-0.3;-0.7;0.3
SO2;uur;µg/m³;20220526 00:00;20220526 01:00;0.4;-1;0.7;0.28;0;0.4;0.24;0.72;0.07;-0.1;0.2;-0.1;0.4
SO2;uur;µg/m³;20220526 01:00;20220526 02:00;0.3;-0.8;0.6;0.23;0.08;0.5;0.33;0.69;0.07;0;0.6;0.7;0.4
SO2;uur;µg/m³;20220526 02:00;20220526 03:00;0.4;-0.8;1;0.16;0.33;0.62;0.43;0.63;0.11;0.4;0.5;0.1;0.7
SO2;uur;µg/m³;20220526 03:00;20220526 04:00;2.4;-0.8;0.8;0.13;0.42;0.6;0.7;0.57;0.09;0.4;1.2;0.3;0.5
SO2;uur;µg/m³;20220526 04:00;20220526 05:00;4.2;-0.8;1.1;0.33;0.69;0.28;0.91;0.41;0.03;0.1;0.7;-0.1;0.6
SO2;uur;µg/m³;20220526 05:00;20220526 06:00;4.8;-0.8;1.5;0.5;0.78;0.33;0.85;0.36;0.04;0.2;0.2;0;0.5
SO2;uur;µg/m³;20220526 06:00;20220526 07:00;5.3;-0.8;1.3;0.48;1.05;0.44;1.05;0.44;0.1;0.5;0.3;0.2;0.6
SO2;uur;µg/m³;20220526 07:00;20220526 08:00;4.7;-0.8;1.5;0.39;1.05;0.61;1.61;0.66;0.23;0.7;0.9;0.2;0.8
SO2;uur;µg/m³;20220526 08:00;20220526 09:00;2.9;-0.7;1.3;0.35;1.03;0.53;2.09;0.71;0.24;0.4;1.3;0.4;0.7
SO2;uur;µg/m³;20220526 09:00;20220526 10:00;2.9;-0.8;1.3;0.32;0.94;0.39;2.97;0.62;0.25;0.4;0.8;1.1;0.5
SO2;uur;µg/m³;20220526 10:00;20220526 11:00;2.3;-0.8;1.1;0.25;0.72;0.4;1.09;0.63;0.24;0.4;1.2;0.1;0.4
SO2;uur;µg/m³;20220526 11:00;20220526 12:00;1;-0.8;1.1;0.24;0.64;0.45;0.63;0.54;0.23;0.3;0.2;0.8;0.4
SO2;uur;µg/m³;20220526 12:00;20220526 13:00;0.6;-0.8;0.9;0.29;0.89;0.46;0.34;0.43;0.26;0.3;0.9;-0.2;0.5
SO2;uur;µg/m³;20220526 13:00;20220526 14:00;0.3;-0.9;1.1;0.15;1.07;0.42;0.33;0.4;0.19;0.3;1;0.1;0.5
SO2;uur;µg/m³;20220526 14:00;20220526 15:00;0.5;-0.9;0.5;0.13;0.74;0.37;0.34;0.4;0.14;0.3;-0.2;-0.2;0.5
SO2;uur;µg/m³;20220526 15:00;20220526 16:00;0.2;-0.6;0.7;0.17;0.56;0.33;0.73;0.39;0.07;0.1;0.1;0.5;0.4
SO2;uur;µg/m³;20220526 16:00;20220526 17:00;0.3;-0.4;0.7;0.2;0.45;0.26;0.98;0.44;0.06;0.2;-0.3;0.2;0.3
SO2;uur;µg/m³;20220526 17:00;20220526 18:00;0.4;-0.3;1.1;0.13;0.42;0.22;3.09;0.58;0.08;0.2;0.4;-0.2;
SO2;uur;µg/m³;20220526 18:00;20220526 19:00;0.5;-0.6;0.5;0.18;0.41;0.16;0.69;0.66;-0.01;0.2;-0.4;0.1;0.7
SO2;uur;µg/m³;20220526 19:00;20220526 20:00;0.7;-0.5;0.3;0.44;0.39;0.16;0.52;0.57;-0.05;0.1;0.2;-0.1;0.3
SO2;uur;µg/m³;20220526 20:00;20220526 21:00;0.8;-0.2;0.6;0.44;0.4;0.14;0.43;0.65;-0.03;0.2;0.8;-0.3;0.4
SO2;uur;µg/m³;20220526 21:00;20220526 22:00;0.3;-0.4;0.4;0.24;0.41;0.16;0.63;0.49;-0.02;0.4;0;-0.6;0.3
SO2;uur;µg/m³;20220526 22:00;20220526 23:00;0.4;0.6;0.5;0.52;0.42;0.2;0.9;0.39;0.02;0.4;-0.2;-0.3;0.4
SO2;uur;µg/m³;20220526 23:00;20220527 00:00;0.2;-0.6;0.8;0.29;0.41;0.24;1.25;0.36;0.02;0.4;-0.1;0.5;0.3
SO2;uur;µg/m³;20220527 00:00;20220527 01:00;-0.1;-0.7;0.4;0.23;0.52;0.08;0.91;0.38;-0.02;0.4;-0.2;-0.1;0.2
SO2;uur;µg/m³;20220527 01:00;20220527 02:00;2.1;2.9;0.5;0.2;0.74;0.07;0.6;0.37;-0.02;0.4;0.5;0.4;0.2
SO2;uur;µg/m³;20220527 02:00;20220527 03:00;3.6;6;0.5;0.16;0.86;0.18;0.26;0.29;-0.02;0.6;0.6;-0.3;0.3
SO2;uur;µg/m³;20220527 03:00;20220527 04:00;2;5.6;0.5;0.14;0.64;0.22;0.26;0.28;-0.06;0.7;0.2;0.3;0.9
SO2;uur;µg/m³;20220527 04:00;20220527 05:00;2.5;4.8;0.6;-0.01;0.16;0.3;0.26;0;-0.27;0.9;0;0.2;3.7
SO2;uur;µg/m³;20220527 05:00;20220527 06:00;2.5;5.4;1.1;-0.05;0.13;0.37;0.23;0.02;-0.27;1.8;1;0.7;5
SO2;uur;µg/m³;20220527 06:00;20220527 07:00;2.5;5.8;0.9;-0.1;0.15;0.52;0.22;0.08;-0.24;1.1;0.1;0.4;0.8
SO2;uur;µg/m³;20220527 07:00;20220527 08:00;1.4;4;0.6;-0.16;0.13;0.55;0.37;0.19;-0.23;2;0.1;0.1;0.9
SO2;uur;µg/m³;20220527 08:00;20220527 09:00;0.9;2.1;0.8;-0.13;0.19;0.51;0.31;0.19;-0.24;2.7;1.6;0.1;2
SO2;uur;µg/m³;20220527 09:00;20220527 10:00;0.4;1.7;0.6;-0.11;0.19;0.32;0.29;0.21;-0.22;2.6;-0.3;0.6;3.6
SO2;uur;µg/m³;20220527 10:00;20220527 11:00;2.4;2.3;0.5;0.06;0.29;0.49;0.26;0.14;-0.18;1.2;-0.3;1;2.7
SO2;uur;µg/m³;20220527 11:00;20220527 12:00;1.3;3.9;0.4;0.15;0.31;0.56;0.22;0.22;-0.21;1.2;-0.2;0.6;3
SO2;uur;µg/m³;20220527 12:00;20220527 13:00;0.4;4.9;0.6;0.24;0.25;0.4;0.27;0.19;-0.18;1.9;0.3;0.2;2.1
SO2;uur;µg/m³;20220527 13:00;20220527 14:00;-0.1;6.5;0.3;0.11;0.22;0.21;0.21;0.11;-0.21;1.2;-0.2;0.6;3
SO2;uur;µg/m³;20220527 14:00;20220527 15:00;0.1;5;0.6;0.26;0.29;0.28;0.18;0.36;-0.19;1.8;0.2;0.7;2.3
SO2;uur;µg/m³;20220527 15:00;20220527 16:00;0.6;0.5;0.6;0.68;0.24;0.42;0.2;0.2;-0.24;2.4;0.4;1.1;3.1
SO2;uur;µg/m³;20220527 16:00;20220527 17:00;0.6;0.9;0.6;0.71;0.22;0.38;0.23;0.14;;3;0;0.5;3.7
SO2;uur;µg/m³;20220527 17:00;20220527 18:00;1.5;1.1;0.7;0.58;0.32;0.37;0.25;0.12;;3;0.9;1.2;4.4
SO2;uur;µg/m³;20220527 18:00;20220527 19:00;1.4;2.1;0.6;0.33;0.36;0.35;0.33;0.13;;3;0.9;0.1;3.8
SO2;uur;µg/m³;20220527 19:00;20220527 20:00;6.6;4.9;0.8;0.04;0.32;0.36;0.33;0.1;-0.1;2.7;0.4;0.4;2.3
SO2;uur;µg/m³;20220527 20:00;20220527 21:00;10.6;1.9;0.9;0.26;0.34;0.37;0.35;0.07;-0.14;1.1;-0.4;0.2;0.7
SO2;uur;µg/m³;20220527 21:00;20220527 22:00;11.9;0.9;1.8;0.08;0.28;0.37;0.31;0.1;-0.18;0.9;-0.3;0.2;0.8
SO2;uur;µg/m³;20220527 22:00;20220527 23:00;14.9;0.8;1;-0.08;0.22;0.39;0.35;0.03;-0.18;1;0.2;0.1;0.8
SO2;uur;µg/m³;20220527 23:00;20220528 00:00;15.2;1.9;1.5;-0.11;0.14;0.42;0.72;0.08;-0.25;1.1;0.4;-0.3;2.6
SO2;uur;µg/m³;20220528 00:00;20220528 01:00;4.6;4.4;0.7;-0.13;0.15;0.39;0.48;0.08;-0.25;1.2;0.4;-0.5;1.7
SO2;uur;µg/m³;20220528 01:00;20220528 02:00;2.4;2.8;0.6;-0.09;0.09;0.39;0.34;0.06;-0.25;0.9;0.4;0.2;1.5
SO2;uur;µg/m³;20220528 02:00;20220528 03:00;1.7;2.4;0.7;-0.04;0.1;0.34;0.3;0.11;-0.23;2.1;0.8;0.9;0.9
SO2;uur;µg/m³;20220528 03:00;20220528 04:00;1;1.9;0.6;0.1;0.1;0.26;0.26;0.06;-0.27;3.4;4.2;0.1;0.3
SO2;uur;µg/m³;20220528 04:00;20220528 05:00;1;2.1;0.6;0.68;0.04;-0.02;0.11;0.13;0.07;4.5;14.6;0;0.2
SO2;uur;µg/m³;20220528 05:00;20220528 06:00;0.7;2.5;0.5;0.69;0.02;-0.03;0.13;0.14;0.03;4.8;35.7;-0.1;0.2
SO2;uur;µg/m³;20220528 06:00;20220528 07:00;0.7;1.7;1.6;1.29;0.11;-0.06;0.14;0.22;0.06;3;34.2;0.4;0.1
SO2;uur;µg/m³;20220528 07:00;20220528 08:00;0.5;0.9;0.2;1.43;0.26;-0.05;0.12;0.18;0.02;2.3;47;-0.1;0.2
SO2;uur;µg/m³;20220528 08:00;20220528 09:00;0.6;3.8;0.2;0.69;1.57;-0.02;0.14;0.27;0.1;1.8;30.4;0.3;0.2
SO2;uur;µg/m³;20220528 09:00;20220528 10:00;0.6;7.6;0.1;0.46;1.05;-0.01;0.31;0.52;0.08;1.6;;;0.2
SO2;uur;µg/m³;20220528 10:00;20220528 11:00;0.5;6.2;0.2;0.35;0.73;-0.02;0.2;0.47;0.1;2.1;19.3;0.7;0.2
SO2;uur;µg/m³;20220528 11:00;20220528 12:00;0.5;10.8;0.2;0.26;0.43;0.01;0.26;0.51;0.14;1.8;11.8;0.7;0
SO2;uur;µg/m³;20220528 12:00;20220528 13:00;0.4;13.3;0.1;0.23;0.34;0.02;0.21;0.33;0.16;1.5;12.8;0.4;0
SO2;uur;µg/m³;20220528 13:00;20220528 14:00;0.6;13.7;0;0.23;0.33;-0.03;0.19;0.48;0.17;1.3;7.1;0.1;0
SO2;uur;µg/m³;20220528 14:00;20220528 15:00;0.7;15.4;0.1;0.38;0.35;-0.03;0.19;0.3;0.13;1.6;6.7;-0.4;0
SO2;uur;µg/m³;20220528 15:00;20220528 16:00;0.5;6.3;-0.1;0.27;0.27;-0.01;0.13;0.31;0.13;1.6;15.2;0.7;0
SO2;uur;µg/m³;20220528 16:00;20220528 17:00;0.5;3.5;0.3;0.33;0.2;-0.04;0.15;0.33;0.1;1.6;15.4;0.9;-0.1
SO2;uur;µg/m³;20220528 17:00;20220528 18:00;0.4;2.1;0;0.25;0.26;-0.03;0.12;0.25;0.11;1.9;10.1;-0.1;-0.1
SO2;uur;µg/m³;20220528 18:00;20220528 19:00;0.5;3.9;-0.1;0.19;0.65;-0.09;0.12;0.25;0.12;1.4;14.9;-0.3;-0.2
SO2;uur;µg/m³;20220528 19:00;20220528 20:00;0.4;1.9;-0.3;0.31;1.02;-0.13;0.12;0.14;0.08;1.9;16.2;0.3;-0.1
SO2;uur;µg/m³;20220528 20:00;20220528 21:00;0.4;2;0;1.04;0.27;-0.09;0.08;0.17;0.07;1.3;29;0.7;-0.2
SO2;uur;µg/m³;20220528 21:00;20220528 22:00;0.3;1.5;-0.4;0.48;0.38;-0.09;0.06;0.12;0.03;1.4;44;0.1;-0.2
SO2;uur;µg/m³;20220528 22:00;20220528 23:00;0.2;2;-0.1;0.39;0.3;-0.09;0.03;0.14;0.06;1.9;42.8;-0.4;-0.2
SO2;uur;µg/m³;20220528 23:00;20220529 00:00;0.4;1.4;0;0.26;0.21;-0.07;0.07;0.08;0.05;1.7;43.8;-0.3;-0.2
SO2;uur;µg/m³;20220529 00:00;20220529 01:00;0.5;1;0.2;0.15;0.7;-0.05;0.08;0.07;0.06;4;38.9;0.3;-0.2
SO2;uur;µg/m³;20220529 01:00;20220529 02:00;0.5;1.3;-0.2;0.12;0.42;-0.06;0.02;0.1;0.05;4.5;32.3;0.7;-0.2
SO2;uur;µg/m³;20220529 02:00;20220529 03:00;0.4;2.2;0.1;0.13;0.91;-0.09;0.06;0.08;0.04;3.1;25.5;0.4;-0.2
