Export;EXP-2023-01 (20230705 21:24);;;StationsCode;NL49551;NL49553
Periode;20220101 00:00 - 20230101 00:00;;;BeheerderMeetStation;GGD A'dam;GGD A'dam
Bron;https://data.rivm.nl/data/luchtmeetnet;;;StationsNaam;IJmuiden-Kanaaldijk;Wijk aan Zee-Burgemeester Rothestraat
Beschrijving data;https://data.rivm.nl/data/luchtmeetnet/readme.pdf;;;Latitude,Longitude;(52.463039,4.601842);(52.493992,4.601986)
Accreditatienummer;https://www.rva.nl/alle-geaccrediteerden/;;;StationsGebied;stad;stad
;;;;StationsType;industrie;industrie
;;;;Meetprincipe;Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F)
;;;;Meetopstelling;H2S metingen met een Thermo monitor;H2S metingen met een Thermo monitor
;;;;Accreditatienummer;nvt;nvt
Component;Bep.periode;Eenheid; Begindatumtijd;Einddatumtijd;NL49551;NL49553
H2S;uur;µg/m³;20220629 13:00;20220629 14:00;0.7;1
H2S;uur;µg/m³;20220629 14:00;20220629 15:00;0.7;0.8
H2S;uur;µg/m³;20220629 15:00;20220629 16:00;0.5;0.8
H2S;uur;µg/m³;20220629 16:00;20220629 17:00;1.2;0.6
H2S;uur;µg/m³;20220629 17:00;20220629 18:00;2.1;0.6
H2S;uur;µg/m³;20220629 18:00;20220629 19:00;1.1;0.9
H2S;uur;µg/m³;20220629 19:00;20220629 20:00;0.9;0.8
H2S;uur;µg/m³;20220629 20:00;20220629 21:00;0.6;0.7
H2S;uur;µg/m³;20220629 21:00;20220629 22:00;0.8;0.4
H2S;uur;µg/m³;20220629 22:00;20220629 23:00;1.5;0.9
H2S;uur;µg/m³;20220629 23:00;20220630 00:00;0.9;0.6
H2S;uur;µg/m³;20220630 00:00;20220630 01:00;1.2;0.6
H2S;uur;µg/m³;20220630 01:00;20220630 02:00;1.4;0.9
H2S;uur;µg/m³;20220630 02:00;20220630 03:00;0.7;1
H2S;uur;µg/m³;20220630 03:00;20220630 04:00;1.3;1.4
H2S;uur;µg/m³;20220630 04:00;20220630 05:00;0.8;1.7
H2S;uur;µg/m³;20220630 05:00;20220630 06:00;0.7;0.8
H2S;uur;µg/m³;20220630 06:00;20220630 07:00;0.7;0.8
H2S;uur;µg/m³;20220630 07:00;20220630 08:00;0.8;0.4
H2S;uur;µg/m³;20220630 08:00;20220630 09:00;0.6;0.5
H2S;uur;µg/m³;20220630 09:00;20220630 10:00;1;0.7
H2S;uur;µg/m³;20220630 10:00;20220630 11:00;0.5;0.5
H2S;uur;µg/m³;20220630 11:00;20220630 12:00;0.7;0.9
H2S;uur;µg/m³;20220630 12:00;20220630 13:00;0.4;0.2
H2S;uur;µg/m³;20220630 13:00;20220630 14:00;0.9;1
H2S;uur;µg/m³;20220630 14:00;20220630 15:00;0.9;0.6
H2S;uur;µg/m³;20220630 15:00;20220630 16:00;0.5;0.5
H2S;uur;µg/m³;20220630 16:00;20220630 17:00;0.8;0.6
H2S;uur;µg/m³;20220630 17:00;20220630 18:00;0.9;0.7
H2S;uur;µg/m³;20220630 18:00;20220630 19:00;0.5;0.5
H2S;uur;µg/m³;20220630 19:00;20220630 20:00;0.8;0.9
H2S;uur;µg/m³;20220630 20:00;20220630 21:00;0.7;0.5
H2S;uur;µg/m³;20220630 21:00;20220630 22:00;0.5;1.2
H2S;uur;µg/m³;20220630 22:00;20220630 23:00;0.7;0.8
H2S;uur;µg/m³;20220630 23:00;20220701 00:00;0.4;1
H2S;uur;µg/m³;20220701 00:00;20220701 01:00;0.6;1.1
H2S;uur;µg/m³;20220701 01:00;20220701 02:00;;
H2S;uur;µg/m³;20220701 02:00;20220701 03:00;1;0.5
H2S;uur;µg/m³;20220701 03:00;20220701 04:00;0.6;4.1
H2S;uur;µg/m³;20220701 04:00;20220701 05:00;0.8;0.9
H2S;uur;µg/m³;20220701 05:00;20220701 06:00;0.6;1.1
H2S;uur;µg/m³;20220701 06:00;20220701 07:00;0.6;0.9
H2S;uur;µg/m³;20220701 07:00;20220701 08:00;0.4;0.6
H2S;uur;µg/m³;20220701 08:00;20220701 09:00;0.5;0.7
H2S;uur;µg/m³;20220701 09:00;20220701 10:00;0.6;0.6
H2S;uur;µg/m³;20220701 10:00;20220701 11:00;0.2;0.8
H2S;uur;µg/m³;20220701 11:00;20220701 12:00;0.5;0.8
H2S;uur;µg/m³;20220701 12:00;20220701 13:00;0.4;1.3
H2S;uur;µg/m³;20220701 13:00;20220701 14:00;0.6;0.8
H2S;uur;µg/m³;20220701 14:00;20220701 15:00;0.8;0.9
H2S;uur;µg/m³;20220701 15:00;20220701 16:00;0.5;0.5
H2S;uur;µg/m³;20220701 16:00;20220701 17:00;0.4;0.8
H2S;uur;µg/m³;20220701 17:00;20220701 18:00;0.6;0.8
H2S;uur;µg/m³;20220701 18:00;20220701 19:00;0.7;0.8
H2S;uur;µg/m³;20220701 19:00;20220701 20:00;1;0.6
H2S;uur;µg/m³;20220701 20:00;20220701 21:00;0.4;1
H2S;uur;µg/m³;20220701 21:00;20220701 22:00;0.3;0.2
H2S;uur;µg/m³;20220701 22:00;20220701 23:00;0.9;0.8
H2S;uur;µg/m³;20220701 23:00;20220702 00:00;0.9;0.7
H2S;uur;µg/m³;20220702 00:00;20220702 01:00;0.6;1
H2S;uur;µg/m³;20220702 01:00;20220702 02:00;0.4;3.2
H2S;uur;µg/m³;20220702 02:00;20220702 03:00;0.7;6.1
H2S;uur;µg/m³;20220702 03:00;20220702 04:00;0.8;2.8
H2S;uur;µg/m³;20220702 04:00;20220702 05:00;0.6;3.8
H2S;uur;µg/m³;20220702 05:00;20220702 06:00;0.3;3.2
H2S;uur;µg/m³;20220702 06:00;20220702 07:00;1.1;2.3
H2S;uur;µg/m³;20220702 07:00;20220702 08:00;1;2
H2S;uur;µg/m³;20220702 08:00;20220702 09:00;0.5;1.5
H2S;uur;µg/m³;20220702 09:00;20220702 10:00;1;1.9
H2S;uur;µg/m³;20220702 10:00;20220702 11:00;0.4;0.6
H2S;uur;µg/m³;20220702 11:00;20220702 12:00;0.4;0.8
H2S;uur;µg/m³;20220702 12:00;20220702 13:00;0.8;1.9
H2S;uur;µg/m³;20220702 13:00;20220702 14:00;0.3;1
H2S;uur;µg/m³;20220702 14:00;20220702 15:00;0.9;0.7
H2S;uur;µg/m³;20220702 15:00;20220702 16:00;0.6;0.8
H2S;uur;µg/m³;20220702 16:00;20220702 17:00;0.8;0.9
H2S;uur;µg/m³;20220702 17:00;20220702 18:00;0.6;0.4
H2S;uur;µg/m³;20220702 18:00;20220702 19:00;0.3;1.2
H2S;uur;µg/m³;20220702 19:00;20220702 20:00;0.6;0.6
H2S;uur;µg/m³;20220702 20:00;20220702 21:00;0.5;0.8
H2S;uur;µg/m³;20220702 21:00;20220702 22:00;0.5;0.6
H2S;uur;µg/m³;20220702 22:00;20220702 23:00;0.4;1.6
H2S;uur;µg/m³;20220702 23:00;20220703 00:00;0.9;1.8
H2S;uur;µg/m³;20220703 00:00;20220703 01:00;0.3;2.6
H2S;uur;µg/m³;20220703 01:00;20220703 02:00;0.8;1.3
H2S;uur;µg/m³;20220703 02:00;20220703 03:00;0.4;1
H2S;uur;µg/m³;20220703 03:00;20220703 04:00;0.7;0.5
H2S;uur;µg/m³;20220703 04:00;20220703 05:00;0.4;0.6
H2S;uur;µg/m³;20220703 05:00;20220703 06:00;0.6;0.5
H2S;uur;µg/m³;20220703 06:00;20220703 07:00;0.6;0.5
H2S;uur;µg/m³;20220703 07:00;20220703 08:00;0.5;0.6
H2S;uur;µg/m³;20220703 08:00;20220703 09:00;0.5;0.4
H2S;uur;µg/m³;20220703 09:00;20220703 10:00;0.6;0.5
H2S;uur;µg/m³;20220703 10:00;20220703 11:00;0.7;0.7
H2S;uur;µg/m³;20220703 11:00;20220703 12:00;0.6;0.5
H2S;uur;µg/m³;20220703 12:00;20220703 13:00;0.5;0.4
H2S;uur;µg/m³;20220703 13:00;20220703 14:00;0.5;0.2
H2S;uur;µg/m³;20220703 14:00;20220703 15:00;0.5;0.6
H2S;uur;µg/m³;20220703 15:00;20220703 16:00;0.7;0.8
H2S;uur;µg/m³;20220703 16:00;20220703 17:00;0.6;0.7
H2S;uur;µg/m³;20220703 17:00;20220703 18:00;0.5;0.7
H2S;uur;µg/m³;20220703 18:00;20220703 19:00;0.4;0.7
H2S;uur;µg/m³;20220703 19:00;20220703 20:00;0.5;0.7
H2S;uur;µg/m³;20220703 20:00;20220703 21:00;0.5;0.7
H2S;uur;µg/m³;20220703 21:00;20220703 22:00;0.5;0.8
H2S;uur;µg/m³;20220703 22:00;20220703 23:00;0.5;0.4
H2S;uur;µg/m³;20220703 23:00;20220704 00:00;0.7;1.1
H2S;uur;µg/m³;20220704 00:00;20220704 01:00;0.3;0.8
H2S;uur;µg/m³;20220704 01:00;20220704 02:00;1.1;0.7
H2S;uur;µg/m³;20220704 02:00;20220704 03:00;0.9;0.8
H2S;uur;µg/m³;20220704 03:00;20220704 04:00;0.4;0.9
H2S;uur;µg/m³;20220704 04:00;20220704 05:00;0.4;0.9
H2S;uur;µg/m³;20220704 05:00;20220704 06:00;0.6;0.6
H2S;uur;µg/m³;20220704 06:00;20220704 07:00;0.7;0.8
H2S;uur;µg/m³;20220704 07:00;20220704 08:00;0.7;0.6
H2S;uur;µg/m³;20220704 08:00;20220704 09:00;0.4;0.6
H2S;uur;µg/m³;20220704 09:00;20220704 10:00;0.6;0.3
H2S;uur;µg/m³;20220704 10:00;20220704 11:00;0.6;1.2
H2S;uur;µg/m³;20220704 11:00;20220704 12:00;1;0.8
H2S;uur;µg/m³;20220704 12:00;20220704 13:00;0.7;1
H2S;uur;µg/m³;20220704 13:00;20220704 14:00;0.6;0.3
H2S;uur;µg/m³;20220704 14:00;20220704 15:00;0.6;0.8
H2S;uur;µg/m³;20220704 15:00;20220704 16:00;0.6;0.7
H2S;uur;µg/m³;20220704 16:00;20220704 17:00;0.8;0.9
H2S;uur;µg/m³;20220704 17:00;20220704 18:00;0.3;0.7
H2S;uur;µg/m³;20220704 18:00;20220704 19:00;0.6;0.6
H2S;uur;µg/m³;20220704 19:00;20220704 20:00;0.4;0.9
H2S;uur;µg/m³;20220704 20:00;20220704 21:00;0.2;0.6
H2S;uur;µg/m³;20220704 21:00;20220704 22:00;0.7;0.7
H2S;uur;µg/m³;20220704 22:00;20220704 23:00;0.5;0.7
H2S;uur;µg/m³;20220704 23:00;20220705 00:00;0.4;0.7
H2S;uur;µg/m³;20220705 00:00;20220705 01:00;0.7;0.6
H2S;uur;µg/m³;20220705 01:00;20220705 02:00;0.5;0.7
H2S;uur;µg/m³;20220705 02:00;20220705 03:00;0.3;0.9
H2S;uur;µg/m³;20220705 03:00;20220705 04:00;0.6;0.5
H2S;uur;µg/m³;20220705 04:00;20220705 05:00;0.4;0.3
H2S;uur;µg/m³;20220705 05:00;20220705 06:00;1;0.4
H2S;uur;µg/m³;20220705 06:00;20220705 07:00;;
H2S;uur;µg/m³;20220705 07:00;20220705 08:00;0.5;0.8
H2S;uur;µg/m³;20220705 08:00;20220705 09:00;0.6;0.9
H2S;uur;µg/m³;20220705 09:00;20220705 10:00;0.7;0.5
H2S;uur;µg/m³;20220705 10:00;20220705 11:00;0.6;0.7
H2S;uur;µg/m³;20220705 11:00;20220705 12:00;0.5;0.4
H2S;uur;µg/m³;20220705 12:00;20220705 13:00;0.8;0.8
H2S;uur;µg/m³;20220705 13:00;20220705 14:00;0.5;0.4
H2S;uur;µg/m³;20220705 14:00;20220705 15:00;0.5;0.6
H2S;uur;µg/m³;20220705 15:00;20220705 16:00;0.5;0.5
H2S;uur;µg/m³;20220705 16:00;20220705 17:00;0.8;0.3
H2S;uur;µg/m³;20220705 17:00;20220705 18:00;0.6;0.5
H2S;uur;µg/m³;20220705 18:00;20220705 19:00;0.7;0.6
H2S;uur;µg/m³;20220705 19:00;20220705 20:00;1;0.5
H2S;uur;µg/m³;20220705 20:00;20220705 21:00;1;0.7
H2S;uur;µg/m³;20220705 21:00;20220705 22:00;0.8;0.5
H2S;uur;µg/m³;20220705 22:00;20220705 23:00;1.4;0.4
H2S;uur;µg/m³;20220705 23:00;20220706 00:00;3.1;0.7
H2S;uur;µg/m³;20220706 00:00;20220706 01:00;1.4;1.1
H2S;uur;µg/m³;20220706 01:00;20220706 02:00;0.6;0.4
H2S;uur;µg/m³;20220706 02:00;20220706 03:00;0.5;0.8
H2S;uur;µg/m³;20220706 03:00;20220706 04:00;0.5;0.6
H2S;uur;µg/m³;20220706 04:00;20220706 05:00;0.7;0.5
H2S;uur;µg/m³;20220706 05:00;20220706 06:00;1.3;0.5
H2S;uur;µg/m³;20220706 06:00;20220706 07:00;0.8;0.6
H2S;uur;µg/m³;20220706 07:00;20220706 08:00;0.4;0.4
H2S;uur;µg/m³;20220706 08:00;20220706 09:00;0.5;0.6
H2S;uur;µg/m³;20220706 09:00;20220706 10:00;0.6;0.6
H2S;uur;µg/m³;20220706 10:00;20220706 11:00;0.4;0.4
H2S;uur;µg/m³;20220706 11:00;20220706 12:00;0.8;0.6
H2S;uur;µg/m³;20220706 12:00;20220706 13:00;0.4;0.7
H2S;uur;µg/m³;20220706 13:00;20220706 14:00;0.5;0.9
H2S;uur;µg/m³;20220706 14:00;20220706 15:00;0.6;0.7
H2S;uur;µg/m³;20220706 15:00;20220706 16:00;0.7;0.7
H2S;uur;µg/m³;20220706 16:00;20220706 17:00;0.7;0.6
H2S;uur;µg/m³;20220706 17:00;20220706 18:00;0.5;0.4
H2S;uur;µg/m³;20220706 18:00;20220706 19:00;0.7;0.7
H2S;uur;µg/m³;20220706 19:00;20220706 20:00;0.8;0.7
H2S;uur;µg/m³;20220706 20:00;20220706 21:00;0.5;0.6
H2S;uur;µg/m³;20220706 21:00;20220706 22:00;0.4;0.4
H2S;uur;µg/m³;20220706 22:00;20220706 23:00;0.7;0.8
H2S;uur;µg/m³;20220706 23:00;20220707 00:00;0.8;0.5
H2S;uur;µg/m³;20220707 00:00;20220707 01:00;0.7;0.9
H2S;uur;µg/m³;20220707 01:00;20220707 02:00;0.5;0.9
H2S;uur;µg/m³;20220707 02:00;20220707 03:00;0.4;0.7
H2S;uur;µg/m³;20220707 03:00;20220707 04:00;0.7;0.9
H2S;uur;µg/m³;20220707 04:00;20220707 05:00;1.2;0.4
H2S;uur;µg/m³;20220707 05:00;20220707 06:00;1.2;0.3
H2S;uur;µg/m³;20220707 06:00;20220707 07:00;1.5;1
H2S;uur;µg/m³;20220707 07:00;20220707 08:00;2.8;0.4
H2S;uur;µg/m³;20220707 08:00;20220707 09:00;3;0.6
H2S;uur;µg/m³;20220707 09:00;20220707 10:00;2.8;0.7
H2S;uur;µg/m³;20220707 10:00;20220707 11:00;3.7;0.9
H2S;uur;µg/m³;20220707 11:00;20220707 12:00;6;0.7
H2S;uur;µg/m³;20220707 12:00;20220707 13:00;7.6;0.6
H2S;uur;µg/m³;20220707 13:00;20220707 14:00;4.5;0.5
H2S;uur;µg/m³;20220707 14:00;20220707 15:00;8.4;0.5
H2S;uur;µg/m³;20220707 15:00;20220707 16:00;3.3;0.4
H2S;uur;µg/m³;20220707 16:00;20220707 17:00;5.2;0.4
H2S;uur;µg/m³;20220707 17:00;20220707 18:00;3.1;0.7
H2S;uur;µg/m³;20220707 18:00;20220707 19:00;1.6;0.2
H2S;uur;µg/m³;20220707 19:00;20220707 20:00;2;0.6
H2S;uur;µg/m³;20220707 20:00;20220707 21:00;3.9;0.7
H2S;uur;µg/m³;20220707 21:00;20220707 22:00;5.5;0.5
H2S;uur;µg/m³;20220707 22:00;20220707 23:00;2.1;0.6
H2S;uur;µg/m³;20220707 23:00;20220708 00:00;1.4;0.8
H2S;uur;µg/m³;20220708 00:00;20220708 01:00;2;0.5
H2S;uur;µg/m³;20220708 01:00;20220708 02:00;1.6;0.5
H2S;uur;µg/m³;20220708 02:00;20220708 03:00;0.5;0.9
H2S;uur;µg/m³;20220708 03:00;20220708 04:00;0.7;0.5
H2S;uur;µg/m³;20220708 04:00;20220708 05:00;0.6;0.5
H2S;uur;µg/m³;20220708 05:00;20220708 06:00;0.6;0.9
H2S;uur;µg/m³;20220708 06:00;20220708 07:00;0.4;0.6
H2S;uur;µg/m³;20220708 07:00;20220708 08:00;0.5;0.8
H2S;uur;µg/m³;20220708 08:00;20220708 09:00;0.6;0.4
H2S;uur;µg/m³;20220708 09:00;20220708 10:00;0.6;0.5
H2S;uur;µg/m³;20220708 10:00;20220708 11:00;0.6;0.6
H2S;uur;µg/m³;20220708 11:00;20220708 12:00;0.6;0.5
H2S;uur;µg/m³;20220708 12:00;20220708 13:00;0.8;0.5
H2S;uur;µg/m³;20220708 13:00;20220708 14:00;0.5;0.8
H2S;uur;µg/m³;20220708 14:00;20220708 15:00;0.4;0.3
H2S;uur;µg/m³;20220708 15:00;20220708 16:00;0.5;0.7
H2S;uur;µg/m³;20220708 16:00;20220708 17:00;0.5;0.7
H2S;uur;µg/m³;20220708 17:00;20220708 18:00;0.6;0.9
H2S;uur;µg/m³;20220708 18:00;20220708 19:00;0.8;0.8
H2S;uur;µg/m³;20220708 19:00;20220708 20:00;0.7;1.3
H2S;uur;µg/m³;20220708 20:00;20220708 21:00;0.4;0.6
H2S;uur;µg/m³;20220708 21:00;20220708 22:00;0.5;0.7
H2S;uur;µg/m³;20220708 22:00;20220708 23:00;0.8;0.7
H2S;uur;µg/m³;20220708 23:00;20220709 00:00;0.7;0.6
H2S;uur;µg/m³;20220709 00:00;20220709 01:00;0.7;0.8
H2S;uur;µg/m³;20220709 01:00;20220709 02:00;1;0.9
H2S;uur;µg/m³;20220709 02:00;20220709 03:00;0.4;0.6
H2S;uur;µg/m³;20220709 03:00;20220709 04:00;1;0.8
H2S;uur;µg/m³;20220709 04:00;20220709 05:00;0.7;0.3
H2S;uur;µg/m³;20220709 05:00;20220709 06:00;0.9;0.6
H2S;uur;µg/m³;20220709 06:00;20220709 07:00;1.6;0.3
H2S;uur;µg/m³;20220709 07:00;20220709 08:00;2.4;0.8
H2S;uur;µg/m³;20220709 08:00;20220709 09:00;3.1;0.5
H2S;uur;µg/m³;20220709 09:00;20220709 10:00;1.6;0.8
H2S;uur;µg/m³;20220709 10:00;20220709 11:00;0.8;0.5
H2S;uur;µg/m³;20220709 11:00;20220709 12:00;;
H2S;uur;µg/m³;20220709 12:00;20220709 13:00;2.6;0.6
H2S;uur;µg/m³;20220709 13:00;20220709 14:00;4.3;0.7
H2S;uur;µg/m³;20220709 14:00;20220709 15:00;1.8;0.6
H2S;uur;µg/m³;20220709 15:00;20220709 16:00;2.7;0.8
H2S;uur;µg/m³;20220709 16:00;20220709 17:00;3.4;0.9
H2S;uur;µg/m³;20220709 17:00;20220709 18:00;3.2;0.8
H2S;uur;µg/m³;20220709 18:00;20220709 19:00;5.8;0.5
H2S;uur;µg/m³;20220709 19:00;20220709 20:00;9.6;0.8
H2S;uur;µg/m³;20220709 20:00;20220709 21:00;2.7;0.5
H2S;uur;µg/m³;20220709 21:00;20220709 22:00;4.3;0.6
H2S;uur;µg/m³;20220709 22:00;20220709 23:00;4.8;0.5
H2S;uur;µg/m³;20220709 23:00;20220710 00:00;5.9;0.8
H2S;uur;µg/m³;20220710 00:00;20220710 01:00;7.6;0.7
H2S;uur;µg/m³;20220710 01:00;20220710 02:00;4.3;0.4
H2S;uur;µg/m³;20220710 02:00;20220710 03:00;3.5;0.6
H2S;uur;µg/m³;20220710 03:00;20220710 04:00;5.5;0.6
H2S;uur;µg/m³;20220710 04:00;20220710 05:00;1.2;0.6
H2S;uur;µg/m³;20220710 05:00;20220710 06:00;0.9;1
H2S;uur;µg/m³;20220710 06:00;20220710 07:00;0.6;0.6
H2S;uur;µg/m³;20220710 07:00;20220710 08:00;0.6;0.3
H2S;uur;µg/m³;20220710 08:00;20220710 09:00;0.7;0.8
H2S;uur;µg/m³;20220710 09:00;20220710 10:00;0.7;0.6
H2S;uur;µg/m³;20220710 10:00;20220710 11:00;0.7;0.4
H2S;uur;µg/m³;20220710 11:00;20220710 12:00;0.7;0.9
H2S;uur;µg/m³;20220710 12:00;20220710 13:00;0.4;0.8
H2S;uur;µg/m³;20220710 13:00;20220710 14:00;0.6;0.7
H2S;uur;µg/m³;20220710 14:00;20220710 15:00;0.3;0.6
H2S;uur;µg/m³;20220710 15:00;20220710 16:00;0.6;0.5
H2S;uur;µg/m³;20220710 16:00;20220710 17:00;0.6;0.4
H2S;uur;µg/m³;20220710 17:00;20220710 18:00;1.1;0.7
H2S;uur;µg/m³;20220710 18:00;20220710 19:00;0.4;0.7
H2S;uur;µg/m³;20220710 19:00;20220710 20:00;0.9;0.6
H2S;uur;µg/m³;20220710 20:00;20220710 21:00;1.6;0.4
H2S;uur;µg/m³;20220710 21:00;20220710 22:00;2.4;0.3
H2S;uur;µg/m³;20220710 22:00;20220710 23:00;4.1;0.7
H2S;uur;µg/m³;20220710 23:00;20220711 00:00;0.7;0.9
H2S;uur;µg/m³;20220711 00:00;20220711 01:00;0.6;0.7
H2S;uur;µg/m³;20220711 01:00;20220711 02:00;1;0.6
H2S;uur;µg/m³;20220711 02:00;20220711 03:00;1.2;0.6
H2S;uur;µg/m³;20220711 03:00;20220711 04:00;2;0.7
H2S;uur;µg/m³;20220711 04:00;20220711 05:00;3.1;0.7
H2S;uur;µg/m³;20220711 05:00;20220711 06:00;5.2;0.4
H2S;uur;µg/m³;20220711 06:00;20220711 07:00;1.6;0.7
H2S;uur;µg/m³;20220711 07:00;20220711 08:00;0.9;0.7
H2S;uur;µg/m³;20220711 08:00;20220711 09:00;0.9;0.8
H2S;uur;µg/m³;20220711 09:00;20220711 10:00;0.4;0.6
H2S;uur;µg/m³;20220711 10:00;20220711 11:00;0.6;0.8
H2S;uur;µg/m³;20220711 11:00;20220711 12:00;1.7;0.9
H2S;uur;µg/m³;20220711 12:00;20220711 13:00;0.8;0.7
H2S;uur;µg/m³;20220711 13:00;20220711 14:00;1;0.6
H2S;uur;µg/m³;20220711 14:00;20220711 15:00;1;0.6
H2S;uur;µg/m³;20220711 15:00;20220711 16:00;1.9;0.6
H2S;uur;µg/m³;20220711 16:00;20220711 17:00;3.5;0.8
H2S;uur;µg/m³;20220711 17:00;20220711 18:00;3.3;1.1
H2S;uur;µg/m³;20220711 18:00;20220711 19:00;2.7;0.6
H2S;uur;µg/m³;20220711 19:00;20220711 20:00;0.8;0.7
H2S;uur;µg/m³;20220711 20:00;20220711 21:00;0.9;0.7
H2S;uur;µg/m³;20220711 21:00;20220711 22:00;0.6;0.7
H2S;uur;µg/m³;20220711 22:00;20220711 23:00;0.3;0.5
H2S;uur;µg/m³;20220711 23:00;20220712 00:00;0.4;0.8
H2S;uur;µg/m³;20220712 00:00;20220712 01:00;0.6;1.2
H2S;uur;µg/m³;20220712 01:00;20220712 02:00;1;1.4
H2S;uur;µg/m³;20220712 02:00;20220712 03:00;0.8;0.7
H2S;uur;µg/m³;20220712 03:00;20220712 04:00;0.7;0.7
H2S;uur;µg/m³;20220712 04:00;20220712 05:00;0.6;1.9
H2S;uur;µg/m³;20220712 05:00;20220712 06:00;0.7;3.1
H2S;uur;µg/m³;20220712 06:00;20220712 07:00;1.2;3
H2S;uur;µg/m³;20220712 07:00;20220712 08:00;0.9;2.8
H2S;uur;µg/m³;20220712 08:00;20220712 09:00;0.9;4.9
H2S;uur;µg/m³;20220712 09:00;20220712 10:00;0.7;1.2
H2S;uur;µg/m³;20220712 10:00;20220712 11:00;0.9;1.4
H2S;uur;µg/m³;20220712 11:00;20220712 12:00;0.6;1.1
H2S;uur;µg/m³;20220712 12:00;20220712 13:00;1.2;1.2
H2S;uur;µg/m³;20220712 13:00;20220712 14:00;0.7;0.7
H2S;uur;µg/m³;20220712 14:00;20220712 15:00;0.8;0.9
H2S;uur;µg/m³;20220712 15:00;20220712 16:00;0.8;0.7
H2S;uur;µg/m³;20220712 16:00;20220712 17:00;0.9;1.1
H2S;uur;µg/m³;20220712 17:00;20220712 18:00;0.8;1.9
H2S;uur;µg/m³;20220712 18:00;20220712 19:00;0.3;2.6
H2S;uur;µg/m³;20220712 19:00;20220712 20:00;0.6;3.3
H2S;uur;µg/m³;20220712 20:00;20220712 21:00;0.7;1.2
H2S;uur;µg/m³;20220712 21:00;20220712 22:00;0.6;2
H2S;uur;µg/m³;20220712 22:00;20220712 23:00;0.6;2.9
H2S;uur;µg/m³;20220712 23:00;20220713 00:00;0.4;3.8
H2S;uur;µg/m³;20220713 00:00;20220713 01:00;1;9.6
H2S;uur;µg/m³;20220713 01:00;20220713 02:00;0.7;7.9
H2S;uur;µg/m³;20220713 02:00;20220713 03:00;0.8;6.7
H2S;uur;µg/m³;20220713 03:00;20220713 04:00;0.8;3.4
H2S;uur;µg/m³;20220713 04:00;20220713 05:00;0.8;1.4
H2S;uur;µg/m³;20220713 05:00;20220713 06:00;0.7;1.5
H2S;uur;µg/m³;20220713 06:00;20220713 07:00;0.8;1.7
H2S;uur;µg/m³;20220713 07:00;20220713 08:00;1;0.9
H2S;uur;µg/m³;20220713 08:00;20220713 09:00;0.6;0.6
H2S;uur;µg/m³;20220713 09:00;20220713 10:00;0.3;0.6
H2S;uur;µg/m³;20220713 10:00;20220713 11:00;0.6;0.6
H2S;uur;µg/m³;20220713 11:00;20220713 12:00;2.6;0.8
H2S;uur;µg/m³;20220713 12:00;20220713 13:00;2.3;0.3
H2S;uur;µg/m³;20220713 13:00;20220713 14:00;3.6;0.4
H2S;uur;µg/m³;20220713 14:00;20220713 15:00;10.4;0.1
H2S;uur;µg/m³;20220713 15:00;20220713 16:00;3.1;0.7
H2S;uur;µg/m³;20220713 16:00;20220713 17:00;;
H2S;uur;µg/m³;20220713 17:00;20220713 18:00;6.6;0.9
H2S;uur;µg/m³;20220713 18:00;20220713 19:00;4.3;1.3
H2S;uur;µg/m³;20220713 19:00;20220713 20:00;0.6;0.6
H2S;uur;µg/m³;20220713 20:00;20220713 21:00;0.5;0.6
H2S;uur;µg/m³;20220713 21:00;20220713 22:00;0.7;0.9
H2S;uur;µg/m³;20220713 22:00;20220713 23:00;0.6;0.9
H2S;uur;µg/m³;20220713 23:00;20220714 00:00;0.9;0.7
H2S;uur;µg/m³;20220714 00:00;20220714 01:00;0.8;0.8
H2S;uur;µg/m³;20220714 01:00;20220714 02:00;0.7;0.5
H2S;uur;µg/m³;20220714 02:00;20220714 03:00;1.2;1.1
H2S;uur;µg/m³;20220714 03:00;20220714 04:00;0.9;0.7
H2S;uur;µg/m³;20220714 04:00;20220714 05:00;1;0.7
H2S;uur;µg/m³;20220714 05:00;20220714 06:00;1.5;1.4
H2S;uur;µg/m³;20220714 06:00;20220714 07:00;1.6;0.9
H2S;uur;µg/m³;20220714 07:00;20220714 08:00;1.2;0.6
H2S;uur;µg/m³;20220714 08:00;20220714 09:00;1.3;0.8
H2S;uur;µg/m³;20220714 09:00;20220714 10:00;1;0.7
H2S;uur;µg/m³;20220714 10:00;20220714 11:00;0.9;0.4
H2S;uur;µg/m³;20220714 11:00;20220714 12:00;1.6;0.5
H2S;uur;µg/m³;20220714 12:00;20220714 13:00;0.5;0.3
H2S;uur;µg/m³;20220714 13:00;20220714 14:00;0.8;0.7
H2S;uur;µg/m³;20220714 14:00;20220714 15:00;0.6;0.7
H2S;uur;µg/m³;20220714 15:00;20220714 16:00;1.6;0.7
H2S;uur;µg/m³;20220714 16:00;20220714 17:00;5.7;0.6
H2S;uur;µg/m³;20220714 17:00;20220714 18:00;2;0.6
H2S;uur;µg/m³;20220714 18:00;20220714 19:00;2.9;0.7
H2S;uur;µg/m³;20220714 19:00;20220714 20:00;2.9;0.5
H2S;uur;µg/m³;20220714 20:00;20220714 21:00;2.9;0.9
