Export;EXP-2023-01 (20230706 03:51);;;StationsCode;NL49551;NL49553
H2S;uur;µg/m³;20200605 20:00;20200605 21:00;1.1;0.5
H2S;uur;µg/m³;20200605 21:00;20200605 22:00;1.1;0.8
H2S;uur;µg/m³;20200605 22:00;20200605 23:00;1.5;0.6
H2S;uur;µg/m³;20200605 23:00;20200606 00:00;1;0.7
H2S;uur;µg/m³;20200606 00:00;20200606 01:00;1.1;0.3
H2S;uur;µg/m³;20200606 01:00;20200606 02:00;1.4;0.6
H2S;uur;µg/m³;20200606 02:00;20200606 03:00;1.5;0.5
H2S;uur;µg/m³;20200606 03:00;20200606 04:00;1.2;0.5
H2S;uur;µg/m³;20200606 04:00;20200606 05:00;1.5;0.7
H2S;uur;µg/m³;20200606 05:00;20200606 06:00;1.4;0.5
H2S;uur;µg/m³;20200606 06:00;20200606 07:00;1.8;0.8
H2S;uur;µg/m³;20200606 07:00;20200606 08:00;1;0.3
H2S;uur;µg/m³;20200606 08:00;20200606 09:00;1.1;0.6
H2S;uur;µg/m³;20200606 09:00;20200606 10:00;1;0.6
H2S;uur;µg/m³;20200606 10:00;20200606 11:00;1.3;0.5
H2S;uur;µg/m³;20200606 11:00;20200606 12:00;;0.6
H2S;uur;µg/m³;20200606 12:00;20200606 13:00;1.4;0.6
H2S;uur;µg/m³;20200606 13:00;20200606 14:00;1.1;0.7
H2S;uur;µg/m³;20200606 14:00;20200606 15:00;0.9;1.5
H2S;uur;µg/m³;20200606 15:00;20200606 16:00;1.2;0.7
H2S;uur;µg/m³;20200606 16:00;20200606 17:00;1.2;0.7
H2S;uur;µg/m³;20200606 17:00;20200606 18:00;1.5;0.8
H2S;uur;µg/m³;20200606 18:00;20200606 19:00;1.1;0.7
H2S;uur;µg/m³;20200606 19:00;20200606 20:00;1.3;1.1
H2S;uur;µg/m³;20200606 20:00;20200606 21:00;1;1.6
H2S;uur;µg/m³;20200606 21:00;20200606 22:00;1.3;0.9
H2S;uur;µg/m³;20200606 22:00;20200606 23:00;1.3;1.9
H2S;uur;µg/m³;20200606 23:00;20200607 00:00;1.2;0.8
H2S;uur;µg/m³;20200607 00:00;20200607 01:00;1.5;0.7
H2S;uur;µg/m³;20200607 01:00;20200607 02:00;1.5;0.8
H2S;uur;µg/m³;20200607 02:00;20200607 03:00;1.6;0.8
H2S;uur;µg/m³;20200607 03:00;20200607 04:00;1.1;0.3
H2S;uur;µg/m³;20200607 04:00;20200607 05:00;1.4;0.4
H2S;uur;µg/m³;20200607 05:00;20200607 06:00;1.7;0.6
H2S;uur;µg/m³;20200607 06:00;20200607 07:00;1.3;0.8
H2S;uur;µg/m³;20200607 07:00;20200607 08:00;2.1;0.6
H2S;uur;µg/m³;20200607 08:00;20200607 09:00;1.7;0.9
H2S;uur;µg/m³;20200607 09:00;20200607 10:00;1.2;
H2S;uur;µg/m³;20200607 10:00;20200607 11:00;1;0.8
H2S;uur;µg/m³;20200607 11:00;20200607 12:00;0.8;0.5
H2S;uur;µg/m³;20200607 12:00;20200607 13:00;1.2;0.5
H2S;uur;µg/m³;20200607 13:00;20200607 14:00;0.9;0.5
H2S;uur;µg/m³;20200607 14:00;20200607 15:00;1.1;0.7
H2S;uur;µg/m³;20200607 15:00;20200607 16:00;0.8;0.7
H2S;uur;µg/m³;20200607 16:00;20200607 17:00;1.6;0.5
H2S;uur;µg/m³;20200607 17:00;20200607 18:00;1.4;0.4
H2S;uur;µg/m³;20200607 18:00;20200607 19:00;1.4;0.6
H2S;uur;µg/m³;20200607 19:00;20200607 20:00;1.3;0.5
H2S;uur;µg/m³;20200607 20:00;20200607 21:00;1.5;0.6
H2S;uur;µg/m³;20200607 21:00;20200607 22:00;1.1;0.3
H2S;uur;µg/m³;20200607 22:00;20200607 23:00;0.7;1
H2S;uur;µg/m³;20200607 23:00;20200608 00:00;1.5;0.4
H2S;uur;µg/m³;20200608 00:00;20200608 01:00;1.2;0.8
H2S;uur;µg/m³;20200608 01:00;20200608 02:00;1.2;0.7
H2S;uur;µg/m³;20200608 02:00;20200608 03:00;1;0.7
H2S;uur;µg/m³;20200608 03:00;20200608 04:00;1.9;0.4
H2S;uur;µg/m³;20200608 04:00;20200608 05:00;1.8;0.4
H2S;uur;µg/m³;20200608 05:00;20200608 06:00;2.1;0.3
H2S;uur;µg/m³;20200608 06:00;20200608 07:00;1.4;0.8
H2S;uur;µg/m³;20200608 07:00;20200608 08:00;1.5;0.8
H2S;uur;µg/m³;20200608 08:00;20200608 09:00;1.4;0.5
H2S;uur;µg/m³;20200608 09:00;20200608 10:00;2.2;0.6
H2S;uur;µg/m³;20200608 10:00;20200608 11:00;2.3;0.8
H2S;uur;µg/m³;20200608 11:00;20200608 12:00;1.9;0.5
H2S;uur;µg/m³;20200608 12:00;20200608 13:00;2.7;0.4
H2S;uur;µg/m³;20200608 13:00;20200608 14:00;;0.7
H2S;uur;µg/m³;20200608 14:00;20200608 15:00;1.9;0.5
H2S;uur;µg/m³;20200608 15:00;20200608 16:00;2.2;0.7
H2S;uur;µg/m³;20200608 16:00;20200608 17:00;2.8;0.6
H2S;uur;µg/m³;20200608 17:00;20200608 18:00;1.8;0.6
H2S;uur;µg/m³;20200608 18:00;20200608 19:00;1.3;0.5
H2S;uur;µg/m³;20200608 19:00;20200608 20:00;2.2;0.6
H2S;uur;µg/m³;20200608 20:00;20200608 21:00;1.6;0.7
H2S;uur;µg/m³;20200608 21:00;20200608 22:00;2.3;1.1
H2S;uur;µg/m³;20200608 22:00;20200608 23:00;2.1;0.5
H2S;uur;µg/m³;20200608 23:00;20200609 00:00;1.9;0.6
H2S;uur;µg/m³;20200609 00:00;20200609 01:00;1;0.5
H2S;uur;µg/m³;20200609 01:00;20200609 02:00;1.8;0.6
H2S;uur;µg/m³;20200609 02:00;20200609 03:00;1;0.5
H2S;uur;µg/m³;20200609 03:00;20200609 04:00;2.2;0.3
H2S;uur;µg/m³;20200609 04:00;20200609 05:00;1.3;0.5
H2S;uur;µg/m³;20200609 05:00;20200609 06:00;1.9;0.5
H2S;uur;µg/m³;20200609 06:00;20200609 07:00;2.5;0.5
H2S;uur;µg/m³;20200609 07:00;20200609 08:00;2.3;0.8
H2S;uur;µg/m³;20200609 08:00;20200609 09:00;1.5;0.7
H2S;uur;µg/m³;20200609 09:00;20200609 10:00;2.2;0.7
H2S;uur;µg/m³;20200609 10:00;20200609 11:00;1.6;0.6
H2S;uur;µg/m³;20200609 11:00;20200609 12:00;2.8;
H2S;uur;µg/m³;20200609 12:00;20200609 13:00;1.6;0.5
H2S;uur;µg/m³;20200609 13:00;20200609 14:00;1.9;0.5
H2S;uur;µg/m³;20200609 14:00;20200609 15:00;2;0.7
H2S;uur;µg/m³;20200609 15:00;20200609 16:00;4.1;0.5
H2S;uur;µg/m³;20200609 16:00;20200609 17:00;2.6;0.3
H2S;uur;µg/m³;20200609 17:00;20200609 18:00;3.3;0.3
H2S;uur;µg/m³;20200609 18:00;20200609 19:00;1.4;0.5
H2S;uur;µg/m³;20200609 19:00;20200609 20:00;3.1;0.6
H2S;uur;µg/m³;20200609 20:00;20200609 21:00;1.3;0.7
H2S;uur;µg/m³;20200609 21:00;20200609 22:00;1.4;0.6
H2S;uur;µg/m³;20200609 22:00;20200609 23:00;1.7;0.5
H2S;uur;µg/m³;20200609 23:00;20200610 00:00;2.2;0.7
H2S;uur;µg/m³;20200610 00:00;20200610 01:00;2.8;0.5
H2S;uur;µg/m³;20200610 01:00;20200610 02:00;2.3;0.6
H2S;uur;µg/m³;20200610 02:00;20200610 03:00;1.8;0.8
H2S;uur;µg/m³;20200610 03:00;20200610 04:00;1.9;0.6
H2S;uur;µg/m³;20200610 04:00;20200610 05:00;2.3;0.5
H2S;uur;µg/m³;20200610 05:00;20200610 06:00;2.6;0.9
H2S;uur;µg/m³;20200610 06:00;20200610 07:00;1.2;0.9
H2S;uur;µg/m³;20200610 07:00;20200610 08:00;1.2;0.7
H2S;uur;µg/m³;20200610 08:00;20200610 09:00;1.4;
H2S;uur;µg/m³;20200610 09:00;20200610 10:00;;0.5
H2S;uur;µg/m³;20200610 10:00;20200610 11:00;;0.5
H2S;uur;µg/m³;20200610 11:00;20200610 12:00;1.7;1.1
H2S;uur;µg/m³;20200610 12:00;20200610 13:00;1.6;0.8
H2S;uur;µg/m³;20200610 13:00;20200610 14:00;1.4;0.7
H2S;uur;µg/m³;20200610 14:00;20200610 15:00;1.3;0.6
H2S;uur;µg/m³;20200610 15:00;20200610 16:00;;0.8
H2S;uur;µg/m³;20200610 16:00;20200610 17:00;1.1;0.7
H2S;uur;µg/m³;20200610 17:00;20200610 18:00;1.4;0.3
H2S;uur;µg/m³;20200610 18:00;20200610 19:00;1.1;0.4
H2S;uur;µg/m³;20200610 19:00;20200610 20:00;1.5;0.5
H2S;uur;µg/m³;20200610 20:00;20200610 21:00;1.7;0.8
H2S;uur;µg/m³;20200610 21:00;20200610 22:00;1.1;0.5
H2S;uur;µg/m³;20200610 22:00;20200610 23:00;1.5;1.1
H2S;uur;µg/m³;20200610 23:00;20200611 00:00;1.3;1.3
H2S;uur;µg/m³;20200611 00:00;20200611 01:00;1.7;0.9
H2S;uur;µg/m³;20200611 01:00;20200611 02:00;1.4;1.1
H2S;uur;µg/m³;20200611 02:00;20200611 03:00;1.2;0.7
H2S;uur;µg/m³;20200611 03:00;20200611 04:00;1.4;0.8
H2S;uur;µg/m³;20200611 04:00;20200611 05:00;1.6;0.8
H2S;uur;µg/m³;20200611 05:00;20200611 06:00;1.4;0.9
H2S;uur;µg/m³;20200611 06:00;20200611 07:00;1.2;0.6
H2S;uur;µg/m³;20200611 07:00;20200611 08:00;1.5;0.9
H2S;uur;µg/m³;20200611 08:00;20200611 09:00;2.1;1
H2S;uur;µg/m³;20200611 09:00;20200611 10:00;2.2;0.4
H2S;uur;µg/m³;20200611 10:00;20200611 11:00;2.8;0.8
H2S;uur;µg/m³;20200611 11:00;20200611 12:00;2.3;0.5
H2S;uur;µg/m³;20200611 12:00;20200611 13:00;1.3;0.8
H2S;uur;µg/m³;20200611 13:00;20200611 14:00;1.4;
H2S;uur;µg/m³;20200611 14:00;20200611 15:00;1;0.7
H2S;uur;µg/m³;20200611 15:00;20200611 16:00;1.2;0.4
H2S;uur;µg/m³;20200611 16:00;20200611 17:00;1.3;0.6
H2S;uur;µg/m³;20200611 17:00;20200611 18:00;1.6;1.1
H2S;uur;µg/m³;20200611 18:00;20200611 19:00;1.3;0.4
H2S;uur;µg/m³;20200611 19:00;20200611 20:00;1.5;0.5
H2S;uur;µg/m³;20200611 20:00;20200611 21:00;1.3;1
H2S;uur;µg/m³;20200611 21:00;20200611 22:00;1.4;1.1
H2S;uur;µg/m³;20200611 22:00;20200611 23:00;1.2;0.6
H2S;uur;µg/m³;20200611 23:00;20200612 00:00;1.4;1.2
H2S;uur;µg/m³;20200612 00:00;20200612 01:00;1.6;0.8
H2S;uur;µg/m³;20200612 01:00;20200612 02:00;1.7;0.8
H2S;uur;µg/m³;20200612 02:00;20200612 03:00;1.6;0.7
H2S;uur;µg/m³;20200612 03:00;20200612 04:00;1.5;0.7
H2S;uur;µg/m³;20200612 04:00;20200612 05:00;2;0.9
H2S;uur;µg/m³;20200612 05:00;20200612 06:00;1.2;0.6
H2S;uur;µg/m³;20200612 06:00;20200612 07:00;1.6;0.6
H2S;uur;µg/m³;20200612 07:00;20200612 08:00;1.4;0.7
H2S;uur;µg/m³;20200612 08:00;20200612 09:00;1.3;0.9
H2S;uur;µg/m³;20200612 09:00;20200612 10:00;1.6;0.8
H2S;uur;µg/m³;20200612 10:00;20200612 11:00;1.1;0.8
H2S;uur;µg/m³;20200612 11:00;20200612 12:00;1.6;1.1
H2S;uur;µg/m³;20200612 12:00;20200612 13:00;1.4;0.9
H2S;uur;µg/m³;20200612 13:00;20200612 14:00;1.3;0.5
H2S;uur;µg/m³;20200612 14:00;20200612 15:00;1.2;0.7
H2S;uur;µg/m³;20200612 15:00;20200612 16:00;1.5;0.7
H2S;uur;µg/m³;20200612 16:00;20200612 17:00;1.4;0.6
H2S;uur;µg/m³;20200612 17:00;20200612 18:00;;0.6
H2S;uur;µg/m³;20200612 18:00;20200612 19:00;1.3;1.3
H2S;uur;µg/m³;20200612 19:00;20200612 20:00;1.3;0.9
H2S;uur;µg/m³;20200612 20:00;20200612 21:00;10.5;0.4
H2S;uur;µg/m³;20200612 21:00;20200612 22:00;2.1;0.5
H2S;uur;µg/m³;20200612 22:00;20200612 23:00;1.2;0.5
H2S;uur;µg/m³;20200612 23:00;20200613 00:00;1.1;2
H2S;uur;µg/m³;20200613 00:00;20200613 01:00;2.4;0.6
H2S;uur;µg/m³;20200613 01:00;20200613 02:00;2.3;0.8
H2S;uur;µg/m³;20200613 02:00;20200613 03:00;1.2;0.7
H2S;uur;µg/m³;20200613 03:00;20200613 04:00;2;1
H2S;uur;µg/m³;20200613 04:00;20200613 05:00;1;0.6
H2S;uur;µg/m³;20200613 05:00;20200613 06:00;1.2;0.8
H2S;uur;µg/m³;20200613 06:00;20200613 07:00;1.3;0.9
H2S;uur;µg/m³;20200613 07:00;20200613 08:00;1.3;1.4
H2S;uur;µg/m³;20200613 08:00;20200613 09:00;1.5;1.2
H2S;uur;µg/m³;20200613 09:00;20200613 10:00;1.1;0.9
H2S;uur;µg/m³;20200613 10:00;20200613 11:00;1.3;0.9
H2S;uur;µg/m³;20200613 11:00;20200613 12:00;1.3;0.8
H2S;uur;µg/m³;20200613 12:00;20200613 13:00;2.1;0.3
H2S;uur;µg/m³;20200613 13:00;20200613 14:00;3.8;0.3
H2S;uur;µg/m³;20200613 14:00;20200613 15:00;3.9;0.6
H2S;uur;µg/m³;20200613 15:00;20200613 16:00;3.1;
H2S;uur;µg/m³;20200613 16:00;20200613 17:00;2.8;0.1
H2S;uur;µg/m³;20200613 17:00;20200613 18:00;5.4;0.5
H2S;uur;µg/m³;20200613 18:00;20200613 19:00;4;0.8
H2S;uur;µg/m³;20200613 19:00;20200613 20:00;1.8;0.7
H2S;uur;µg/m³;20200613 20:00;20200613 21:00;1.5;0.2
H2S;uur;µg/m³;20200613 21:00;20200613 22:00;1.6;0.4
H2S;uur;µg/m³;20200613 22:00;20200613 23:00;1.2;0.3
H2S;uur;µg/m³;20200613 23:00;20200614 00:00;1.6;0.5
H2S;uur;µg/m³;20200614 00:00;20200614 01:00;1.2;0.6
H2S;uur;µg/m³;20200614 01:00;20200614 02:00;1.5;1
H2S;uur;µg/m³;20200614 02:00;20200614 03:00;1.2;1
H2S;uur;µg/m³;20200614 03:00;20200614 04:00;1.7;0.3
H2S;uur;µg/m³;20200614 04:00;20200614 05:00;2.6;0.8
H2S;uur;µg/m³;20200614 05:00;20200614 06:00;1.4;0.8
H2S;uur;µg/m³;20200614 06:00;20200614 07:00;1.2;0.6
H2S;uur;µg/m³;20200614 07:00;20200614 08:00;1.6;0.6
H2S;uur;µg/m³;20200614 08:00;20200614 09:00;1.5;0.8
H2S;uur;µg/m³;20200614 09:00;20200614 10:00;4.2;0.3
H2S;uur;µg/m³;20200614 10:00;20200614 11:00;5.4;0.5
H2S;uur;µg/m³;20200614 11:00;20200614 12:00;1.2;0.4
H2S;uur;µg/m³;20200614 12:00;20200614 13:00;1.1;0.6
H2S;uur;µg/m³;20200614 13:00;20200614 14:00;1.3;0.6
H2S;uur;µg/m³;20200614 14:00;20200614 15:00;1.7;0.8
H2S;uur;µg/m³;20200614 15:00;20200614 16:00;1.5;0.5
H2S;uur;µg/m³;20200614 16:00;20200614 17:00;1.4;0.5
H2S;uur;µg/m³;20200614 17:00;20200614 18:00;1.2;0.4
H2S;uur;µg/m³;20200614 18:00;20200614 19:00;1.1;0.6
H2S;uur;µg/m³;20200614 19:00;20200614 20:00;;0.4
H2S;uur;µg/m³;20200614 20:00;20200614 21:00;1.3;0.8
H2S;uur;µg/m³;20200614 21:00;20200614 22:00;0.6;0.4
H2S;uur;µg/m³;20200614 22:00;20200614 23:00;1.1;0.5
H2S;uur;µg/m³;20200614 23:00;20200615 00:00;1.3;0.6
H2S;uur;µg/m³;20200615 00:00;20200615 01:00;1.2;0.3
H2S;uur;µg/m³;20200615 01:00;20200615 02:00;1.3;0.8
H2S;uur;µg/m³;20200615 02:00;20200615 03:00;1.4;0.6
H2S;uur;µg/m³;20200615 03:00;20200615 04:00;1.8;0.8
H2S;uur;µg/m³;20200615 04:00;20200615 05:00;1.3;0.6
H2S;uur;µg/m³;20200615 05:00;20200615 06:00;1.4;0.7
H2S;uur;µg/m³;20200615 06:00;20200615 07:00;1.3;0.9
H2S;uur;µg/m³;20200615 07:00;20200615 08:00;1.5;0.8
H2S;uur;µg/m³;20200615 08:00;20200615 09:00;1.2;0.8
H2S;uur;µg/m³;20200615 09:00;20200615 10:00;1.1;0.8
H2S;uur;µg/m³;20200615 10:00;20200615 11:00;1.6;0.5
H2S;uur;µg/m³;20200615 11:00;20200615 12:00;1.3;0.5
H2S;uur;µg/m³;20200615 12:00;20200615 13:00;1.1;0.7
H2S;uur;µg/m³;20200615 13:00;20200615 14:00;1.6;0.8
H2S;uur;µg/m³;20200615 14:00;20200615 15:00;1;0.6
H2S;uur;µg/m³;20200615 15:00;20200615 16:00;1.1;
H2S;uur;µg/m³;20200615 16:00;20200615 17:00;1.5;
H2S;uur;µg/m³;20200615 17:00;20200615 18:00;4.1;
H2S;uur;µg/m³;20200615 18:00;20200615 19:00;4.6;
H2S;uur;µg/m³;20200615 19:00;20200615 20:00;8.8;
H2S;uur;µg/m³;20200615 20:00;20200615 21:00;1.7;
H2S;uur;µg/m³;20200615 21:00;20200615 22:00;1.8;
H2S;uur;µg/m³;20200615 22:00;20200615 23:00;1.8;
H2S;uur;µg/m³;20200615 23:00;20200616 00:00;2;
H2S;uur;µg/m³;20200616 00:00;20200616 01:00;1.3;
H2S;uur;µg/m³;20200616 01:00;20200616 02:00;4.2;
H2S;uur;µg/m³;20200616 02:00;20200616 03:00;3.7;
H2S;uur;µg/m³;20200616 03:00;20200616 04:00;2;
H2S;uur;µg/m³;20200616 04:00;20200616 05:00;1.2;
H2S;uur;µg/m³;20200616 05:00;20200616 06:00;1.2;
H2S;uur;µg/m³;20200616 06:00;20200616 07:00;1.9;
H2S;uur;µg/m³;20200616 07:00;20200616 08:00;1.3;
H2S;uur;µg/m³;20200616 08:00;20200616 09:00;1.5;
H2S;uur;µg/m³;20200616 09:00;20200616 10:00;1.1;
H2S;uur;µg/m³;20200616 10:00;20200616 11:00;1.4;
H2S;uur;µg/m³;20200616 11:00;20200616 12:00;1.4;1
H2S;uur;µg/m³;20200616 12:00;20200616 13:00;1.6;0.5
H2S;uur;µg/m³;20200616 13:00;20200616 14:00;1.4;0.8
H2S;uur;µg/m³;20200616 14:00;20200616 15:00;1.3;0.6
H2S;uur;µg/m³;20200616 15:00;20200616 16:00;1.3;0.5
H2S;uur;µg/m³;20200616 16:00;20200616 17:00;1.2;0.6
H2S;uur;µg/m³;20200616 17:00;20200616 18:00;1.4;0.8
H2S;uur;µg/m³;20200616 18:00;20200616 19:00;1.1;0.7
H2S;uur;µg/m³;20200616 19:00;20200616 20:00;1.4;0.4
H2S;uur;µg/m³;20200616 20:00;20200616 21:00;1.7;0.8
H2S;uur;µg/m³;20200616 21:00;20200616 22:00;;0.4
H2S;uur;µg/m³;20200616 22:00;20200616 23:00;1.6;0.7
H2S;uur;µg/m³;20200616 23:00;20200617 00:00;1.4;0.7
H2S;uur;µg/m³;20200617 00:00;20200617 01:00;1.7;0.8
H2S;uur;µg/m³;20200617 01:00;20200617 02:00;1.4;0.6
H2S;uur;µg/m³;20200617 02:00;20200617 03:00;1.4;0.5
H2S;uur;µg/m³;20200617 03:00;20200617 04:00;1.2;0.9
H2S;uur;µg/m³;20200617 04:00;20200617 05:00;1.6;0.5
H2S;uur;µg/m³;20200617 05:00;20200617 06:00;1.3;0.8
H2S;uur;µg/m³;20200617 06:00;20200617 07:00;1.3;0.7
H2S;uur;µg/m³;20200617 07:00;20200617 08:00;1.8;0.8
H2S;uur;µg/m³;20200617 08:00;20200617 09:00;1.3;0.6
H2S;uur;µg/m³;20200617 09:00;20200617 10:00;1.4;0.4
H2S;uur;µg/m³;20200617 10:00;20200617 11:00;1;0.5
H2S;uur;µg/m³;20200617 11:00;20200617 12:00;1.3;0.5
H2S;uur;µg/m³;20200617 12:00;20200617 13:00;1.3;0.4
H2S;uur;µg/m³;20200617 13:00;20200617 14:00;1.2;0.4
H2S;uur;µg/m³;20200617 14:00;20200617 15:00;1.3;0.4
H2S;uur;µg/m³;20200617 15:00;20200617 16:00;1.6;0.7
H2S;uur;µg/m³;20200617 16:00;20200617 17:00;1.7;0.6
H2S;uur;µg/m³;20200617 17:00;20200617 18:00;1.6;0.7
H2S;uur;µg/m³;20200617 18:00;20200617 19:00;2.5;0.4
H2S;uur;µg/m³;20200617 19:00;20200617 20:00;1.9;
H2S;uur;µg/m³;20200617 20:00;20200617 21:00;2.7;0.3
H2S;uur;µg/m³;20200617 21:00;20200617 22:00;1.9;0.6
H2S;uur;µg/m³;20200617 22:00;20200617 23:00;1.7;0.4
H2S;uur;µg/m³;20200617 23:00;20200618 00:00;2.2;0.8
H2S;uur;µg/m³;20200618 00:00;20200618 01:00;2.2;0.9
H2S;uur;µg/m³;20200618 01:00;20200618 02:00;1.3;0.4
H2S;uur;µg/m³;20200618 02:00;20200618 03:00;1.4;0.7
H2S;uur;µg/m³;20200618 03:00;20200618 04:00;1.5;0.6
H2S;uur;µg/m³;20200618 04:00;20200618 05:00;2.2;0.6
H2S;uur;µg/m³;20200618 05:00;20200618 06:00;1.8;0.5
H2S;uur;µg/m³;20200618 06:00;20200618 07:00;1.7;0.8
H2S;uur;µg/m³;20200618 07:00;20200618 08:00;1.2;1
H2S;uur;µg/m³;20200618 08:00;20200618 09:00;1.4;0.5
H2S;uur;µg/m³;20200618 09:00;20200618 10:00;1.3;2
H2S;uur;µg/m³;20200618 10:00;20200618 11:00;1.4;1.5
H2S;uur;µg/m³;20200618 11:00;20200618 12:00;1.3;0.6
H2S;uur;µg/m³;20200618 12:00;20200618 13:00;1.1;0.6
H2S;uur;µg/m³;20200618 13:00;20200618 14:00;1;0.8
H2S;uur;µg/m³;20200618 14:00;20200618 15:00;1.2;0.3
H2S;uur;µg/m³;20200618 15:00;20200618 16:00;0.8;0.3
H2S;uur;µg/m³;20200618 16:00;20200618 17:00;1.4;0.6
H2S;uur;µg/m³;20200618 17:00;20200618 18:00;5.6;0.6
H2S;uur;µg/m³;20200618 18:00;20200618 19:00;6.3;0.5
H2S;uur;µg/m³;20200618 19:00;20200618 20:00;3.4;0.7
H2S;uur;µg/m³;20200618 20:00;20200618 21:00;1.2;4.4
H2S;uur;µg/m³;20200618 21:00;20200618 22:00;1.3;1.7
H2S;uur;µg/m³;20200618 22:00;20200618 23:00;1.3;1.4
H2S;uur;µg/m³;20200618 23:00;20200619 00:00;;0.9
H2S;uur;µg/m³;20200619 00:00;20200619 01:00;1.6;0.9
H2S;uur;µg/m³;20200619 01:00;20200619 02:00;1.5;0.9
H2S;uur;µg/m³;20200619 02:00;20200619 03:00;1.6;2.7
H2S;uur;µg/m³;20200619 03:00;20200619 04:00;1.3;3.2
H2S;uur;µg/m³;20200619 04:00;20200619 05:00;1.1;0.8
H2S;uur;µg/m³;20200619 05:00;20200619 06:00;1.3;0.7
H2S;uur;µg/m³;20200619 06:00;20200619 07:00;1.8;0.8
H2S;uur;µg/m³;20200619 07:00;20200619 08:00;1.5;0.3
H2S;uur;µg/m³;20200619 08:00;20200619 09:00;1.4;0.5
H2S;uur;µg/m³;20200619 09:00;20200619 10:00;1.2;0.8
H2S;uur;µg/m³;20200619 10:00;20200619 11:00;0.8;0.4
H2S;uur;µg/m³;20200619 11:00;20200619 12:00;1.7;0.4
H2S;uur;µg/m³;20200619 12:00;20200619 13:00;1.8;0.6
H2S;uur;µg/m³;20200619 13:00;20200619 14:00;1.1;0.6
H2S;uur;µg/m³;20200619 14:00;20200619 15:00;1.3;0.9
H2S;uur;µg/m³;20200619 15:00;20200619 16:00;1.2;0.5
H2S;uur;µg/m³;20200619 16:00;20200619 17:00;1;0.4
H2S;uur;µg/m³;20200619 17:00;20200619 18:00;1.1;0.3
H2S;uur;µg/m³;20200619 18:00;20200619 19:00;1.8;0.5
H2S;uur;µg/m³;20200619 19:00;20200619 20:00;1.3;0.7
H2S;uur;µg/m³;20200619 20:00;20200619 21:00;1.3;0.7
H2S;uur;µg/m³;20200619 21:00;20200619 22:00;1.1;
H2S;uur;µg/m³;20200619 22:00;20200619 23:00;1.6;0.9
H2S;uur;µg/m³;20200619 23:00;20200620 00:00;1;0.5
H2S;uur;µg/m³;20200620 00:00;20200620 01:00;1;0.4
H2S;uur;µg/m³;20200620 01:00;20200620 02:00;;0.5
H2S;uur;µg/m³;20200620 02:00;20200620 03:00;1;0.4
H2S;uur;µg/m³;20200620 03:00;20200620 04:00;1;0.6
H2S;uur;µg/m³;20200620 04:00;20200620 05:00;1.1;0.3
H2S;uur;µg/m³;20200620 05:00;20200620 06:00;1.2;0.6
H2S;uur;µg/m³;20200620 06:00;20200620 07:00;1.4;0.6
H2S;uur;µg/m³;20200620 07:00;20200620 08:00;0.9;0.3
H2S;uur;µg/m³;20200620 08:00;20200620 09:00;1.3;0.5
H2S;uur;µg/m³;20200620 09:00;20200620 10:00;1.1;0.7
H2S;uur;µg/m³;20200620 10:00;20200620 11:00;0.9;0.5
H2S;uur;µg/m³;20200620 11:00;20200620 12:00;1.2;0.3
H2S;uur;µg/m³;20200620 12:00;20200620 13:00;1.1;0.3
H2S;uur;µg/m³;20200620 13:00;20200620 14:00;1.3;0.3
H2S;uur;µg/m³;20200620 14:00;20200620 15:00;1.3;0.6
H2S;uur;µg/m³;20200620 15:00;20200620 16:00;1.5;0.2
H2S;uur;µg/m³;20200620 16:00;20200620 17:00;1.1;0.5
H2S;uur;µg/m³;20200620 17:00;20200620 18:00;1;0.8
H2S;uur;µg/m³;20200620 18:00;20200620 19:00;1.4;0.4
H2S;uur;µg/m³;20200620 19:00;20200620 20:00;1.3;0.4
H2S;uur;µg/m³;20200620 20:00;20200620 21:00;1.5;0.6
H2S;uur;µg/m³;20200620 21:00;20200620 22:00;1.2;0.6
H2S;uur;µg/m³;20200620 22:00;20200620 23:00;0.8;0.8
H2S;uur;µg/m³;20200620 23:00;20200621 00:00;1;1
H2S;uur;µg/m³;20200621 00:00;20200621 01:00;1.4;1
H2S;uur;µg/m³;20200621 01:00;20200621 02:00;;0.9
H2S;uur;µg/m³;20200621 02:00;20200621 03:00;1.4;0.6
H2S;uur;µg/m³;20200621 03:00;20200621 04:00;1.1;0.8
H2S;uur;µg/m³;20200621 04:00;20200621 05:00;1.4;0.9
H2S;uur;µg/m³;20200621 05:00;20200621 06:00;1.6;0.7
H2S;uur;µg/m³;20200621 06:00;20200621 07:00;1.9;1.5
H2S;uur;µg/m³;20200621 07:00;20200621 08:00;1.6;2.5
H2S;uur;µg/m³;20200621 08:00;20200621 09:00;1.1;1.3
H2S;uur;µg/m³;20200621 09:00;20200621 10:00;1.5;1.4
H2S;uur;µg/m³;20200621 10:00;20200621 11:00;1.3;1.8
H2S;uur;µg/m³;20200621 11:00;20200621 12:00;1.4;1.3
H2S;uur;µg/m³;20200621 12:00;20200621 13:00;1.3;0.6
H2S;uur;µg/m³;20200621 13:00;20200621 14:00;1.7;0.5
H2S;uur;µg/m³;20200621 14:00;20200621 15:00;1.1;0.6
H2S;uur;µg/m³;20200621 15:00;20200621 16:00;0.8;1
H2S;uur;µg/m³;20200621 16:00;20200621 17:00;1.4;1
H2S;uur;µg/m³;20200621 17:00;20200621 18:00;1.1;1
