Export;EXP-2023-01 (20230706 15:28);;;StationsCode;NL01484;NL01485;NL01495;NL01496;NL10318;NL10444;NL10444;NL10644;NL10722;NL10722;NL10934;NL10934;NL49016;NL49551;NL49553;NL49704
Periode;20170101 00:00 - 20180101 00:00;;;BeheerderMeetStation;DCMR;DCMR;DCMR;DCMR;RIVM;RIVM;RIVM;RIVM;RIVM;RIVM;RIVM;RIVM;GGD A'dam;GGD A'dam;GGD A'dam;GGD A'dam
Bron;https://data.rivm.nl/data/luchtmeetnet;;;StationsNaam;Botlek-Oude Maasweg;Hoogvliet-Leemkuil;Maassluis-Kwartellaan;Hoek v. Holland-Berghaven;Philippine-Stelleweg;De Zilk-Vogelaarsdreef;De Zilk-Vogelaarsdreef;Cabauw-Wielsekade;Eibergen-Lintveldseweg;Eibergen-Lintveldseweg;Kollumerwaard-Hooge Zuidwal;Kollumerwaard-Hooge Zuidwal;Amsterdam-Westerpark;IJmuiden-Kanaaldijk;Wijk aan Zee-Burgemeester Rothestraat;Amsterdam-Hoogtij
Beschrijving data;https://data.rivm.nl/data/luchtmeetnet/readme.pdf;;;Latitude,Longitude;(51.888889,4.3125);(51.867411,4.355242);(51.932039,4.228025);(51.977803,4.121944);(51.294498,3.749484);(52.296556,4.510817);(52.296556,4.510817);(51.974489,4.923301);(52.091801,6.605367);(52.091801,6.605367);(53.330425,6.276815);(53.330425,6.276815);(52.393972,4.870157);(52.463039,4.601842);(52.493992,4.601986);(52.428017,4.773478)
Accreditatienummer;https://www.rva.nl/alle-geaccrediteerden/;;;StationsGebied;stad;stad;stad;voorstad;regionaal;regionaal;regionaal;regionaal;regionaal;regionaal;regionaal;regionaal;stad;stad;stad;regionaal
;;;;StationsType;industrie;achtergrond;achtergrond;industrie;achtergrond;achtergrond;achtergrond;achtergrond;achtergrond;achtergrond;achtergrond;achtergrond;achtergrond;industrie;industrie;industrie
;;;;Meetprincipe;Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F)
;;;;Meetopstelling;Teledyne API 100E UV Fluorescent SO2 Analyser;Teledyne API 100E UV Fluorescent SO2 Analyser;Teledyne API 100E UV Fluorescent SO2 Analyser;Teledyne API 100E UV Fluorescent SO2 Analyser;Thermo model 43w SO2 analyser;Thermo model 43w SO2 analyser;Thermo model 43i SO2 analyser;Thermo model 43w SO2 analyser;Thermo model 43w SO2 analyser;Thermo model 43i SO2 analyser;Thermo model 43w SO2 analyser;Thermo model 43i SO2 analyser;Thermo model 43i SO2 analyser;Thermo model 43i SO2 analyser;Thermo model 43i SO2 analyser;Thermo model 43i SO2 analyser
;;;;Accreditatienummer;L520;L520;L520;L520;L224;L224;L224;L224;L224;L224;L224;L224;L426;L426;L426;L426
Component;Bep.periode;Eenheid; Begindatumtijd;Einddatumtijd;NL01484;NL01485;NL01495;NL01496;NL10318;NL10444;NL10444;NL10644;NL10722;NL10722;NL10934;NL10934;NL49016;NL49551;NL49553;NL49704
SO2;uur;µg/m³;20170725 18:00;20170725 19:00;2.8;12;0.8;0.7;;0.39;;-2.08;-1.04;;-0.55;;0.3;25.7;1.3;-0.7
SO2;uur;µg/m³;20170725 19:00;20170725 20:00;2.3;7.5;0.8;0.6;;0.23;;-1.62;-0.44;;-0.8;;0.3;35.2;0.6;-0.6
SO2;uur;µg/m³;20170725 20:00;20170725 21:00;2.6;7.2;1;0.5;;0.24;;-2.21;-0.39;;-0.5;;0.3;10.1;1.1;-0.6
SO2;uur;µg/m³;20170725 21:00;20170725 22:00;2.7;7.8;0.9;0.6;;0.09;;-2.04;-0.6;;-0.6;;0.2;7.1;1.1;-0.4
SO2;uur;µg/m³;20170725 22:00;20170725 23:00;2.5;5.2;0.8;0.8;;0.09;;-1.98;-0.86;;-0.89;;0.2;3.3;1;-0.4
SO2;uur;µg/m³;20170725 23:00;20170726 00:00;2.3;6.2;0.5;0.6;;0.02;;-2.22;-0.93;;-0.55;;0.3;3.3;1.2;-0.5
SO2;uur;µg/m³;20170726 00:00;20170726 01:00;2.7;4;0.4;0.6;;0.07;;0.26;-0.23;;0.76;;0.3;27.7;1.5;-0.7
SO2;uur;µg/m³;20170726 01:00;20170726 02:00;2.5;5.3;0.8;0.7;;0.1;;-0.06;-0.78;;-0.05;;0.4;13;1;-0.6
SO2;uur;µg/m³;20170726 02:00;20170726 03:00;2.3;4.7;0.7;0.1;;0.13;;0.39;-0.94;;-0.86;;0.3;8.1;0.5;-0.4
SO2;uur;µg/m³;20170726 03:00;20170726 04:00;2.5;3.2;0.6;0.5;;0.21;;0.28;-1.03;;-0.34;;0.3;12.2;1.1;-0.5
SO2;uur;µg/m³;20170726 04:00;20170726 05:00;2.5;2.1;0.9;0.6;;0.16;;-0.09;-0.67;;-0.43;;0.4;15.6;1.4;-0.6
SO2;uur;µg/m³;20170726 05:00;20170726 06:00;2.6;1.7;0.8;0.9;;0.55;;0.1;-0.54;;-0.53;;0.5;30.4;1.2;-0.1
SO2;uur;µg/m³;20170726 06:00;20170726 07:00;3.3;2.4;0.8;0.7;;-0.01;;0.32;-0.31;;-0.25;;0.5;20;1;-0.3
SO2;uur;µg/m³;20170726 07:00;20170726 08:00;3.1;1.8;1.4;1;;0.18;;-0.29;-0.5;;-0.3;;0.6;4.2;1.1;-0.2
SO2;uur;µg/m³;20170726 08:00;20170726 09:00;8.8;3.9;2.7;1.3;;0;;0.17;-0.46;;-0.8;;0.8;1.9;1.6;2
SO2;uur;µg/m³;20170726 09:00;20170726 10:00;6.7;2.3;4.6;2;;0.36;;-0.27;-0.52;;-0.47;;3.5;1.6;1.4;4
SO2;uur;µg/m³;20170726 10:00;20170726 11:00;4.8;1.4;;3.8;;0.27;;0.23;-0.49;;-0.11;;1.1;0.9;1.1;0.2
SO2;uur;µg/m³;20170726 11:00;20170726 12:00;3.5;0.9;1;1.4;;0.02;;0.27;-0.4;;-0.61;;0.6;0.4;1.5;0.2
SO2;uur;µg/m³;20170726 12:00;20170726 13:00;3.5;1.6;1.5;1;;0.55;;0.42;-0.51;;-0.23;;0.6;0.2;1.4;0.3
SO2;uur;µg/m³;20170726 13:00;20170726 14:00;4.5;1.2;1.4;12.7;;1.04;;0.29;-0.65;;-0.53;;0.5;1.6;1.1;0.2
SO2;uur;µg/m³;20170726 14:00;20170726 15:00;6.5;2.6;1.4;3.2;;0.8;;0.28;-0.66;;-0.55;;1.7;;1.1;2.2
SO2;uur;µg/m³;20170726 15:00;20170726 16:00;7.6;3.1;2.5;4.3;;1.34;;0.4;-0.03;;-0.53;;2.3;2.2;1.9;0.7
SO2;uur;µg/m³;20170726 16:00;20170726 17:00;4.4;3;1.7;3.4;;2.46;;-0.03;0;;-0.56;;1.2;1.4;4.7;0.9
SO2;uur;µg/m³;20170726 17:00;20170726 18:00;5.2;3.7;1.8;1.8;;1.96;;0.15;-0.43;;-0.38;;1.7;1.9;23.1;2.2
SO2;uur;µg/m³;20170726 18:00;20170726 19:00;5.2;3.2;1.6;1.8;;3.77;;0.28;-0.73;;-0.35;;1.8;2.6;6.5;4.2
SO2;uur;µg/m³;20170726 19:00;20170726 20:00;6.2;2.6;2;1.6;;0.73;;0.07;-0.77;;-0.29;;0.6;0.9;4.2;1.9
SO2;uur;µg/m³;20170726 20:00;20170726 21:00;4.7;1.8;1.8;1.9;;0.46;;-0.31;-0.49;;-0.07;;0.2;1.1;7.4;0
SO2;uur;µg/m³;20170726 21:00;20170726 22:00;3;2.5;1.6;3.4;;0.17;;-0.01;0.24;;-0.57;;0.2;0.3;9;4
SO2;uur;µg/m³;20170726 22:00;20170726 23:00;5.7;2.3;1.9;1.8;;0.97;;-0.2;0.4;;-0.42;;0.1;0.4;9.5;4.2
SO2;uur;µg/m³;20170726 23:00;20170727 00:00;6;2.4;1.8;1.3;;0.3;;0.19;-0.25;;-0.72;;0.1;0.6;5.6;0.4
SO2;uur;µg/m³;20170727 00:00;20170727 01:00;7.5;2.5;2;1.2;;1.64;;1.28;-1.71;;0.43;;0.1;-0.2;2.3;0
SO2;uur;µg/m³;20170727 01:00;20170727 02:00;3.9;2.2;2.6;1.2;;1.19;;0.8;-2.98;;0.41;;0.1;0.9;1.1;-0.2
SO2;uur;µg/m³;20170727 02:00;20170727 03:00;3.6;2.2;2.3;1.6;;1.45;;1.16;-2.89;;0.22;;0;-0.2;1.6;-0.3
SO2;uur;µg/m³;20170727 03:00;20170727 04:00;3.8;0;2.2;1.8;;1.47;;1.1;-2.71;;0.47;;0;0.8;1.5;-0.4
SO2;uur;µg/m³;20170727 04:00;20170727 05:00;6.9;2.8;2.5;1.9;;1.68;;0.94;-2.57;;0.37;;0;0.1;1.6;1.5
SO2;uur;µg/m³;20170727 05:00;20170727 06:00;6.9;2.3;2.8;1.9;;1.58;;0.88;-2.83;;0.45;;0.1;0.4;1.3;0
SO2;uur;µg/m³;20170727 06:00;20170727 07:00;7.6;2.6;3.8;3.1;;1.45;;0.98;-2.65;;0.21;;0.1;0.4;1.5;-0.1
SO2;uur;µg/m³;20170727 07:00;20170727 08:00;5.8;2.3;2.5;2.4;;1.4;;1.21;-2.78;;0.53;;0.5;1.2;1.3;-0.3
SO2;uur;µg/m³;20170727 08:00;20170727 09:00;3.8;2.5;3.1;2;;1.47;;1.21;-2.96;;0.51;;0.8;1.1;1.6;-0.1
SO2;uur;µg/m³;20170727 09:00;20170727 10:00;5.6;2.3;2.6;2;;1.21;;1.16;-2.54;;0.58;;0.5;1.3;1.7;-0.1
SO2;uur;µg/m³;20170727 10:00;20170727 11:00;4.3;1.8;2.7;1.8;;1.25;;1.28;-2.31;;-0.03;;0.5;0.9;0.9;-0.2
SO2;uur;µg/m³;20170727 11:00;20170727 12:00;3;2.3;2.4;2.1;;1.48;;1.07;-2.52;;0.17;;0.3;1.2;1.4;-0.1
SO2;uur;µg/m³;20170727 12:00;20170727 13:00;3.2;2.5;2.5;1.4;;1.2;;1.18;-2.3;;0.41;;0.3;-0.1;;0
SO2;uur;µg/m³;20170727 13:00;20170727 14:00;2.3;3.2;2.6;2.9;;1.61;;1;-2.08;;0.37;;0.4;1;1.6;-0.1
SO2;uur;µg/m³;20170727 14:00;20170727 15:00;3.9;2.3;2.7;2;;1.62;;1.08;-1.96;;0.68;;0.4;0.8;1.6;0
SO2;uur;µg/m³;20170727 15:00;20170727 16:00;2.3;2.8;2.1;2.3;;1.85;;1.67;-1.93;;0.27;;0.4;0.8;1.6;0.1
SO2;uur;µg/m³;20170727 16:00;20170727 17:00;2.1;3.1;2.5;2.1;;2.07;;1.81;-2.1;;0.23;;0.5;0.3;1.9;0
SO2;uur;µg/m³;20170727 17:00;20170727 18:00;2;2.6;1.7;1.5;;2.05;;2.14;-1.29;;0.4;;0.5;1.1;1.5;0.1
SO2;uur;µg/m³;20170727 18:00;20170727 19:00;2.4;3.7;1.4;1.6;;1.91;;2.31;-1.78;;0.43;;0.5;0.8;1.1;0.2
SO2;uur;µg/m³;20170727 19:00;20170727 20:00;2.8;3.4;1.9;1.8;;1.68;;2.39;-1.38;;0.47;;0.4;0.6;1.4;0
SO2;uur;µg/m³;20170727 20:00;20170727 21:00;2.7;3.6;3;1.5;;1.44;;2.63;-1.95;;0.53;;0.3;0.7;1.5;0.1
SO2;uur;µg/m³;20170727 21:00;20170727 22:00;2.5;2.9;2.7;2;;1.74;;2.45;-1.36;;0.74;;0.3;0;0.8;0.1
SO2;uur;µg/m³;20170727 22:00;20170727 23:00;1.8;2.5;2.5;1.8;;1.49;;2.41;-1.31;;0.61;;0.3;0;1.6;-0.3
SO2;uur;µg/m³;20170727 23:00;20170728 00:00;7.4;3.1;2.3;1.9;;1.45;;2.64;-1.46;;0.55;;0.2;-0.7;1.2;0
SO2;uur;µg/m³;20170728 00:00;20170728 01:00;12.8;2.3;2.1;1.6;;1.7;;0.53;-0.57;;-0.17;;0.2;1;1.4;0.2
SO2;uur;µg/m³;20170728 01:00;20170728 02:00;16.1;2.6;2;1.7;;1.55;;0.33;0.5;;-0.83;;0.2;0.8;1.6;0.3
SO2;uur;µg/m³;20170728 02:00;20170728 03:00;10.1;3.1;3.1;1.6;;1.33;;-0.26;-0.65;;-0.61;;0.1;1.1;1.4;0
SO2;uur;µg/m³;20170728 03:00;20170728 04:00;6.3;2.7;2.6;1.6;;1.65;;0.26;0.1;;-0.13;;0.1;0.9;1.2;-0.2
SO2;uur;µg/m³;20170728 04:00;20170728 05:00;9.1;2.7;2.1;1.6;;1.34;;-0.42;-0.86;;-0.6;;0.1;0.4;1;-0.3
SO2;uur;µg/m³;20170728 05:00;20170728 06:00;4;2.4;2.3;1.6;;1.43;;-0.25;-0.28;;-0.22;;0.1;0.8;1.3;-0.5
SO2;uur;µg/m³;20170728 06:00;20170728 07:00;4.4;2.5;2.7;2.7;;1.33;;-0.28;-0.46;;0.11;;0.1;0.9;1.7;-0.2
SO2;uur;µg/m³;20170728 07:00;20170728 08:00;6.1;2.3;2.4;2;;1.64;;-0.3;-0.53;;-0.59;;0.1;0.6;1.3;0
SO2;uur;µg/m³;20170728 08:00;20170728 09:00;5.3;2.7;2.4;1.9;;1.4;;-0.19;-0.9;;-0.42;;0.2;0.9;1.2;0
SO2;uur;µg/m³;20170728 09:00;20170728 10:00;16.8;2.3;2.1;1.5;;1.24;;-0.56;-0.57;;-0.46;;0.2;1.2;1.5;0
SO2;uur;µg/m³;20170728 10:00;20170728 11:00;4;2.1;1.8;1.4;;1.27;;-0.38;-0.55;;-0.75;;0.6;0.1;1;0.1
SO2;uur;µg/m³;20170728 11:00;20170728 12:00;2.1;3.4;2.3;1.1;;1.76;;-0.46;-0.49;;-0.72;;0.3;1.1;1;-0.2
SO2;uur;µg/m³;20170728 12:00;20170728 13:00;1.8;3.2;1.9;1.3;;1.54;;-0.84;-0.42;;-0.4;;0.3;0.7;1.4;-0.1
SO2;uur;µg/m³;20170728 13:00;20170728 14:00;1.9;1.4;1.8;3.3;;1.55;;-0.44;-0.3;;-0.5;;0.2;1.2;0.9;-0.2
SO2;uur;µg/m³;20170728 14:00;20170728 15:00;2.4;1.4;1.6;1.4;;1.93;;-0.48;-0.05;;-0.87;;0.3;0.6;1;-0.1
SO2;uur;µg/m³;20170728 15:00;20170728 16:00;2;2.6;1.9;3;;1.31;;-0.64;0.1;;-0.41;;0.3;1.2;1.3;0.3
SO2;uur;µg/m³;20170728 16:00;20170728 17:00;2.2;2.4;2.1;1.5;;1.41;;-0.52;-0.37;;-0.54;;0.4;;1.7;-0.1
SO2;uur;µg/m³;20170728 17:00;20170728 18:00;2.8;3;1.9;1.3;;1.79;;-0.28;0.34;;-0.38;;0.3;0;1.3;-0.1
SO2;uur;µg/m³;20170728 18:00;20170728 19:00;9.2;2.3;1.7;1.3;;1.71;;-0.4;-0.33;;-0.52;;0.2;0.3;1.7;0.2
SO2;uur;µg/m³;20170728 19:00;20170728 20:00;17.7;1.8;1;0.8;;1.7;;-0.87;-0.49;;-0.17;;0.3;-0.4;3.5;0
SO2;uur;µg/m³;20170728 20:00;20170728 21:00;16;1.6;1.2;0.8;;2.18;;-0.63;-0.59;;-0.33;;0.3;0.1;2.4;-0.3
SO2;uur;µg/m³;20170728 21:00;20170728 22:00;3;2;1.8;5.4;;2.12;;-0.72;0.03;;-0.53;;0.3;0.7;4;-0.4
SO2;uur;µg/m³;20170728 22:00;20170728 23:00;3.1;1.7;2;3.4;;2.04;;-0.77;-1.09;;-0.55;;0.3;0.1;17.3;0.3
SO2;uur;µg/m³;20170728 23:00;20170729 00:00;2.8;2.3;1.7;4.7;;2.38;;-0.45;-0.73;;-0.38;;0.3;-0.2;10.8;0.6
SO2;uur;µg/m³;20170729 00:00;20170729 01:00;5.7;2.5;1.9;7.6;;1.83;;0.3;2.63;;-0.26;;0.4;0.3;13.3;1.4
SO2;uur;µg/m³;20170729 01:00;20170729 02:00;18.1;2.7;2.1;4.7;;2.77;;0.29;1.99;;-0.75;;0.3;0.5;6.6;0.5
SO2;uur;µg/m³;20170729 02:00;20170729 03:00;44.4;3.1;2.3;3;;1.67;;-0.29;3.13;;-0.02;;0.3;0.9;25.4;0.7
SO2;uur;µg/m³;20170729 03:00;20170729 04:00;46.5;3;2.6;1.5;;1.68;;0.23;4.18;;-0.36;;0.4;0.4;11.6;0.7
SO2;uur;µg/m³;20170729 04:00;20170729 05:00;32.1;2.4;2.8;1.7;;0.83;;0.11;4.16;;-0.64;;0.6;0.4;2.6;0
SO2;uur;µg/m³;20170729 05:00;20170729 06:00;13.5;2.8;2;1.2;;0.21;;-0.19;3.17;;-0.57;;0.3;-0.1;1.4;-0.4
SO2;uur;µg/m³;20170729 06:00;20170729 07:00;3.4;2.5;1.8;1;;0.12;;-0.32;2.72;;-0.61;;0.1;-0.1;1.9;-0.5
SO2;uur;µg/m³;20170729 07:00;20170729 08:00;5.9;2.7;1.5;1.5;;-0.1;;-0.01;3.1;;-0.91;;0.1;0.2;1.2;-0.5
SO2;uur;µg/m³;20170729 08:00;20170729 09:00;8.5;1.7;1.3;1.4;;0.08;;-0.18;3.44;;-0.65;;0.1;1.2;1.3;-0.7
SO2;uur;µg/m³;20170729 09:00;20170729 10:00;4.3;1.6;1.5;1;;-0.23;;-0.23;2.34;;-0.87;;0.1;0;1.3;-0.8
SO2;uur;µg/m³;20170729 10:00;20170729 11:00;3.8;1.9;2;0.6;;0.2;;0.17;2.37;;-0.47;;0.2;0.8;1.2;-0.4
SO2;uur;µg/m³;20170729 11:00;20170729 12:00;2.8;2.4;2.3;1.2;;-0.28;;-0.09;2.46;;-0.7;;0.3;0.4;0.9;-0.5
SO2;uur;µg/m³;20170729 12:00;20170729 13:00;2.4;2.2;2;1.4;;0.11;;-0.34;2.38;;-0.83;;0.2;0.4;1.5;-0.3
SO2;uur;µg/m³;20170729 13:00;20170729 14:00;1.7;1.4;2.1;6.1;;0.71;;-0.43;2.09;;-0.12;;0.3;0;1.4;-0.4
SO2;uur;µg/m³;20170729 14:00;20170729 15:00;1.9;0.8;2.3;1.5;;0.53;;-0.03;1.28;;-0.18;;0.3;0.7;;-0.2
SO2;uur;µg/m³;20170729 15:00;20170729 16:00;2;0.5;2;2.1;;0.97;;0.01;2.04;;-0.14;;1.1;1.3;1.2;0.2
SO2;uur;µg/m³;20170729 16:00;20170729 17:00;2;1.2;1.7;2;;0.93;;-0.01;2.02;;-0.47;;0.8;0.8;3.5;-0.1
SO2;uur;µg/m³;20170729 17:00;20170729 18:00;3.1;1.9;2.2;0.8;;0.49;;0.08;1.33;;-1.02;;0.4;0.2;2.7;-0.2
SO2;uur;µg/m³;20170729 18:00;20170729 19:00;3.3;2.4;1.7;0.9;;0.27;;-0.34;1.98;;-0.75;;0.2;-0.1;2;-0.6
SO2;uur;µg/m³;20170729 19:00;20170729 20:00;2.7;2.9;1.7;1;;0.26;;-0.26;1.67;;-0.39;;0.1;0.1;2.5;-0.4
SO2;uur;µg/m³;20170729 20:00;20170729 21:00;3;2;1.8;1.5;;0.03;;-0.03;1.56;;-0.93;;0;0.1;2.7;-0.6
SO2;uur;µg/m³;20170729 21:00;20170729 22:00;3.1;2.5;2.1;2.4;;0.01;;-0.09;1.74;;-0.7;;0.1;0.6;3.2;-0.6
SO2;uur;µg/m³;20170729 22:00;20170729 23:00;4.5;2.2;1.4;3.1;;-0.19;;0.08;1.71;;-0.56;;0.1;0;4.9;-0.5
SO2;uur;µg/m³;20170729 23:00;20170730 00:00;4.9;1.6;1.7;2.1;;0.49;;-0.51;2.31;;-1.31;;0.1;0.5;3.1;-0.9
SO2;uur;µg/m³;20170730 00:00;20170730 01:00;4.8;2.6;1.7;3.5;;1.17;;0;1.38;;0.66;;0.1;0.1;2.1;-0.8
SO2;uur;µg/m³;20170730 01:00;20170730 02:00;3.1;2.9;3.4;4.2;;0.87;;-0.07;1.42;;0.21;;0;0.5;2.3;-0.7
SO2;uur;µg/m³;20170730 02:00;20170730 03:00;2.4;2.2;3.2;2.3;;1.15;;0;1.33;;0.14;;0;0.2;2;-0.8
SO2;uur;µg/m³;20170730 03:00;20170730 04:00;18.1;2.7;3.8;2;;1.33;;-0.19;1.03;;0;;0;0.2;1.8;-0.9
SO2;uur;µg/m³;20170730 04:00;20170730 05:00;31.9;2.8;3.3;3.5;;0.98;;-0.46;1.23;;-0.14;;0;0.2;4;-0.4
SO2;uur;µg/m³;20170730 05:00;20170730 06:00;36.4;2.4;3.7;4.2;;1.6;;-0.3;1.75;;-0.04;;0;-0.7;5.5;0.4
SO2;uur;µg/m³;20170730 06:00;20170730 07:00;36.6;2.4;3.7;4.8;;1.75;;0.25;1.51;;-0.07;;0.1;1;27.6;1
SO2;uur;µg/m³;20170730 07:00;20170730 08:00;39.3;2.5;4;3.6;;2.49;;-0.2;0.67;;0.03;;0.1;1.2;23.8;0.7
SO2;uur;µg/m³;20170730 08:00;20170730 09:00;59.5;3.2;3.3;4.2;;2.26;;-0.17;0.58;;0.19;;0.3;1.1;21.9;0.6
SO2;uur;µg/m³;20170730 09:00;20170730 10:00;25.2;3.2;3.2;2.4;;1.83;;-0.09;2.09;;0.02;;0.7;1.4;19.9;2.4
SO2;uur;µg/m³;20170730 10:00;20170730 11:00;4.1;3.2;2.9;2.2;;1.52;;-0.03;1.28;;0.55;;1.2;0.7;3.3;0.7
SO2;uur;µg/m³;20170730 11:00;20170730 12:00;2.8;2.9;2.4;2.1;;1.56;;-0.01;0.97;;0.49;;1.2;0;1.5;0.4
SO2;uur;µg/m³;20170730 12:00;20170730 13:00;4.2;2.4;2.2;3;;1.88;;-0.38;2.12;;0.22;;0.3;0.6;1.8;0.4
SO2;uur;µg/m³;20170730 13:00;20170730 14:00;4.4;1.9;1.8;4.3;;1.49;;-0.26;2.51;;0.48;;0.2;0.5;1.7;0.3
SO2;uur;µg/m³;20170730 14:00;20170730 15:00;4.2;2.5;2.1;2.2;;1.26;;0.03;1.67;;0.63;;0.1;2.3;1.4;0.5
SO2;uur;µg/m³;20170730 15:00;20170730 16:00;3.3;2.2;1.8;1.7;;1.44;;0.04;1.81;;0.51;;0.1;0.7;1.2;0.5
SO2;uur;µg/m³;20170730 16:00;20170730 17:00;2.3;1.7;1.8;3;;1.54;;0.04;1.8;;0.33;;0.1;0.6;1.2;0.4
SO2;uur;µg/m³;20170730 17:00;20170730 18:00;2.5;1.9;2.3;1.6;;1.91;;-0.02;1.72;;0.35;;0.1;0.7;1.6;0.9
SO2;uur;µg/m³;20170730 18:00;20170730 19:00;2.3;3.1;2.3;1.7;;1.3;;-0.31;1.93;;0.26;;0.2;;1.3;0.8
SO2;uur;µg/m³;20170730 19:00;20170730 20:00;2.8;3.9;2.1;1.3;;1.58;;-0.08;1.58;;0.65;;0.1;0.5;1.6;0.7
SO2;uur;µg/m³;20170730 20:00;20170730 21:00;2;2.8;1.3;0.9;;1.17;;-0.14;2.25;;0.94;;0;0;1.3;0.9
SO2;uur;µg/m³;20170730 21:00;20170730 22:00;3.5;2.1;2.8;3.6;;1.19;;-0.31;1.58;;0.48;;0;1.1;1;0.7
SO2;uur;µg/m³;20170730 22:00;20170730 23:00;13.3;3.3;1.8;2.2;;1.34;;-0.32;1.79;;0.62;;0.2;0.1;2.4;2.3
SO2;uur;µg/m³;20170730 23:00;20170731 00:00;3.2;2.8;1.7;2.5;;1.44;;0.4;1.9;;0.65;;0.1;0.2;2.2;1.8
SO2;uur;µg/m³;20170731 00:00;20170731 01:00;12.5;2.5;1.2;2.2;;1.08;;2.91;-0.83;;0.56;;0.2;0;12.3;2.3
SO2;uur;µg/m³;20170731 01:00;20170731 02:00;14.6;3.1;1.5;2.6;;1.5;;2.44;-0.65;;0.02;;0.3;0.3;17.8;3.3
SO2;uur;µg/m³;20170731 02:00;20170731 03:00;10.4;3.2;2.1;1.6;;1.22;;2.42;-0.75;;0.35;;0.3;0.5;2.7;2.2
SO2;uur;µg/m³;20170731 03:00;20170731 04:00;9.2;2.6;2;1.8;;1.09;;2.64;-0.68;;0.12;;0.3;0.1;1.8;2.2
SO2;uur;µg/m³;20170731 04:00;20170731 05:00;3.3;2.8;2.1;1.4;;1.6;;2.73;-0.87;;0.22;;0.6;0.1;2.6;2
SO2;uur;µg/m³;20170731 05:00;20170731 06:00;3.6;2.2;2;1.8;;0.4;;2.14;-0.8;;1;;0.8;0.1;2;1.4
SO2;uur;µg/m³;20170731 06:00;20170731 07:00;7.5;1.5;2.4;3.1;;0.14;;2.42;-1.03;;0.69;;0.9;0.6;3.1;1.5
SO2;uur;µg/m³;20170731 07:00;20170731 08:00;6.7;2.1;2;2.4;;1.97;;1.79;-1.53;;0.93;;1.7;0.3;10.1;1.4
SO2;uur;µg/m³;20170731 08:00;20170731 09:00;12.1;3.7;2.2;2.2;;2.11;;2.43;-0.6;;0.82;;2.4;1.3;13.6;1.9
SO2;uur;µg/m³;20170731 09:00;20170731 10:00;6.4;3;2.7;2;;1.35;;2.23;-0.09;;0.7;;4;0.3;12.8;1.6
SO2;uur;µg/m³;20170731 10:00;20170731 11:00;4.1;2.8;1.8;1.7;;1.44;;2.08;1.1;;0.91;;3.3;1.1;2.8;1
SO2;uur;µg/m³;20170731 11:00;20170731 12:00;3.2;2.8;1.9;1.4;;0.63;;1.99;1.21;;0.98;;1.6;0.7;2.7;1
SO2;uur;µg/m³;20170731 12:00;20170731 13:00;4;2.4;1.8;1.5;;0.73;;1.55;-0.1;;1.01;;1;0.4;2.3;1.3
SO2;uur;µg/m³;20170731 13:00;20170731 14:00;3.2;1.4;1.9;5.3;;0.7;;2.5;0.78;;1.04;;0.7;1.6;1.9;0.8
SO2;uur;µg/m³;20170731 14:00;20170731 15:00;2.5;2;2.4;2.7;;0.99;;2.62;0.3;;0.91;;0.8;0.6;2;0.7
SO2;uur;µg/m³;20170731 15:00;20170731 16:00;3.8;2.8;2.8;7.4;;0.58;;2.26;0.44;;0.96;;1.1;0.1;1.8;1.2
SO2;uur;µg/m³;20170731 16:00;20170731 17:00;3.6;2.8;2.2;4.1;;1.54;;2.4;1.19;;0.98;;1.1;0.8;;0.9
SO2;uur;µg/m³;20170731 17:00;20170731 18:00;5.3;2.2;2.4;5.1;;1.42;;2.27;1.04;;1.18;;0.9;2;1.4;0.6
SO2;uur;µg/m³;20170731 18:00;20170731 19:00;3.3;9.1;2.8;4;;1.6;;1.89;0.62;;1.39;;0.9;0.8;1.7;1.1
SO2;uur;µg/m³;20170731 19:00;20170731 20:00;3.8;12.5;5.7;4.7;;1.23;;1.98;0.26;;0.95;;0.8;0.7;1.2;0.8
SO2;uur;µg/m³;20170731 20:00;20170731 21:00;6.4;8.2;4.2;3.4;;0.49;;1.48;-0.3;;0.56;;0.6;0.3;1.7;0.7
SO2;uur;µg/m³;20170731 21:00;20170731 22:00;5.3;8.3;5.7;5.6;;0;;1.44;-0.38;;0.45;;0.3;0;1.8;0.6
SO2;uur;µg/m³;20170731 22:00;20170731 23:00;4.2;6.5;4.1;3.7;;0.3;;1.07;-0.17;;0.95;;0.3;0.5;2.5;1.3
SO2;uur;µg/m³;20170731 23:00;20170801 00:00;5.3;5.8;2.1;3.3;;0.44;;1.25;-0.71;;0.92;;0.3;0.5;16.2;2.4
